municerca,fecha_agg,sexo,edad_diagnostico,lon,lat,distancia_rio,distancia_verde_m,distancia_grande_m,tp,t2m,d2m,t2m_min,t2m_max,tp_anom,t2m_anom,d2m_anom,t2m_min_anom,t2m_max_anom,casos,Estimación poblacional,Superficie (Km cuadrados),Proximidad al río (m) (distancia mínima),Proximidad al río (m) (distancia al centroide),Proximidad al río (m) (distancia máxima),Densidad poblacional,CALMAT I,CALMAT II,CALMAT III,CALMAT IV,CALMAT V,Hogares Pobres,Hogares Pobres No Indigentes,Hogares Indigentes,Personas Pobres,Personas Pobres No Indigentes,Personas Indigentes,UNEA: Sin Instrucción,UNEA: Primario Incompleto,UNEA: Primario Completo,UNEA: Secundario Incompleto,UNEA: Secundario Completo,UNEA: Superior y/o Universitario Incompleto,UNEA: Superior y/o Universitario Completo,Acceso a Cloacas,Acceso a Gas de Red,Acceso a Agua de Red,Acceso a Electricidad,Mujeres (%),Varones (%),Mujeres de 0 a 6 años,Varones de 0 a 6 años,Personas de 0 a 6 años,Mujeres de 7 a 14 años,Varones de 7 a 14 años,Personas de 7 a 14 años,Mujeres de 15 a 24 años,Varones de 15 a 24 años,Personas de 15 a 24 años,Mujeres de 25 a 59 años,Varones de 25 a 59 años,Personas de 25 a 59 años,Mujeres de 60 años o más,Varones de 60 años o más,Personas de 60 años o más,casos_sum_2w,casos_sum_3w,casos_sum_4w,casos_lag_1,casos_lag_2,casos_lag_3,casos_lag_4,casos_ma_4,tp_mean_1w,tp_sum_1w,tp_mean_2w,tp_sum_2w,t2m_mean_1w,t2m_mean_2w,d2m_mean_1w,d2m_mean_2w,t2m_min_mean_1w,t2m_min_mean_2w,t2m_max_mean_1w,t2m_max_mean_2w,tp_anom_mean_1w,tp_anom_sum_1w,tp_anom_mean_2w,tp_anom_sum_2w,t2m_anom_mean_1w,t2m_anom_mean_2w,d2m_anom_mean_1w,d2m_anom_mean_2w,t2m_min_anom_mean_1w,t2m_min_anom_mean_2w,t2m_max_anom_mean_1w,t2m_max_anom_mean_2w,vec_lag1,vec_lag2,vec_lag3,vec_sum_2w,vec_sum_3w,Vecinos_total
MUNICERCA 2,2024-01-03,1.0,36.0,-63.2554567,-32.3984587,1907.9406966694607,76.47290787160424,2123.4885910794233,0.31482297261249137,26.49395833617159,18.29354009801593,21.823518454575726,31.323005900144192,-1.8856254984875171,-0.38938796032048745,3.958621990710678,1.4050875812498356,-1.722149216345764,2,8733,356.174623,1375.55,2774.8,3903.39,24.5188720253099,82.86,15.71,1.43,0,0,21.43,18.57,2.86,25.0,19.79,5.21,1.63,8.13,16.26,14.63,14.63,13.82,30.89,98.57,91.43,97.14,100.0,50.0,50.0,1.05,1.58,2.63,5.26,6.32,11.58,9.47,11.58,21.05,18.95,21.06,40.01,15.26,9.47,24.73,,,,1.0,,,,,6.01654808185907,6.01654808185907,3.1656855272357807,6.331371054471561,23.71554212896137,25.10475023256648,12.592555787888005,15.443047942951967,19.097195139790802,20.460356797183266,28.663150800057785,29.993078350100987,3.6122067318599598,3.6122067318599598,0.8632906166862213,1.7265812333724426,-3.348881008279571,-1.869134484300029,-1.8587995369631376,1.0499112268737703,-1.9459414568888862,-0.2704269378195253,-4.427227007559405,-3.074688111952584,0.0,2.0,,2.0,,
MUNICERCA 2,2024-01-17,0.0,46.0,-63.2550134,-32.3987581,1880.3081219663422,116.97909875215639,2150.8288085516683,0.000852346362080425,25.048789248719647,15.114958905995605,19.63636401818844,30.45229958128593,-17.506475416019732,-2.3648287709293125,-4.4821598690542395,-2.8310679130801577,-2.4145144416865394,1,8733,356.174623,1375.55,2774.8,3903.39,24.5188720253099,82.86,15.71,1.43,0,0,21.43,18.57,2.86,25.0,19.79,5.21,1.63,8.13,16.26,14.63,14.63,13.82,30.89,98.57,91.43,97.14,100.0,50.0,50.0,1.05,1.58,2.63,5.26,6.32,11.58,9.47,11.58,21.05,18.95,21.06,40.01,15.26,9.47,24.73,3.0,,,2.0,1.0,,,,0.31482297261249137,0.31482297261249137,3.1656855272357807,6.331371054471561,26.49395833617159,25.10475023256648,18.29354009801593,15.443047942951967,21.823518454575726,20.460356797183266,31.323005900144192,29.993078350100987,-1.8856254984875171,-1.8856254984875171,0.8632906166862213,1.7265812333724426,-0.38938796032048745,-1.869134484300029,3.958621990710678,1.0499112268737703,1.4050875812498356,-0.2704269378195253,-1.722149216345764,-3.074688111952584,9.0,0.0,2.0,9.0,11.0,11.0
MUNICERCA 2,2024-01-31,0.375,36.0,-63.2516195,-32.3957973375,2274.2143462857803,110.76722360473318,1838.3575261371748,76.60928318068169,27.10531295551075,19.490869001745164,22.020700574392524,33.1033109115301,31.088123621914555,2.440450911804552,2.019697392468348,2.107502460572616,3.3058741277243717,8,8733,356.174623,1375.55,2774.8,3903.39,24.5188720253099,82.86,15.71,1.43,0,0,21.43,18.57,2.86,25.0,19.79,5.21,1.63,8.13,16.26,14.63,14.63,13.82,30.89,98.57,91.43,97.14,100.0,50.0,50.0,1.05,1.58,2.63,5.26,6.32,11.58,9.47,11.58,21.05,18.95,21.06,40.01,15.26,9.47,24.73,3.0,4.0,,1.0,2.0,1.0,,,0.000852346362080425,0.000852346362080425,0.1578376594872859,0.3156753189745718,25.048789248719647,25.77137379244562,15.114958905995605,16.70424950200577,19.63636401818844,20.729941236382082,30.45229958128593,30.887652740715062,-17.506475416019732,-17.506475416019732,-9.696050457253625,-19.39210091450725,-2.3648287709293125,-1.3771083656249,-4.4821598690542395,-0.2617689391717808,-2.8310679130801577,-0.7129901659151611,-2.4145144416865394,-2.0683318290161514,4.0,9.0,0.0,13.0,13.0,13.0
MUNICERCA 2,2024-02-14,0.4444444444444444,48.22222222222222,-63.250608066666665,-32.39464096666667,2445.0253668234764,64.42006515461989,1749.6766738629485,84.67059191610579,22.630081467713516,17.033583846393096,18.425149138139236,27.484864867399857,18.6950531012311,-1.7963737733602807,-0.6908610939619925,-1.5160328641755774,-2.2224667358505275,9,8733,356.174623,1375.55,2774.8,3903.39,24.5188720253099,82.86,15.71,1.43,0,0,21.43,18.57,2.86,25.0,19.79,5.21,1.63,8.13,16.26,14.63,14.63,13.82,30.89,98.57,91.43,97.14,100.0,50.0,50.0,1.05,1.58,2.63,5.26,6.32,11.58,9.47,11.58,21.05,18.95,21.06,40.01,15.26,9.47,24.73,9.0,11.0,12.0,8.0,1.0,2.0,1.0,3.0,76.60928318068169,76.60928318068169,38.30506776352188,76.61013552704377,27.10531295551075,26.0770511021152,19.490869001745164,17.302913953870384,22.020700574392524,20.828532296290483,33.1033109115301,31.777805246408015,31.088123621914555,31.088123621914555,6.790824102947411,13.581648205894822,2.440450911804552,0.037811070437619776,2.019697392468348,-1.2312312382929458,2.107502460572616,-0.36178272625377095,3.3058741277243717,0.44567984301891617,49.0,4.0,9.0,53.0,62.0,62.0
MUNICERCA 2,2024-02-28,0.2857142857142857,43.857142857142854,-63.24969424285714,-32.39566667142857,2351.46817676719,69.6228031318777,1842.288693403714,26.709233928140723,24.943443925787502,20.848678099565927,21.18957918047957,29.45293070424102,-12.916410852736222,0.6677838454075922,2.84960826505355,1.087903765440506,0.34046655028516604,14,8733,356.174623,1375.55,2774.8,3903.39,24.5188720253099,82.86,15.71,1.43,0,0,21.43,18.57,2.86,25.0,19.79,5.21,1.63,8.13,16.26,14.63,14.63,13.82,30.89,98.57,91.43,97.14,100.0,50.0,50.0,1.05,1.58,2.63,5.26,6.32,11.58,9.47,11.58,21.05,18.95,21.06,40.01,15.26,9.47,24.73,17.0,18.0,20.0,9.0,8.0,1.0,2.0,5.0,84.67059191610579,84.67059191610579,80.63993754839373,161.27987509678746,22.630081467713516,24.867697211612132,17.033583846393096,18.262226424069127,18.425149138139236,20.22292485626588,27.484864867399857,30.29408788946498,18.6950531012311,18.6950531012311,24.89158836157283,49.78317672314566,-1.7963737733602807,0.3220385692221357,-0.6908610939619925,0.6644181492531778,-1.5160328641755774,0.2957347981985192,-2.2224667358505275,0.5417036959369221,35.0,49.0,4.0,84.0,88.0,88.0
MUNICERCA 2,2024-03-13,0.42857142857142855,38.17142857142857,-63.25049215714285,-32.395819165714286,2314.8983074072416,68.07756924723255,1848.8740178622422,58.7457709283496,23.766344834296316,19.459069737831634,20.45855623946533,28.2840697723949,1.737082553383244,1.9387726856553646,3.2433215530825743,2.236841635980709,2.060335292763203,35,8733,356.174623,1375.55,2774.8,3903.39,24.5188720253099,82.86,15.71,1.43,0,0,21.43,18.57,2.86,25.0,19.79,5.21,1.63,8.13,16.26,14.63,14.63,13.82,30.89,98.57,91.43,97.14,100.0,50.0,50.0,1.05,1.58,2.63,5.26,6.32,11.58,9.47,11.58,21.05,18.95,21.06,40.01,15.26,9.47,24.73,23.0,31.0,32.0,14.0,9.0,8.0,1.0,8.0,26.709233928140723,26.709233928140723,55.689912922123256,111.37982584424651,24.943443925787502,23.786762696750507,20.848678099565927,18.94113097297951,21.18957918047957,19.8073641593094,29.45293070424102,28.468897785820438,-12.916410852736222,-12.916410852736222,2.889321124247439,5.778642248494878,0.6677838454075922,-0.5642949639763443,2.84960826505355,1.079373585545779,1.087903765440506,-0.21406454936753572,0.34046655028516604,-0.9410000927826807,53.0,35.0,49.0,88.0,137.0,137.0
MUNICERCA 2,2024-03-27,0.38461538461538464,33.11538461538461,-63.250305742307695,-32.39500067019231,2413.562778487646,66.91555486646786,1781.1270565121881,40.637143062183505,20.186504403388085,14.659640410367341,15.957733039110723,25.167981540756347,21.874824705418696,1.3181268028160398,2.1723009761868366,1.324649363041511,1.416173093855891,104,8733,356.174623,1375.55,2774.8,3903.39,24.5188720253099,82.86,15.71,1.43,0,0,21.43,18.57,2.86,25.0,19.79,5.21,1.63,8.13,16.26,14.63,14.63,13.82,30.89,98.57,91.43,97.14,100.0,50.0,50.0,1.05,1.58,2.63,5.26,6.32,11.58,9.47,11.58,21.05,18.95,21.06,40.01,15.26,9.47,24.73,49.0,58.0,66.0,35.0,14.0,9.0,8.0,16.5,58.7457709283496,58.7457709283496,42.72750242824516,85.45500485649032,23.766344834296316,24.35489438004191,19.459069737831634,20.15387391869878,20.45855623946533,20.82406770997245,28.2840697723949,28.86850023831796,1.737082553383244,1.737082553383244,-5.589664149676489,-11.179328299352978,1.9387726856553646,1.3032782655314783,3.2433215530825743,3.046464909068062,2.236841635980709,1.6623727007106075,2.060335292763203,1.2004009215241844,103.0,53.0,35.0,156.0,191.0,191.0
MUNICERCA 2,2024-04-10,0.3939393939393939,38.27272727272727,-63.25045331818181,-32.39569645454545,2330.6812902851807,71.36309477980022,1843.7006541130481,113.74102509548585,17.06818950301125,12.373355969997757,13.77240556125538,21.53460219263719,68.41092891598393,-1.1869787779274081,-0.4560073449551578,-0.5570357636144109,-1.38047462123723,33,8733,356.174623,1375.55,2774.8,3903.39,24.5188720253099,82.86,15.71,1.43,0,0,21.43,18.57,2.86,25.0,19.79,5.21,1.63,8.13,16.26,14.63,14.63,13.82,30.89,98.57,91.43,97.14,100.0,50.0,50.0,1.05,1.58,2.63,5.26,6.32,11.58,9.47,11.58,21.05,18.95,21.06,40.01,15.26,9.47,24.73,139.0,153.0,162.0,104.0,35.0,14.0,9.0,40.5,40.637143062183505,40.637143062183505,49.69145699526655,99.3829139905331,20.186504403388085,21.976424618842202,14.659640410367341,17.059355074099486,15.957733039110723,18.208144639288026,25.167981540756347,26.726025656575622,21.874824705418696,21.874824705418696,11.805953629400971,23.611907258801942,1.3181268028160398,1.6284497442357022,2.1723009761868366,2.7078112646347057,1.324649363041511,1.78074549951111,1.416173093855891,1.738254193309547,447.0,103.0,53.0,550.0,603.0,603.0
MUNICERCA 2,2024-04-24,0.4,37.2,-63.25079736,-32.39549797,2340.122708982893,38.03305526608683,1819.3030581804203,12.673328077052261,14.78893483636501,8.000103952942466,11.318049733983042,19.491100435286,0.6145748511205724,-2.178356166968188,-2.5588719293228364,-1.4929091283216458,-2.6417404799700748,10,8733,356.174623,1375.55,2774.8,3903.39,24.5188720253099,82.86,15.71,1.43,0,0,21.43,18.57,2.86,25.0,19.79,5.21,1.63,8.13,16.26,14.63,14.63,13.82,30.89,98.57,91.43,97.14,100.0,50.0,50.0,1.05,1.58,2.63,5.26,6.32,11.58,9.47,11.58,21.05,18.95,21.06,40.01,15.26,9.47,24.73,137.0,172.0,186.0,33.0,104.0,35.0,14.0,46.5,113.74102509548585,113.74102509548585,77.18908407883468,154.37816815766936,17.06818950301125,18.62734695319967,12.373355969997757,13.51649819018255,13.77240556125538,14.865069300183052,21.53460219263719,23.35129186669677,68.41092891598393,68.41092891598393,45.14287681070132,90.28575362140263,-1.1869787779274081,0.06557401244431582,-0.4560073449551578,0.8581468156158394,-0.5570357636144109,0.3838067997135501,-1.38047462123723,0.01784923630933044,102.0,447.0,103.0,549.0,652.0,652.0
MUNICERCA 2,2024-10-09,1.0,43.0,-63.2572204,-32.3896179,2878.5529510415977,104.69842874209772,1214.2304229806623,0.01625702530145645,23.280694237852902,13.708164928761514,18.470926891724943,29.909144674812477,-3.691974129974066,2.328827240240056,2.532313808872361,3.847432425579114,1.8595536103593515,1,8733,356.174623,1375.55,2774.8,3903.39,24.5188720253099,82.86,15.71,1.43,0,0,21.43,18.57,2.86,25.0,19.79,5.21,1.63,8.13,16.26,14.63,14.63,13.82,30.89,98.57,91.43,97.14,100.0,50.0,50.0,1.05,1.58,2.63,5.26,6.32,11.58,9.47,11.58,21.05,18.95,21.06,40.01,15.26,9.47,24.73,43.0,147.0,182.0,10.0,33.0,104.0,35.0,45.5,12.673328077052261,12.673328077052261,63.207176586269064,126.41435317253813,14.78893483636501,15.928562169688131,8.000103952942466,10.18672996147011,11.318049733983042,12.54522764761921,19.491100435286,20.512851313961598,0.6145748511205724,0.6145748511205724,34.512751883552255,69.02550376710451,-2.178356166968188,-1.6826674724477981,-2.5588719293228364,-1.507439637138997,-1.4929091283216458,-1.0249724459680283,-2.6417404799700748,-2.0111075506036524,1.0,0.0,0.0,1.0,1.0,1.0
MUNICERCA 2,2025-01-15,1.0,34.0,-63.243615,-32.3940084,2722.7786926841927,6.507565827645383,1796.9538412053303,3.6189377258290505,27.531833599386452,21.1004639234874,22.63061377478714,31.958521814800083,-2.4601200953766336,0.5090436669538202,0.4555002957175699,0.24587794075626465,0.508388627369835,1,8733,356.174623,1375.55,2774.8,3903.39,24.5188720253099,82.86,15.71,1.43,0,0,21.43,18.57,2.86,25.0,19.79,5.21,1.63,8.13,16.26,14.63,14.63,13.82,30.89,98.57,91.43,97.14,100.0,50.0,50.0,1.05,1.58,2.63,5.26,6.32,11.58,9.47,11.58,21.05,18.95,21.06,40.01,15.26,9.47,24.73,11.0,44.0,148.0,1.0,10.0,33.0,104.0,37.0,0.01625702530145645,0.01625702530145645,6.344792551176859,12.689585102353718,23.280694237852902,19.034814537108957,13.708164928761514,10.85413444085199,18.470926891724943,14.89448831285399,29.909144674812477,24.70012255504924,-3.691974129974066,-3.691974129974066,-1.5386996394267467,-3.0773992788534934,2.328827240240056,0.07523553663593385,2.532313808872361,-0.013279060225237727,3.847432425579114,1.1772616486287342,1.8595536103593515,-0.39109343480536163,2.0,3.0,0.0,5.0,5.0,5.0
MUNICERCA 2,2025-01-29,1.0,20.5,-63.25202025,-32.39462865,2400.0910628972797,76.46719140781914,1704.1745681439306,19.599579256809328,28.591420269583843,18.866339869175757,22.934152367401037,34.34216055284881,-33.59412961913287,3.1896155930737997,1.0554008921158944,2.7828107807582434,3.317549409766903,2,8733,356.174623,1375.55,2774.8,3903.39,24.5188720253099,82.86,15.71,1.43,0,0,21.43,18.57,2.86,25.0,19.79,5.21,1.63,8.13,16.26,14.63,14.63,13.82,30.89,98.57,91.43,97.14,100.0,50.0,50.0,1.05,1.58,2.63,5.26,6.32,11.58,9.47,11.58,21.05,18.95,21.06,40.01,15.26,9.47,24.73,2.0,12.0,45.0,1.0,1.0,10.0,33.0,11.25,3.6189377258290505,3.6189377258290505,1.8175973755652535,3.635194751130507,27.531833599386452,25.40626391861968,21.1004639234874,17.404314426124458,22.63061377478714,20.55077033325604,31.958521814800083,30.93383324480628,-2.4601200953766336,-2.4601200953766336,-3.07604711267535,-6.1520942253507,0.5090436669538202,1.418935453596938,0.4555002957175699,1.4939070522949653,0.24587794075626465,2.0466551831676894,0.508388627369835,1.1839711188645934,5.0,2.0,3.0,7.0,10.0,10.0
MUNICERCA 2,2025-02-12,0.4,37.8,-63.25003055999999,-32.3960471,2280.9617558113387,43.9157933009472,1852.27821237832,47.686387840752396,26.29677796690507,19.592815280485027,22.096307533828263,31.944318904381163,-25.49780778640332,2.620465490640965,2.2362556627007395,2.5583611633855576,3.2115884627578977,5,8733,356.174623,1375.55,2774.8,3903.39,24.5188720253099,82.86,15.71,1.43,0,0,21.43,18.57,2.86,25.0,19.79,5.21,1.63,8.13,16.26,14.63,14.63,13.82,30.89,98.57,91.43,97.14,100.0,50.0,50.0,1.05,1.58,2.63,5.26,6.32,11.58,9.47,11.58,21.05,18.95,21.06,40.01,15.26,9.47,24.73,3.0,4.0,14.0,2.0,1.0,1.0,10.0,3.5,19.599579256809328,19.599579256809328,11.609258491319189,23.218516982638377,28.591420269583843,28.061626934485147,18.866339869175757,19.98340189633158,22.934152367401037,22.782383071094088,34.34216055284881,33.150341183824445,-33.59412961913287,-33.59412961913287,-18.02712485725475,-36.0542497145095,3.1896155930737997,1.84932963001381,1.0554008921158944,0.7554505939167322,2.7828107807582434,1.514344360757254,3.317549409766903,1.912969018568369,14.0,5.0,2.0,19.0,21.0,21.0
MUNICERCA 2,2025-02-26,0.42857142857142855,33.285714285714285,-63.249433628571424,-32.39434524285714,2493.8308999358305,72.99221577621209,1684.118123599202,145.97198382307806,25.09979165150292,21.503886580347647,22.018760166761588,28.989483433898073,107.32115533980304,0.28344148966287447,2.9597113778417197,1.4696438201904083,-0.7507115104533649,7,8733,356.174623,1375.55,2774.8,3903.39,24.5188720253099,82.86,15.71,1.43,0,0,21.43,18.57,2.86,25.0,19.79,5.21,1.63,8.13,16.26,14.63,14.63,13.82,30.89,98.57,91.43,97.14,100.0,50.0,50.0,1.05,1.58,2.63,5.26,6.32,11.58,9.47,11.58,21.05,18.95,21.06,40.01,15.26,9.47,24.73,7.0,8.0,9.0,5.0,2.0,1.0,1.0,2.25,47.686387840752396,47.686387840752396,33.64298354878086,67.28596709756172,26.29677796690507,27.444099118244452,19.592815280485027,19.22957757483039,22.096307533828263,22.515229950614646,31.944318904381163,33.14323972861499,-25.49780778640332,-25.49780778640332,-29.545968702768096,-59.09193740553619,2.620465490640965,2.9050405418573826,2.2362556627007395,1.645828277408317,2.5583611633855576,2.6705859720719003,3.2115884627578977,3.2645689362624,32.0,14.0,5.0,46.0,51.0,51.0
MUNICERCA 2,2025-03-12,1.0,39.333333333333336,-63.25148603333333,-32.394229233333334,2464.2305834180547,88.81276026610749,1715.6744957971096,2.5000912835053684,23.144900034992293,16.410081050211883,18.75126161123383,28.58682414328776,-66.55995542835878,1.208948095656721,0.010739357463991054,0.6388947582969089,2.0437735609671566,3,8733,356.174623,1375.55,2774.8,3903.39,24.5188720253099,82.86,15.71,1.43,0,0,21.43,18.57,2.86,25.0,19.79,5.21,1.63,8.13,16.26,14.63,14.63,13.82,30.89,98.57,91.43,97.14,100.0,50.0,50.0,1.05,1.58,2.63,5.26,6.32,11.58,9.47,11.58,21.05,18.95,21.06,40.01,15.26,9.47,24.73,12.0,14.0,15.0,7.0,5.0,2.0,1.0,3.75,145.97198382307806,145.97198382307806,96.82918583191523,193.65837166383045,25.09979165150292,25.69828480920399,21.503886580347647,20.548350930416333,22.018760166761588,22.057533850294924,28.989483433898073,30.466901169139618,107.32115533980304,107.32115533980304,40.91167377669986,81.82334755339971,0.28344148966287447,1.4519534901519198,2.9597113778417197,2.59798352027123,1.4696438201904083,2.014002491787983,-0.7507115104533649,1.2304384761522664,46.0,32.0,14.0,78.0,92.0,92.0
MUNICERCA 2,2025-03-26,0.42857142857142855,49.142857142857146,-63.248700557142854,-32.39603832857143,2325.222739496393,36.3541604050625,1879.7833663021313,8.698399725449757,18.00868986335234,12.99955734338454,14.749631557511231,21.733189469316024,2.3783960692896864,-1.5910533560535458,-0.3317563824956745,-0.8364177433940283,-2.6179006379508416,7,8733,356.174623,1375.55,2774.8,3903.39,24.5188720253099,82.86,15.71,1.43,0,0,21.43,18.57,2.86,25.0,19.79,5.21,1.63,8.13,16.26,14.63,14.63,13.82,30.89,98.57,91.43,97.14,100.0,50.0,50.0,1.05,1.58,2.63,5.26,6.32,11.58,9.47,11.58,21.05,18.95,21.06,40.01,15.26,9.47,24.73,10.0,15.0,17.0,3.0,7.0,5.0,2.0,4.25,2.5000912835053684,2.5000912835053684,74.23603755329171,148.47207510658342,23.144900034992293,24.122345843247604,16.410081050211883,18.956983815279763,18.75126161123383,20.385010888997705,28.58682414328776,28.788153788592915,-66.55995542835878,-66.55995542835878,20.380599955722133,40.761199911444265,1.208948095656721,0.7461947926597977,0.010739357463991054,1.4852253676528553,0.6388947582969089,1.0542692892436585,2.0437735609671566,0.6465310252568959,40.0,46.0,32.0,86.0,118.0,118.0
MUNICERCA 2,2025-04-09,0.0,28.75,-63.2532944,-32.396528075,2196.9390448487356,85.34215228883397,1945.817406262998,2.6307084408704178,18.209458337973846,13.074619276469994,13.877140076548578,23.556888256973973,-26.359645940908067,0.5401982069856192,1.1990390000866995,0.017064698130608402,1.1324189237491442,4,8733,356.174623,1375.55,2774.8,3903.39,24.5188720253099,82.86,15.71,1.43,0,0,21.43,18.57,2.86,25.0,19.79,5.21,1.63,8.13,16.26,14.63,14.63,13.82,30.89,98.57,91.43,97.14,100.0,50.0,50.0,1.05,1.58,2.63,5.26,6.32,11.58,9.47,11.58,21.05,18.95,21.06,40.01,15.26,9.47,24.73,10.0,17.0,22.0,7.0,3.0,7.0,5.0,5.5,8.698399725449757,8.698399725449757,5.599245504477563,11.198491008955125,18.00868986335234,20.576794949172317,12.99955734338454,14.704819196798208,14.749631557511231,16.75044658437253,21.733189469316024,25.160006806301894,2.3783960692896864,2.3783960692896864,-32.090779679534535,-64.18155935906907,-1.5910533560535458,-0.19105263019841245,-0.3317563824956745,-0.16050851251584172,-0.8364177433940283,-0.0987614925485597,-2.6179006379508416,-0.2870635384918425,25.0,40.0,46.0,65.0,111.0,111.0
MUNICERCA 2,2025-05-21,1.0,18.5,-63.2530196,-32.399005200000005,1962.1831000005998,46.06639357941742,2226.8026721140923,0.05299649796320894,12.488255855880901,6.9017778617726755,9.22404744447162,17.29012688835909,-1.484912295034398,0.25558000151587235,0.29168941536747633,0.8364209660645011,0.0918643558070032,2,8733,356.174623,1375.55,2774.8,3903.39,24.5188720253099,82.86,15.71,1.43,0,0,21.43,18.57,2.86,25.0,19.79,5.21,1.63,8.13,16.26,14.63,14.63,13.82,30.89,98.57,91.43,97.14,100.0,50.0,50.0,1.05,1.58,2.63,5.26,6.32,11.58,9.47,11.58,21.05,18.95,21.06,40.01,15.26,9.47,24.73,11.0,14.0,21.0,4.0,7.0,3.0,7.0,5.25,2.6307084408704178,2.6307084408704178,5.664554083160088,11.329108166320175,18.209458337973846,18.109074100663094,13.074619276469994,13.037088309927265,13.877140076548578,14.313385817029904,23.556888256973973,22.645038863144997,-26.359645940908067,-26.359645940908067,-11.990624935809183,-23.981249871618367,0.5401982069856192,-0.5254275745339634,1.1990390000866995,0.4336413087955125,0.017064698130608402,-0.40967652263170995,1.1324189237491442,-0.7427408571008487,4.0,7.0,11.0,11.0,22.0,22.0
MUNICERCA 3,2023-12-06,1.0,10.0,-63.23763305,-32.39636685,2761.8244748308957,184.43148504962073,2210.3671663780033,29.507345317468896,23.65990576460115,19.531993733918384,20.433743170055358,28.155384601703823,13.498196569396372,-1.1050892275490534,3.693824039971544,0.5707692151128647,-1.631115693299432,2,11435,674.265346,1548.22,4347.81,6530.79,16.95919873064335,79.52,16.87,3.61,0,0,23.81,19.05,4.76,31.63,26.07,5.56,1.32,7.95,15.23,14.57,27.15,13.25,19.21,98.81,84.52,97.62,100.0,54.74,45.26,5.17,2.59,7.76,7.33,9.05,16.38,6.03,7.76,13.79,19.4,15.95,35.35,16.81,9.91,26.72,,,,,,,,,29.507345317468896,29.507345317468896,41.280673819982255,82.56134763996451,23.65990576460115,24.845165178266633,19.531993733918384,19.266874595563497,20.433743170055358,21.102633743141702,28.155384601703823,29.24610940419104,13.498196569396372,13.498196569396372,25.88337210318968,51.76674420637936,-1.1050892275490534,-0.7761865307964597,3.693824039971544,3.818921094929348,0.5707692151128647,0.7988949825719651,-1.631115693299432,-1.6011624514811613,,,,,,
MUNICERCA 3,2024-01-03,0.4,27.4,-63.23686153999999,-32.405195320000004,1909.6463103020858,361.2591411619254,3196.2726785729474,53.05400232249561,26.030424591932114,19.00175545720861,21.77152431622805,30.336834206678255,38.26854763698299,-0.44728383404386607,3.944018149887152,1.0270207500310655,-1.5712092096628907,5,11435,674.265346,1548.22,4347.81,6530.79,16.95919873064335,79.52,16.87,3.61,0,0,23.81,19.05,4.76,31.63,26.07,5.56,1.32,7.95,15.23,14.57,27.15,13.25,19.21,98.81,84.52,97.62,100.0,54.74,45.26,5.17,2.59,7.76,7.33,9.05,16.38,6.03,7.76,13.79,19.4,15.95,35.35,16.81,9.91,26.72,,,,2.0,,,,,29.507345317468896,29.507345317468896,41.280673819982255,82.56134763996451,23.65990576460115,24.845165178266633,19.531993733918384,19.266874595563497,20.433743170055358,21.102633743141702,28.155384601703823,29.24610940419104,13.498196569396372,13.498196569396372,25.88337210318968,51.76674420637936,-1.1050892275490534,-0.7761865307964597,3.693824039971544,3.818921094929348,0.5707692151128647,0.7988949825719651,-1.631115693299432,-1.6011624514811613,3.0,1.0,,4.0,,
