WKT;ENTITYID;PAR_IDPARC;NOMENCLATU;NUM_PARC;NRO_CUENTA;DESIG_OFIC;FXF;VUT_VIGENT;VALUACION;VIGENCIA_D;PORCENTAJE;SUPERFICIE;VALUACION2;SUPERFICI1;VALUACION1;CANTIDAD_C;NRO_CUENT2;PED_NOMENC
"MULTIPOLYGON (((-63.2415333514903 -32.4009130640375,-63.2416591839642 -32.4007668508577,-63.2415839857704 -32.4007182437624,-63.2414551592897 -32.4008627718094,-63.2415333514903 -32.4009130640375)))";"1159477204";"776507";"1604220201060031";"031";EDIFICADO NoPH;MZ I LT 17;1.100000000000000;7980.00000;2310808.9000000;"0";0.0000000;180.00000;1580040.0000;96.3600;730768.9000;"1";"160407467695";"1604"
"MULTIPOLYGON (((-63.2515695595341 -32.4109833821498,-63.2515039123666 -32.411056567334,-63.2519354211112 -32.4113350381595,-63.2520005005722 -32.4112624385557,-63.2515695595341 -32.4109833821498)))";"1279201404";"764704";"1604220101057015";"015";EDIFICADO PH;SECC 3A MZ 113;0.800000000000000;13580.00000;3120245.4210000;"0";1.0000000;520.20040;9920803.2600;1254.2697;40728710.8300;"25";"160442046431";"1604"
"MULTIPOLYGON (((-63.2050383685843 -32.4262387366159,-63.205041012674 -32.4260857158129,-63.2049027948057 -32.4260859406903,-63.2049004814634 -32.4262383973565,-63.2050383685843 -32.4262387366159)))";"580494602";"794495";"1604220302211023";"023";BALDIO;MZ 39 LT 1 B;1.300000000000000;910.00000;246064.0000000;"0";0.0000000;208.00000;246064.0000;0.0000;0.0000;"1";"160418282255";"1604"
"MULTIPOLYGON (((-63.2342985474216 -32.4166153103881,-63.2342296659396 -32.4165720414785,-63.2342113633197 -32.4165602399619,-63.2342007636173 -32.416572377001,-63.2341487588096 -32.4166319331422,-63.2340861549282 -32.4167039080883,-63.234022887963 -32.4167764478314,-63.2340093076883 -32.4167922537707,-63.2339579648874 -32.4168509632068,-63.2338946969903 -32.4169232210875,-63.2339748951673 -32.416974641321,-63.2340255801334 -32.4169184692875,-63.2341269476943 -32.4168052797672,-63.2341955191892 -32.4167285031353,-63.2342985474216 -32.4166153103881)))";"702990602";"789528";"1604220302005022";"022";EDIFICADO NoPH;MZ B LT 17;0.800000000000000;4620.00000;3013696.1400000;"0";0.0000000;500.00000;1848000.0000;218.0000;1165696.1400;"1";"160409532427";"1604"
"MULTIPOLYGON (((-63.2055275122819 -32.4082459236579,-63.2053999513163 -32.4082461316313,-63.2054006381778 -32.4085493923021,-63.20552819957 -32.4085491843262,-63.2055275122819 -32.4082459236579)))";"937935604";"2443462";"1604220302466131";"131";BALDIO;MZ 466 - LT 131;1.000000000000000;1260.00000;508485.6000000;"0";0.0000000;403.56000;508485.6000;0.0000;0.0000;"1";"160442293781";"1604"
"MULTIPOLYGON (((-63.2609566615046 -32.3933542271297,-63.2610199463846 -32.3932817549467,-63.260816095937 -32.393159152507,-63.2607546318438 -32.3932327197219,-63.2609566615046 -32.3933542271297)))";"687633002";"2105190";"1604220202276010";"010";BALDIO;MZ 276 LT 10;1.100000000000000;2170.00000;558605.7400000;"0";0.0000000;234.02000;558605.7400;0.0000;0.0000;"1";"160440211191";"1604"
"MULTIPOLYGON (((-63.2392025653381 -32.3870160684952,-63.2390075304168 -32.3872346688038,-63.2390922643303 -32.3872890976527,-63.2392872991627 -32.3870704972154,-63.2392025653381 -32.3870160684952)))";"820447280";"2403519";"1604220202359110";"110";BALDIO;MZ 359 - LT 110;1.000000000000000;1890.00000;574749.0000000;"0";0.0000000;304.10000;574749.0000;0.0000;0.0000;"1";"160442073136";"1604"
"MULTIPOLYGON (((-63.2080656304836 -32.4155609348922,-63.2080651855421 -32.4153670580544,-63.2079588766972 -32.4153672335513,-63.2079590938826 -32.4154619175897,-63.2079593214112 -32.4155611103904,-63.2080656304836 -32.4155609348922)))";"1375743";"796308";"1604220302334011";"011";EDIFICADO NoPH;MZ 6 B LT 5;1.100000000000000;910.00000;1558603.1600000;"0";0.0000000;215.00000;215215.0000;76.0000;1343388.1600;"1";"160416623420";"1604"
"MULTIPOLYGON (((-63.2366333611867 -32.3950779530381,-63.2367595239747 -32.3949392403038,-63.2364624267873 -32.3947493015516,-63.2363389890751 -32.3948849585987,-63.2366333611867 -32.3950779530381)))";"1214200004";"779849";"1604220202016004";"004";EDIFICADO NoPH;MZ 32-LTE 19;0.900000000000000;1750.00000;6282190.5600000;"0";0.0000000;700.00000;1102500.0000;307.0000;5179690.5600;"1";"160404071553";"1604"
"MULTIPOLYGON (((-63.2457721565432 -32.4096699325784,-63.2457010503601 -32.4096248740085,-63.2456242810499 -32.4097101560286,-63.245615729629 -32.4097047993173,-63.2455982998187 -32.4097235724687,-63.2456066463074 -32.409729156938,-63.2455941947722 -32.4097432153297,-63.2455567623655 -32.4097201952649,-63.2455202138276 -32.4097593886115,-63.2456319742457 -32.4098296856809,-63.2457721565432 -32.4096699325784)))";"761593802";"774035";"1604220201010006";"006";EDIFICADO PH;MZ 66 LT A;1.000000000000000;18060.00000;3152832.9240000;"0";1.0000000;204.74000;3697604.4000;267.0000;1356523.5200;"2";"160425762378";"1604"
"MULTIPOLYGON (((-63.2584353955578 -32.4098334800794,-63.2584233581077 -32.4098321976748,-63.2583170646005 -32.4099565219633,-63.2583087870396 -32.4099661200838,-63.2583173904912 -32.409971416521,-63.2584353955578 -32.4098334800794)))";"333072402";"2070847";"1604220103033025";"025";EDIFICADO NoPH;MZ C LT 13B;1.100000000000000;5110.00000;136457.0700000;"0";0.0000000;18.62000;104663.0200;7.1500;31794.0500;"1";"160428222820";"1604"
"MULTIPOLYGON (((-63.2589194882756 -32.4104752040375,-63.2589400160294 -32.4104512089784,-63.2589449812647 -32.4104449992067,-63.2590234581333 -32.4103560713677,-63.2590516062029 -32.4103250156618,-63.2590090087187 -32.4102983323568,-63.2589687406503 -32.4102730532433,-63.2589405869353 -32.4103021363525,-63.2588422386181 -32.4104122398534,-63.2588329685061 -32.4104232490393,-63.2587740193934 -32.4104870565864,-63.2588608858667 -32.4105440832866,-63.2589194882756 -32.4104752040375)))";"333063202";"769901";"1604220103033019";"019";EDIFICADO NoPH;MZ C LT 2;1.000000000000000;4620.00000;1702189.1200000;"0";0.0000000;300.00000;1386000.0000;121.0000;316189.1200;"1";"160406811236";"1604"
"MULTIPOLYGON (((-63.2253576132581 -32.4205404458889,-63.2254994124989 -32.4203806942683,-63.2254135632048 -32.4203273061844,-63.2253410066495 -32.4204088757213,-63.2252717631948 -32.4204867759127,-63.2253576132581 -32.4205404458889)))";"572452402";"792278";"1604220302100007";"007";EDIFICADO NoPH;MZ M LTE 15;1.000000000000000;3220.00000;1742128.0000000;"0";0.0000000;220.00000;708400.0000;223.0000;1033728.0000;"1";"160408070365";"1604"
"MULTIPOLYGON (((-63.2428116170264 -32.4031847266859,-63.2428479119061 -32.4032075455516,-63.2430562794224 -32.4029744069779,-63.243020259557 -32.4029512767157,-63.2428937566581 -32.403095519905,-63.2428116170264 -32.4031847266859)))";"734579602";"2027946";"1604220201044069";"069";EDIFICADO NoPH;"MZ A, LT 7B";0.800000000000000;11060.00000;2479975.6800000;"0";0.0000000;138.00000;1221024.0000;108.0000;1258951.6800;"1";"160425767353";"1604"
"MULTIPOLYGON (((-63.2349432554659 -32.3930971336325,-63.2346767716516 -32.3929254504985,-63.2346131916761 -32.3929988367454,-63.2346298245387 -32.3930089505713,-63.2346813896436 -32.3930415433297,-63.2347911772074 -32.3931123523736,-63.2348790069442 -32.3931688304598,-63.2349432554659 -32.3930971336325)))";"42401800";"782351";"1604220202130023";"023";EDIFICADO NoPH;MZ C LT 23;1.000000000000000;1400.00000;2979367.0400000;"0";0.0000000;310.00000;434000.0000;144.0000;2545367.0400;"1";"160417072036";"1604"
"MULTIPOLYGON (((-63.2221691688077 -32.4164806008218,-63.2221058924247 -32.4165531346255,-63.2221900744092 -32.4166062461513,-63.2222742564923 -32.4166593576201,-63.2223368676841 -32.4165865431082,-63.2221691688077 -32.4164806008218)))";"621199202";"792018";"1604220302090016";"016";EDIFICADO NoPH;MZ R LT 31;1.100000000000000;1960.00000;1294409.6000000;"0";0.0000000;200.00000;431200.0000;55.0000;863209.6000;"1";"160418267141";"1604"
"MULTIPOLYGON (((-63.2347898185113 -32.4127345925947,-63.2348153238499 -32.4127058016016,-63.2347344602049 -32.4126526923065,-63.2346882064512 -32.4126229077973,-63.2345647530076 -32.412543670426,-63.2344057524948 -32.412720935889,-63.2345754561902 -32.4128285489932,-63.234635019374 -32.412866480923,-63.2346586453382 -32.412881654058,-63.234677857822 -32.4128602015778,-63.2347898185113 -32.4127345925947)))";"580399202";"785033";"1604220301038018";"018";EDIFICADO NoPH;MZ A LTS 1/2;1.000000000000000;11200.00000;14128682.8800000;"0";0.0000000;750.00000;8400000.0000;726.0000;5728682.8800;"1";"160401832901";"1604"
"MULTIPOLYGON (((-63.2374134535541 -32.3888121446507,-63.2376507105614 -32.3889645484358,-63.2377276893423 -32.3888782726634,-63.2374904324332 -32.3887258690206,-63.2374134535541 -32.3888121446507)))";"820447315";"2403484";"1604220202357111";"111";EDIFICADO NoPH;MZ 357 - LT 111;1.100000000000000;1610.00000;4010201.9800000;"0";0.0000000;336.00000;595056.0000;181.7000;3415145.9800;"1";"160442072768";"1604"
"MULTIPOLYGON (((-63.2274396543009 -32.418920872362,-63.2273544683017 -32.4188669207931,-63.2272603890856 -32.4189761465327,-63.2272348809993 -32.4190054995813,-63.2271653150767 -32.4190862193898,-63.2272298705076 -32.4191272455622,-63.2272498360074 -32.4191398904855,-63.227318080049 -32.4190619910008,-63.2273793690985 -32.418992839783,-63.2274396543009 -32.418920872362)))";"818098602";"791611";"1604220302076025";"025";EDIFICADO NoPH;MZ B LT 10;1.000000000000000;3780.00000;2159371.5200000;"0";0.0000000;300.00000;1134000.0000;107.0000;1025371.5200;"1";"160408038801";"1604"
"MULTIPOLYGON (((-63.1688390488422 -32.4282680114258,-63.1685692147755 -32.428412276112,-63.1691139930075 -32.4291452072232,-63.1693838283785 -32.4290009413826,-63.1688390488422 -32.4282680114258)))";"499995805";"2165537";"1604220303046003";"003";BALDIO;MZ 46 LT 3;0.500000000000000;1610.00000;2320332.0000000;"0";0.0000000;2882.40000;2320332.0000;0.0000;0.0000;"1";"160440907935";"1604"
"MULTIPOLYGON (((-63.2349193182304 -32.409890156313,-63.2349106673042 -32.409884818262,-63.2348155049938 -32.409825254269,-63.234759271518 -32.4097895705887,-63.2346943518279 -32.4098632410076,-63.2348547293344 -32.4099632625989,-63.2349193182304 -32.409890156313)))";"1371845804";"785404";"1604220301045052";"052";EDIFICADO NoPH;LT 6;0.500000000000000;10220.00000;2187918.4000000;"0";0.0000000;184.00000;940240.0000;103.0000;1247678.4000;"1";"160417068071";"1604"
"MULTIPOLYGON (((-63.2529711299066 -32.4136825995303,-63.2528793951877 -32.4137856401115,-63.253217531105 -32.414004200291,-63.2533099253511 -32.4138994673508,-63.2529711299066 -32.4136825995303)))";"546314602";"765987";"1604220102006015";"015";EDIFICADO NoPH;MZ A;1.000000000000000;13160.00000;8461605.6000000;"0";0.0000000;584.00000;7685440.0000;418.0000;776165.6000;"1";"160404244768";"1604"
"MULTIPOLYGON (((-63.2252721555752 -32.4083437871284,-63.2253037646408 -32.4083643019455,-63.2253263899089 -32.4083789150397,-63.2253899930322 -32.4083075061582,-63.2252000157653 -32.4081880812274,-63.2251370685574 -32.4082561072551,-63.2251570320638 -32.4082690343414,-63.2251936323069 -32.4082929218565,-63.2252209158826 -32.4083106264343,-63.2252721555752 -32.4083437871284)))";"1371458";"787368";"1604220301114009";"009";BALDIO;Q   002;1.100000000000000;2310.00000;579348.0000000;"0";0.0000000;228.00000;579348.0000;0.0000;0.0000;"1";"160430945103";"1604"
"MULTIPOLYGON (((-63.229283545909 -32.4201106650651,-63.2292189437957 -32.4201832048033,-63.2292478943321 -32.4202014690282,-63.2292961443014 -32.4202315336586,-63.2293753246724 -32.4201431866311,-63.2293503666185 -32.4201271695551,-63.2292981227745 -32.4200942942292,-63.229283545909 -32.4201106650651)))";"1378434";"791722";"1604220302078052";"052";EDIFICADO NoPH;MZ T LT 18-A;0.500000000000000;4060.00000;903293.7600000;"0";0.0000000;108.00000;219240.0000;78.0000;684053.7600;"1";"160417761559";"1604"
"MULTIPOLYGON (((-63.2326112303394 -32.4228422362489,-63.2325712553872 -32.4229305129048,-63.2328409319371 -32.423018781257,-63.2328822363577 -32.4229307838583,-63.2328566319809 -32.4229223772356,-63.2328313605749 -32.4229142517905,-63.2327475646118 -32.4228867903895,-63.2326301840447 -32.4228484008157,-63.2326112303394 -32.4228422362489)))";"1359806";"773042";"1604220104013009";"009";EDIFICADO NoPH;MZ O LTE 5;1.000000000000000;3920.00000;3146955.5200000;"0";0.0000000;270.00000;1058400.0000;244.0000;2088555.5200;"1";"160411203821";"1604"
"MULTIPOLYGON (((-63.2410780512971 -32.3906987074209,-63.241207199177 -32.3905553061498,-63.2413360152756 -32.3904121871791,-63.2411234255391 -32.3902759211767,-63.2408657948905 -32.3905630039528,-63.2410780512971 -32.3906987074209)))";"503191402";"779756";"1604220202010003";"003";EDIFICADO NoPH;MZ 38 LT 2;0.800000000000000;1820.00000;6292080.6400000;"0";0.0000000;1000.00000;1456000.0000;584.0000;4836080.6400;"1";"160416601884";"1604"
"MULTIPOLYGON (((-63.2445879901854 -32.4181805915399,-63.2445631493636 -32.4182088195952,-63.2446426849159 -32.4182582617052,-63.2446766288996 -32.4182793306719,-63.244697163713 -32.4182559015292,-63.2447299558383 -32.4182194858513,-63.2446956765976 -32.4181972903566,-63.2447251533038 -32.4181634173038,-63.2447597632417 -32.4181850485515,-63.2447806287151 -32.418161055156,-63.2447862590306 -32.4181545628552,-63.244852828366 -32.4180775025537,-63.2448182184472 -32.4180558713311,-63.2447390152022 -32.4180064286845,-63.2447151688652 -32.4180338094436,-63.2446671454447 -32.4180891351869,-63.2446442926954 -32.4181153868095,-63.2445879901854 -32.4181805915399)))";"831820802";"764081";"1604220101043040";"040";EDIFICADO NoPH;MZ 35 LT 2;1.100000000000000;8680.00000;4087790.5600000;"0";0.0000000;361.00000;3446828.0000;224.0000;640962.5600;"1";"160419167981";"1604"
"MULTIPOLYGON (((-63.2339433431711 -32.4059047989577,-63.2335833308461 -32.4056749551459,-63.2335184102185 -32.4057474978073,-63.2338800806633 -32.4059762115282,-63.2339433431711 -32.4059047989577)))";"1357987404";"786299";"1604220301069036";"036";EDIFICADO NoPH;MZ A LT A;0.900000000000000;6020.00000;2619038.4000000;"0";0.0000000;422.00000;2286396.0000;132.0000;332642.4000;"1";"160404240291";"1604"
"MULTIPOLYGON (((-63.2348841408174 -32.4096473112917,-63.2349480672699 -32.4095750516192,-63.2350176248355 -32.4094965818376,-63.2351120244051 -32.4093901675854,-63.2351037057081 -32.4093848289273,-63.2350361617813 -32.4093429668936,-63.2348974134313 -32.4092567133499,-63.2347248555532 -32.4094557030717,-63.2343128148504 -32.4099236923615,-63.2345221121626 -32.4100574392645,-63.2346300942344 -32.4099360647633,-63.2346943518279 -32.4098632410076,-63.234759271518 -32.4097895705887,-63.2347668900958 -32.4097811024306,-63.2348225359716 -32.4097181576107,-63.2348841408174 -32.4096473112917)))";"1371852004";"785379";"1604220301045027";"027";EDIFICADO NoPH;;0.500000000000000;9660.00000;12424944.3200000;"0";0.0000000;2330.00000;11253900.0000;852.0000;1171044.3200;"1";"160401799424";"1604"
"MULTIPOLYGON (((-63.2577566385695 -32.411939277086,-63.257788426555 -32.4119028600497,-63.2575887327414 -32.4117719502968,-63.2575552861177 -32.4118092160694,-63.2577566385695 -32.411939277086)))";"779604802";"766788";"1604220102029021";"021";EDIFICADO NoPH;PTE LOTE 66;0.500000000000000;6580.00000;693802.9600000;"0";0.0000000;117.00000;384930.0000;22.0000;308872.9600;"1";"160402535293";"1604"
"MULTIPOLYGON (((-63.2055676450761 -32.4104821671253,-63.2055169051751 -32.410561424361,-63.2057970966266 -32.4106906400933,-63.2058478365585 -32.4106114729227,-63.2055676450761 -32.4104821671253)))";"937964804";"2443594";"1604220302474112";"112";BALDIO;MZ 474 - LT 112;1.000000000000000;1260.00000;378000.0000000;"0";0.0000000;300.00000;378000.0000;0.0000;0.0000;"1";"160442295139";"1604"
"MULTIPOLYGON (((-63.2575485591827 -32.4107274051436,-63.2575485591827 -32.4107274051436,-63.2575255975765 -32.4107133621413,-63.2574976434218 -32.4106959477535,-63.2574077902829 -32.4106397716092,-63.2573607663193 -32.4106920003946,-63.257336591123 -32.4107185388328,-63.2574257783021 -32.4107741527901,-63.2574350966227 -32.4107800515244,-63.25747702788 -32.410806173124,-63.2574989921101 -32.4108199363744,-63.25756985821 -32.4107408879429,-63.2575485591827 -32.4107274051436)))";"1223018602";"766850";"1604220102030501";"501";EDIFICADO NoPH;MZ 161 BIS LOTES B Y A1;1.100000000000000;5320.00000;1712203.0400000;"0";0.0000000;209.00000;1223068.0000;107.0000;489135.0400;"1";"160423045075";"1604"
"MULTIPOLYGON (((-63.2474031289611 -32.418857047343,-63.2473776297645 -32.4188872498292,-63.2473339126429 -32.4189374957536,-63.2474094566847 -32.4189844077556,-63.2474773511059 -32.4190282349557,-63.2475016568124 -32.4190476312966,-63.2475898457037 -32.4191018451056,-63.2476110436316 -32.4190781323916,-63.2476163400329 -32.4190710770253,-63.2476597256035 -32.4190211134542,-63.2476074750402 -32.4189879639464,-63.2475702001439 -32.4189640843364,-63.24747800467 -32.4189025516254,-63.2474031289611 -32.418857047343)))";"1377835404";"765246";"1604220101070035";"035";EDIFICADO NoPH;MZ 125 LT B;1.000000000000000;9660.00000;3699997.7600000;"0";0.0000000;330.00000;3187800.0000;179.0000;512197.7600;"1";"160419167972";"1604"
"MULTIPOLYGON (((-63.2447574666125 -32.409950617467,-63.2447008332179 -32.4100144139662,-63.2449337713845 -32.4101627511555,-63.2449927224578 -32.4100961320601,-63.2447574666125 -32.409950617467)))";"761590602";"774051";"1604220201010022";"022";EDIFICADO NoPH;MZ 66;0.900000000000000;18340.00000;4024300.8000000;"0";0.0000000;184.00000;3037104.0000;345.0000;987196.8000;"1";"160402364766";"1604"
"MULTIPOLYGON (((-63.2302179091022 -32.4214669476644,-63.2302851570442 -32.4213896120203,-63.230326235529 -32.421342758405,-63.2303646625261 -32.4212984458092,-63.2303825510047 -32.4212778418207,-63.2303273117013 -32.4212432816175,-63.2302953654781 -32.4212230505323,-63.2301088709794 -32.4214417850038,-63.2300446051158 -32.4215160153268,-63.2299790137722 -32.4215916570279,-63.2300622083215 -32.4216447650291,-63.2301284633929 -32.4215688402749,-63.2301943882633 -32.4214937614835,-63.2302179091022 -32.4214669476644)))";"546909402";"791820";"1604220302082006";"006";EDIFICADO NoPH;MZ 2 LT 26;0.800000000000000;4060.00000;2018878.7200000;"0";0.0000000;500.00000;1624000.0000;276.0000;394878.7200;"1";"160405778090";"1604"
"MULTIPOLYGON (((-63.2429565258706 -32.4178610188684,-63.2428812055874 -32.4178131301249,-63.242762285301 -32.4179476992961,-63.2427775973591 -32.4179574347399,-63.2427355128875 -32.4180050570518,-63.2427586535992 -32.4180198408815,-63.2427975909872 -32.4180448459133,-63.2429565258706 -32.4178610188684)))";"1383783204";"1978894";"1604220101031054";"054";EDIFICADO NoPH;LT 54;0.900000000000000;9520.00000;2447595.5200000;"0";0.0000000;218.40000;1871251.2000;133.0000;576344.3200;"1";"160425765342";"1604"
"MULTIPOLYGON (((-63.232348412249 -32.3963882894632,-63.2323285398289 -32.3964103064516,-63.2322887978457 -32.3964554676111,-63.2323739699559 -32.3965111069078,-63.2324534596221 -32.396423038908,-63.2325779922556 -32.3962847274489,-63.2326707282773 -32.3961814176963,-63.2325855519628 -32.3961240878079,-63.2324861903421 -32.3962341729068,-63.2323590120238 -32.3963769979451,-63.232348412249 -32.3963882894632)))";"222117602";"778602";"1604220201122015";"015";EDIFICADO NoPH;MZ 6-LT 15;0.900000000000000;1330.00000;788119.5200000;"0";0.0000000;460.00000;550620.0000;92.0000;237499.5200;"1";"160401832413";"1604"
