WKT;gid
"MULTILINESTRING ((-63.2371186240507 -32.414542794595,-63.2362979059162 -32.4154736855395))";"977"
"MULTILINESTRING ((-63.242126379171 -32.4147823363565,-63.2417673324054 -32.4151648289751,-63.2411875419905 -32.4156512647819))";"978"
"MULTILINESTRING ((-63.2401675799757 -32.4149982680912,-63.2411875419905 -32.4156512647819))";"979"
"MULTILINESTRING ((-63.2382257550941 -32.4152448871628,-63.2393308798095 -32.4159456210542))";"980"
"MULTILINESTRING ((-63.2401675799757 -32.4149982680912,-63.2393308798095 -32.4159456210542))";"981"
"MULTILINESTRING ((-63.2362979059162 -32.4154736855395,-63.2374019694779 -32.4161797587038))";"982"
"MULTILINESTRING ((-63.2382257550941 -32.4152448871628,-63.2374019694779 -32.4161797587038))";"983"
"MULTILINESTRING ((-63.2411875419905 -32.4156512647819,-63.2401814802898 -32.4164731525079))";"984"
"MULTILINESTRING ((-63.2393308798095 -32.4159456210542,-63.2401732053174 -32.4164796609182))";"985"
"MULTILINESTRING ((-63.2393308798095 -32.4159456210542,-63.2385025353239 -32.4168833037727))";"986"
"MULTILINESTRING ((-63.2401814802898 -32.4164731525079,-63.2401732053174 -32.4164796609182))";"987"
"MULTILINESTRING ((-63.2374019694779 -32.4161797587038,-63.2385025353239 -32.4168833037727))";"988"
"MULTILINESTRING ((-63.2417430082203 -32.4160047922073,-63.2409432063283 -32.416957563883))";"989"
"MULTILINESTRING ((-63.2374019694779 -32.4161797587038,-63.2364950649123 -32.4172089240426))";"990"
"MULTILINESTRING ((-63.2401732053174 -32.4164796609182,-63.2391597231625 -32.4172763054324))";"991"
"MULTILINESTRING ((-63.2385025353239 -32.4168833037727,-63.2391597231625 -32.4172763054324))";"992"
"MULTILINESTRING ((-63.2364950649123 -32.4172089240426,-63.2370425466807 -32.4175666134559))";"993"
"MULTILINESTRING ((-63.2409432063283 -32.416957563883,-63.2420540230046 -32.4176641241036))";"994"
"MULTILINESTRING ((-63.2409432063283 -32.416957563883,-63.2401224010529 -32.417889020553))";"995"
"MULTILINESTRING ((-63.2385025353239 -32.4168833037727,-63.2375895883731 -32.417916997072))";"996"
"MULTILINESTRING ((-63.2370425466807 -32.4175666134559,-63.2375895883731 -32.417916997072))";"997"
"MULTILINESTRING ((-63.2391597231625 -32.4172763054324,-63.2379759372036 -32.4181639800648))";"998"
"MULTILINESTRING ((-63.2375895883731 -32.417916997072,-63.2379759372036 -32.4181639800648))";"999"
"MULTILINESTRING ((-63.2379759372036 -32.4181639800648,-63.2383174230742 -32.4183701070461))";"1000"
"MULTILINESTRING ((-63.2370425466807 -32.4175666134559,-63.2362229420608 -32.4184867705658))";"1001"
"MULTILINESTRING ((-63.2383174230742 -32.4183701070461,-63.2385393477529 -32.418510360865))";"1002"
"MULTILINESTRING ((-63.2420540230046 -32.4176641241036,-63.2412259914392 -32.418594790147))";"1003"
"MULTILINESTRING ((-63.2401224010529 -32.417889020553,-63.2412259914392 -32.418594790147))";"1004"
"MULTILINESTRING ((-63.2375895883731 -32.417916997072,-63.2367747768513 -32.4188396735893))";"1005"
"MULTILINESTRING ((-63.2362229420608 -32.4184867705658,-63.2367747768513 -32.4188396735893))";"1006"
"MULTILINESTRING ((-63.2379759372036 -32.4181639800648,-63.236902885493 -32.4189214924795))";"1007"
"MULTILINESTRING ((-63.2367747768513 -32.4188396735893,-63.236902885493 -32.4189214924795))";"1008"
"MULTILINESTRING ((-63.2401224010529 -32.417889020553,-63.2392016125832 -32.418929232923))";"1009"
"MULTILINESTRING ((-63.2385393477529 -32.418510360865,-63.2392016125832 -32.418929232923))";"1010"
"MULTILINESTRING ((-63.2385393477529 -32.418510360865,-63.238038277781 -32.4189895091103))";"1011"
"MULTILINESTRING ((-63.2410435934278 -32.3948510782431,-63.2402782711149 -32.39570776693))";"1012"
"MULTILINESTRING ((-63.2395013903165 -32.3965800732721,-63.2400592773994 -32.3969362884819))";"1013"
"MULTILINESTRING ((-63.2412847084681 -32.3963525852305,-63.2405120841176 -32.3972251600803))";"1014"
"MULTILINESTRING ((-63.2400592773994 -32.3969362884819,-63.2405120841176 -32.3972251600803))";"1015"
"MULTILINESTRING ((-63.2395013903165 -32.3965800732721,-63.2387529208341 -32.3974299573366))";"1016"
"MULTILINESTRING ((-63.2400592773994 -32.3969362884819,-63.2393059578154 -32.397782364063))";"1017"
"MULTILINESTRING ((-63.2383778681264 -32.3971909777795,-63.2393564869845 -32.3978145612393))";"1018"
"MULTILINESTRING ((-63.2405120841176 -32.3972251600803,-63.24153652744 -32.3978792299069))";"1019"
"MULTILINESTRING ((-63.2405120841176 -32.3972251600803,-63.2397618496578 -32.3980731724789))";"1020"
"MULTILINESTRING ((-63.2393564869845 -32.3978145612393,-63.2388451122167 -32.3983735624379))";"1021"
"MULTILINESTRING ((-63.2393564869845 -32.3978145612393,-63.2405755494533 -32.398592284139))";"1022"
"MULTILINESTRING ((-63.24153652744 -32.3978792299069,-63.2407891922127 -32.3987285096972))";"1023"
"MULTILINESTRING ((-63.2388451122167 -32.3983735624379,-63.238332413094 -32.3989552649527))";"1024"
"MULTILINESTRING ((-63.2405755494533 -32.398592284139,-63.2400919834547 -32.3991337197616))";"1025"
"MULTILINESTRING ((-63.2405755494533 -32.398592284139,-63.2417429574764 -32.3993366519166))";"1026"
"MULTILINESTRING ((-63.238332413094 -32.3989552649527,-63.2395405859638 -32.3997510300706))";"1027"
"MULTILINESTRING ((-63.2400919834547 -32.3991337197616,-63.2395405859638 -32.3997510300706))";"1028"
"MULTILINESTRING ((-63.2417429574764 -32.3993366519166,-63.2415564090641 -32.3993568775923,-63.2411464844916 -32.3998122630507))";"1029"
"MULTILINESTRING ((-63.2400919834547 -32.3991337197616,-63.2411464844916 -32.3998122630507))";"1030"
"MULTILINESTRING ((-63.2367747768513 -32.4188396735893,-63.2363885117054 -32.4192769384106))";"1031"
"MULTILINESTRING ((-63.236902885493 -32.4189214924795,-63.2363885117054 -32.4192769384106))";"1032"
"MULTILINESTRING ((-63.238038277781 -32.4189895091103,-63.2377001802156 -32.419427498497))";"1033"
"MULTILINESTRING ((-63.238038277781 -32.4189895091103,-63.2387477289985 -32.4194418396413))";"1034"
"MULTILINESTRING ((-63.2392016125832 -32.418929232923,-63.2387477289985 -32.4194418396413))";"1035"
"MULTILINESTRING ((-63.2392016125832 -32.418929232923,-63.2403107062796 -32.4196234574937))";"1036"
"MULTILINESTRING ((-63.2412259914392 -32.418594790147,-63.2403107062796 -32.4196234574937))";"1037"
"MULTILINESTRING ((-63.2377001802156 -32.419427498497,-63.2383790639558 -32.4198581564428))";"1038"
"MULTILINESTRING ((-63.2387477289985 -32.4194418396413,-63.2383790639558 -32.4198581564428))";"1039"
"MULTILINESTRING ((-63.2377001802156 -32.419427498497,-63.2375268172551 -32.4196778477342))";"1040"
"MULTILINESTRING ((-63.2374279594599 -32.4198986572037,-63.2368162223535 -32.4199727408239))";"1041"
"MULTILINESTRING ((-63.2368162223535 -32.4199727408239,-63.2359973229669 -32.420111253882))";"1042"
"MULTILINESTRING ((-63.2383174230742 -32.4183701070461,-63.2358266600039 -32.4201414215118))";"1043"
"MULTILINESTRING ((-63.2387477289985 -32.4194418396413,-63.2398503628052 -32.4201445569343))";"1044"
"MULTILINESTRING ((-63.2403107062796 -32.4196234574937,-63.2398503628052 -32.4201445569343))";"1045"
"MULTILINESTRING ((-63.2374460767932 -32.4199000281463,-63.2380186639017 -32.4202652586366))";"1046"
"MULTILINESTRING ((-63.2383790639558 -32.4198581564428,-63.2380186639017 -32.4202652586366))";"1047"
"MULTILINESTRING ((-63.2403107062796 -32.4196234574937,-63.2414179421826 -32.4203322841604))";"1048"
"MULTILINESTRING ((-63.2374460767932 -32.4199000281463,-63.237277872992 -32.4204320377058))";"1049"
"MULTILINESTRING ((-63.2398503628052 -32.4201445569343,-63.2394846722962 -32.420559157922))";"1050"
"MULTILINESTRING ((-63.2383790639558 -32.4198581564428,-63.2394846722962 -32.420559157922))";"1051"
"MULTILINESTRING ((-63.2368162223535 -32.4199727408239,-63.2364943330549 -32.4206366761915))";"1052"
"MULTILINESTRING ((-63.237277872992 -32.4204320377058,-63.2376556105464 -32.4206753405775))";"1053"
"MULTILINESTRING ((-63.2380186639017 -32.4202652586366,-63.2376556105464 -32.4206753405775))";"1054"
"MULTILINESTRING ((-63.2398503628052 -32.4201445569343,-63.240960148534 -32.4208516693701))";"1055"
"MULTILINESTRING ((-63.2414179421826 -32.4203322841604,-63.240960148534 -32.4208516693701))";"1056"
"MULTILINESTRING ((-63.2380186639017 -32.4202652586366,-63.2391229004529 -32.4209693317961))";"1057"
"MULTILINESTRING ((-63.2361913580984 -32.40660763949,-63.2366196056034 -32.4068810603416))";"1058"
"MULTILINESTRING ((-63.2370341426815 -32.4025582505462,-63.23619760192 -32.4034948531317))";"1059"
"MULTILINESTRING ((-63.2371296316464 -32.4055403617382,-63.2361913580984 -32.40660763949))";"1060"
"MULTILINESTRING ((-63.2364492566401 -32.4051057308333,-63.2371296316464 -32.4055403617382))";"1061"
"MULTILINESTRING ((-63.2372706300425 -32.4041770907998,-63.2364492566401 -32.4051057308333))";"1062"
"MULTILINESTRING ((-63.23619760192 -32.4034948531317,-63.2372706300425 -32.4041770907998))";"1063"
"MULTILINESTRING ((-63.2375575587151 -32.4058140505849,-63.2366196056034 -32.4068810603416))";"1064"
"MULTILINESTRING ((-63.2371296316464 -32.4055403617382,-63.2375575587151 -32.4058140505849))";"1065"
"MULTILINESTRING ((-63.2377322933199 -32.4075909932196,-63.2368940482397 -32.4085411293523))";"1066"
"MULTILINESTRING ((-63.2366196056034 -32.4068810603416,-63.2377322933199 -32.4075909932196))";"1067"
"MULTILINESTRING ((-63.2377322933199 -32.4075909932196,-63.2377443252587 -32.4075986354515))";"1068"
"MULTILINESTRING ((-63.2370341426815 -32.4025582505462,-63.2381012068087 -32.4032379675541))";"1069"
"MULTILINESTRING ((-63.2381012068087 -32.4032379675541,-63.2372706300425 -32.4041770907998))";"1070"
"MULTILINESTRING ((-63.2372706300425 -32.4041770907998,-63.238381898173 -32.4048834139706))";"1071"
"MULTILINESTRING ((-63.238381898173 -32.4048834139706,-63.2375575587151 -32.4058140505849))";"1072"
"MULTILINESTRING ((-63.2386802527821 -32.4065316212977,-63.2377443252587 -32.4075986354515))";"1073"
"MULTILINESTRING ((-63.2375575587151 -32.4058140505849,-63.2386802527821 -32.4065316212977))";"1074"
"MULTILINESTRING ((-63.2377443252587 -32.4075986354515,-63.2389411499099 -32.4083623237976))";"1075"
"MULTILINESTRING ((-63.2389421527421 -32.4022872765926,-63.2381012068087 -32.4032379675541))";"1076"
"MULTILINESTRING ((-63.2392111956894 -32.4039448270027,-63.238381898173 -32.4048834139706))";"1077"
"MULTILINESTRING ((-63.2381012068087 -32.4032379675541,-63.2392111956894 -32.4039448270027))";"1078"
"MULTILINESTRING ((-63.238381898173 -32.4048834139706,-63.2395015953467 -32.4055951217363))";"1079"
"MULTILINESTRING ((-63.2395015953467 -32.4055951217363,-63.2386802527821 -32.4065316212977))";"1080"
"MULTILINESTRING ((-63.2386802527821 -32.4065316212977,-63.2398854859223 -32.407301777543))";"1081"
"MULTILINESTRING ((-63.2398854859223 -32.407301777543,-63.2389411499099 -32.4083623237976))";"1082"
"MULTILINESTRING ((-63.2400540504547 -32.4029943956468,-63.2392111956894 -32.4039448270027))";"1083"
"MULTILINESTRING ((-63.2389421527421 -32.4022872765926,-63.2400540504547 -32.4029943956468))";"1084"
"MULTILINESTRING ((-63.2365208116863 -32.3926779316124,-63.2361608145187 -32.3930793481311))";"1085"
"MULTILINESTRING ((-63.2364060806903 -32.3977161803184,-63.2373768134206 -32.398325567339))";"1086"
"MULTILINESTRING ((-63.2373768134206 -32.398325567339,-63.2365347088766 -32.3992726435388))";"1087"
"MULTILINESTRING ((-63.2374184834144 -32.396580857737,-63.2364060806903 -32.3977161803184))";"1088"
"MULTILINESTRING ((-63.2364219856917 -32.395947622555,-63.2374184834144 -32.396580857737))";"1089"
"MULTILINESTRING ((-63.2365347088766 -32.3992726435388,-63.2375104923791 -32.3998963577972))";"1090"
"MULTILINESTRING ((-63.2378769059076 -32.3977587714444,-63.2373768134206 -32.398325567339))";"1091"
"MULTILINESTRING ((-63.2373768134206 -32.398325567339,-63.238332413094 -32.3989552649527))";"1092"
"MULTILINESTRING ((-63.238332413094 -32.3989552649527,-63.2375104923791 -32.3998963577972))";"1093"
"MULTILINESTRING ((-63.2374184834144 -32.396580857737,-63.2383779458989 -32.3971908896309))";"1094"
"MULTILINESTRING ((-63.2383779458989 -32.3971908896309,-63.2378769059076 -32.3977587714444))";"1095"
"MULTILINESTRING ((-63.2378769059076 -32.3977587714444,-63.2388451122167 -32.3983735624379))";"1096"
"MULTILINESTRING ((-63.2353731272335 -32.4044181717114,-63.2364492566401 -32.4051057308333))";"1097"
"MULTILINESTRING ((-63.2353731272335 -32.4044181717114,-63.2344215528925 -32.4054837480043))";"1098"
"MULTILINESTRING ((-63.2364492566401 -32.4051057308333,-63.2355062986631 -32.4061715695462))";"1099"
"MULTILINESTRING ((-63.2344215528925 -32.4054837480043,-63.2355062986631 -32.4061715695462))";"1100"
"MULTILINESTRING ((-63.2355062986631 -32.4061715695462,-63.2361913580984 -32.40660763949))";"1101"
"MULTILINESTRING ((-63.2355062986631 -32.4061715695462,-63.2346716449876 -32.4071169051164))";"1102"
"MULTILINESTRING ((-63.2366196056034 -32.4068810603416,-63.2357763430635 -32.4078249764616))";"1103"
"MULTILINESTRING ((-63.2346716449876 -32.4071169051164,-63.2357763430635 -32.4078249764616))";"1104"
"MULTILINESTRING ((-63.2346716449876 -32.4071169051164,-63.2338564771158 -32.4080404665744))";"1105"
"MULTILINESTRING ((-63.2348515683242 -32.408085958264,-63.2345060384592 -32.4084766114031))";"1106"
"MULTILINESTRING ((-63.2357763430635 -32.4078249764616,-63.2368940482397 -32.4085411293523))";"1107"
"MULTILINESTRING ((-63.2357763430635 -32.4078249764616,-63.234988121365 -32.4087068354636,-63.2349670475189 -32.4087843441318))";"1108"
"MULTILINESTRING ((-63.2345060384592 -32.4084766114031,-63.2349670475189 -32.4087843441318))";"1109"
"MULTILINESTRING ((-63.2345060384592 -32.4084766114031,-63.2341788540186 -32.4088510880492))";"1110"
"MULTILINESTRING ((-63.2349670475189 -32.4087843441318,-63.2361602672217 -32.4095500130686))";"1111"
"MULTILINESTRING ((-63.2349670475189 -32.4087843441318,-63.2349509730711 -32.4088750549454,-63.2340598684953 -32.4098674983305))";"1112"
"MULTILINESTRING ((-63.2340598684953 -32.4098674983305,-63.2344677760623 -32.4101234700352))";"1113"
"MULTILINESTRING ((-63.2351999463082 -32.4096143266758,-63.2346484805934 -32.4102426163811))";"1114"
"MULTILINESTRING ((-63.2346484805934 -32.4102426163811,-63.2344677760623 -32.4101234700352))";"1115"
"MULTILINESTRING ((-63.2346484805934 -32.4102426163811,-63.2353033278144 -32.4106599003476))";"1116"
"MULTILINESTRING ((-63.2361602672217 -32.4095500130686,-63.2361980914888 -32.4096494839396,-63.2353033278144 -32.4106599003476))";"1117"
"MULTILINESTRING ((-63.2353033278144 -32.4106599003476,-63.2361542451464 -32.4112021168791,-63.2363942478882 -32.4112324177037))";"1118"
"MULTILINESTRING ((-63.2345960628693 -32.4114302366114,-63.2346137385043 -32.4114414756542))";"1119"
"MULTILINESTRING ((-63.2353033278144 -32.4106599003476,-63.2346137385043 -32.4114414756542))";"1120"
"MULTILINESTRING ((-63.2363942478882 -32.4112324177037,-63.2356326622508 -32.4120938886063))";"1121"
"MULTILINESTRING ((-63.2346137385043 -32.4114414756542,-63.2356326622508 -32.4120938886063))";"1122"
"MULTILINESTRING ((-63.2346137385043 -32.4114414756542,-63.2339906843872 -32.4121405932737))";"1123"
"MULTILINESTRING ((-63.2356326622508 -32.4120938886063,-63.2368508333084 -32.4128741485322))";"1124"
"MULTILINESTRING ((-63.2356326622508 -32.4120938886063,-63.2347789795614 -32.413059549236))";"1125"
"MULTILINESTRING ((-63.2347789795614 -32.413059549236,-63.2359939413299 -32.4138299039779))";"1126"
"MULTILINESTRING ((-63.2347789795614 -32.413059549236,-63.2339638616384 -32.4139813972352))";"1127"
"MULTILINESTRING ((-63.2339638616384 -32.4139813972352,-63.2351857667871 -32.4147624776406))";"1128"
"MULTILINESTRING ((-63.2359939413299 -32.4138299039779,-63.2351857667871 -32.4147624776406))";"1129"
"MULTILINESTRING ((-63.2351857667871 -32.4147624776406,-63.2362979059162 -32.4154736855395))";"1130"
"MULTILINESTRING ((-63.2351857667871 -32.4147624776406,-63.2342914260417 -32.4158034169255))";"1131"
"MULTILINESTRING ((-63.2342914260417 -32.4158034169255,-63.2353892983291 -32.4165041988767))";"1132"
"MULTILINESTRING ((-63.2362979059162 -32.4154736855395,-63.2353892983291 -32.4165041988767))";"1133"
"MULTILINESTRING ((-63.2353892983291 -32.4165041988767,-63.2364950649123 -32.4172089240426))";"1134"
"MULTILINESTRING ((-63.2353892983291 -32.4165041988767,-63.2345670797162 -32.4174440987122))";"1135"
"MULTILINESTRING ((-63.2364950649123 -32.4172089240426,-63.2356662242609 -32.4181350465085))";"1136"
"MULTILINESTRING ((-63.2345670797162 -32.4174440987122,-63.2356662242609 -32.4181350465085))";"1137"
"MULTILINESTRING ((-63.2356662242609 -32.4181350465085,-63.2362229420608 -32.4184867705658))";"1138"
"MULTILINESTRING ((-63.2338397022695 -32.4182709173756,-63.2349362057079 -32.4189665654646))";"1139"
"MULTILINESTRING ((-63.2356662242609 -32.4181350465085,-63.2349362057079 -32.4189665654646))";"1140"
"MULTILINESTRING ((-63.2362229420608 -32.4184867705658,-63.2354852626002 -32.4193149705202))";"1141"
"MULTILINESTRING ((-63.2349362057079 -32.4189665654646,-63.2354852626002 -32.4193149705202))";"1142"
"MULTILINESTRING ((-63.2363885117054 -32.4192769384106,-63.2359145220348 -32.419587218883))";"1143"
"MULTILINESTRING ((-63.2354852626002 -32.4193149705202,-63.2359145220348 -32.419587218883))";"1144"
"MULTILINESTRING ((-63.2349362057079 -32.4189665654646,-63.2342133821562 -32.4197899509504))";"1145"
"MULTILINESTRING ((-63.2359973229669 -32.420111253882,-63.2358266600039 -32.4201414215118))";"1146"
"MULTILINESTRING ((-63.2359145220348 -32.419587218883,-63.2349221412318 -32.420226253053))";"1147"
"MULTILINESTRING ((-63.2342133821562 -32.4197899509504,-63.2349221412318 -32.420226253053))";"1148"
"MULTILINESTRING ((-63.2358266600039 -32.4201414215118,-63.2350073880048 -32.4206704788126))";"1149"
"MULTILINESTRING ((-63.2349221412318 -32.420226253053,-63.2344034259743 -32.4205532034938,-63.2338451030736 -32.420822158431))";"1150"
"MULTILINESTRING ((-63.2359486396988 -32.3956412804893,-63.2364219856917 -32.395947622555))";"1151"
"MULTILINESTRING ((-63.2364219856917 -32.395947622555,-63.235409608112 -32.397094750245))";"1152"
"MULTILINESTRING ((-63.235409608112 -32.397094750245,-63.2364060806903 -32.3977161803184))";"1153"
"MULTILINESTRING ((-63.235409608112 -32.397094750245,-63.2345843558954 -32.398026993317))";"1154"
"MULTILINESTRING ((-63.2345843558954 -32.398026993317,-63.2355685207074 -32.3986550356465))";"1155"
"MULTILINESTRING ((-63.2364060806903 -32.3977161803184,-63.2355685207074 -32.3986550356465))";"1156"
"MULTILINESTRING ((-63.2355685207074 -32.3986550356465,-63.2365347088766 -32.3992726435388))";"1157"
"MULTILINESTRING ((-63.2355685207074 -32.3986550356465,-63.2347233129226 -32.3996025564344))";"1158"
