municerca,year_week,distancia_grande_m,distancia_rio,distancia_verde_m,edad_diagnostico,sexo,casos,longitude,latitude,t2m,d2m,tp,Estimación poblacional,Superficie (Km cuadrados),Proximidad al río (m) (distancia mínima),Proximidad al río (m) (distancia al centroide),Proximidad al río (m) (distancia máxima),Densidad poblacional,CALMAT I,CALMAT II,CALMAT III,CALMAT IV,CALMAT V,Hogares Pobres,Hogares Pobres No Indigentes,Hogares Indigentes,Personas Pobres,Personas Pobres No Indigentes,Personas Indigentes,UNEA: Sin Instrucción,UNEA: Primario Incompleto,UNEA: Primario Completo,UNEA: Secundario Incompleto,UNEA: Secundario Completo,UNEA: Superior y/o Universitario Incompleto,UNEA: Superior y/o Universitario Completo,Acceso a Cloacas,Acceso a Gas de Red,Acceso a Agua de Red,Acceso a Electricidad,Mujeres (%),Varones (%),Mujeres de 0 a 6 años,Varones de 0 a 6 años,Personas de 0 a 6 años,Mujeres de 7 a 14 años,Varones de 7 a 14 años,Personas de 7 a 14 años,Mujeres de 15 a 24 años,Varones de 15 a 24 años,Personas de 15 a 24 años,Mujeres de 25 a 59 años,Varones de 25 a 59 años,Personas de 25 a 59 años,Mujeres de 60 años o más,Varones de 60 años o más,Personas de 60 años o más,NVDI
CGC 1,2024-W42,2443.6660986063357,3092.2850067391187,378.439032276691,29.379297216899676,0.3803149567493829,0.0,-63.228003772165074,-32.39590263595998,293.81959315708707,288.1847141810826,0.00015623228890555247,4340,120.237673,2357.74,3151.33,3942.54,36.095176259773424,81.82,15.15,3.03,0,0,30.3,27.27,3.03,32.93,29.27,3.66,4.62,20.0,20.0,20.0,26.15,3.08,6.15,93.94,78.79,100.0,100.0,43.21,56.79,1.23,2.47,3.7,1.23,4.94,6.17,6.17,12.35,18.52,18.52,22.23,40.75,16.05,14.81,30.86,0.34129430427208785
CGC 1,2024-W43,2443.6660986063357,3092.2850067391187,378.439032276691,29.379297216899676,0.3803149567493829,0.0,-63.228003772165074,-32.39590263595998,293.5139421735491,286.3785487583705,0.0003913811274937221,4340,120.237673,2357.74,3151.33,3942.54,36.095176259773424,81.82,15.15,3.03,0,0,30.3,27.27,3.03,32.93,29.27,3.66,4.62,20.0,20.0,20.0,26.15,3.08,6.15,93.94,78.79,100.0,100.0,43.21,56.79,1.23,2.47,3.7,1.23,4.94,6.17,6.17,12.35,18.52,18.52,22.23,40.75,16.05,14.81,30.86,0.34129430427208785
CGC 1,2024-W44,2443.6660986063357,3092.2850067391187,378.439032276691,29.379297216899676,0.3803149567493829,0.0,-63.228003772165074,-32.39590263595998,295.50469462076825,287.65516153971356,3.081560134887695e-05,4340,120.237673,2357.74,3151.33,3942.54,36.095176259773424,81.82,15.15,3.03,0,0,30.3,27.27,3.03,32.93,29.27,3.66,4.62,20.0,20.0,20.0,26.15,3.08,6.15,93.94,78.79,100.0,100.0,43.21,56.79,1.23,2.47,3.7,1.23,4.94,6.17,6.17,12.35,18.52,18.52,22.23,40.75,16.05,14.81,30.86,0.40651370333651726
CGC 1,2024-W45,2443.6660986063357,3092.2850067391187,378.439032276691,29.379297216899676,0.3803149567493829,0.0,-63.228003772165074,-32.39590263595998,295.35101318359375,286.9811488560268,5.4717063903808594e-05,4340,120.237673,2357.74,3151.33,3942.54,36.095176259773424,81.82,15.15,3.03,0,0,30.3,27.27,3.03,32.93,29.27,3.66,4.62,20.0,20.0,20.0,26.15,3.08,6.15,93.94,78.79,100.0,100.0,43.21,56.79,1.23,2.47,3.7,1.23,4.94,6.17,6.17,12.35,18.52,18.52,22.23,40.75,16.05,14.81,30.86,0.40651370333651726
CGC 1,2024-W46,2443.6660986063357,3092.2850067391187,378.439032276691,29.379297216899676,0.3803149567493829,0.0,-63.228003772165074,-32.39590263595998,295.59046718052457,284.2271728515625,1.3743128095354353e-05,4340,120.237673,2357.74,3151.33,3942.54,36.095176259773424,81.82,15.15,3.03,0,0,30.3,27.27,3.03,32.93,29.27,3.66,4.62,20.0,20.0,20.0,26.15,3.08,6.15,93.94,78.79,100.0,100.0,43.21,56.79,1.23,2.47,3.7,1.23,4.94,6.17,6.17,12.35,18.52,18.52,22.23,40.75,16.05,14.81,30.86,0.40651370333651726
CGC 1,2024-W47,2443.6660986063357,3092.2850067391187,378.439032276691,29.379297216899676,0.3803149567493829,0.0,-63.228003772165074,-32.39590263595998,294.66151210239957,288.32965087890625,0.0002053635460989816,4340,120.237673,2357.74,3151.33,3942.54,36.095176259773424,81.82,15.15,3.03,0,0,30.3,27.27,3.03,32.93,29.27,3.66,4.62,20.0,20.0,20.0,26.15,3.08,6.15,93.94,78.79,100.0,100.0,43.21,56.79,1.23,2.47,3.7,1.23,4.94,6.17,6.17,12.35,18.52,18.52,22.23,40.75,16.05,14.81,30.86,0.40651370333651726
CGC 1,2024-W48,2443.6660986063357,3092.2850067391187,378.439032276691,29.379297216899676,0.3803149567493829,0.0,-63.228003772165074,-32.39590263595998,295.2917000906808,291.63392421177457,0.0002632652010236468,4340,120.237673,2357.74,3151.33,3942.54,36.095176259773424,81.82,15.15,3.03,0,0,30.3,27.27,3.03,32.93,29.27,3.66,4.62,20.0,20.0,20.0,26.15,3.08,6.15,93.94,78.79,100.0,100.0,43.21,56.79,1.23,2.47,3.7,1.23,4.94,6.17,6.17,12.35,18.52,18.52,22.23,40.75,16.05,14.81,30.86,0.43874327774350225
CGC 1,2024-W49,2443.6660986063357,3092.2850067391187,378.439032276691,29.379297216899676,0.3803149567493829,0.0,-63.228003772165074,-32.39590263595998,293.7922799246652,283.7611563546317,2.8576169695172992e-05,4340,120.237673,2357.74,3151.33,3942.54,36.095176259773424,81.82,15.15,3.03,0,0,30.3,27.27,3.03,32.93,29.27,3.66,4.62,20.0,20.0,20.0,26.15,3.08,6.15,93.94,78.79,100.0,100.0,43.21,56.79,1.23,2.47,3.7,1.23,4.94,6.17,6.17,12.35,18.52,18.52,22.23,40.75,16.05,14.81,30.86,0.43874327774350225
CGC 1,2024-W50,2443.6660986063357,3092.2850067391187,378.439032276691,29.379297216899676,0.3803149567493829,0.0,-63.228003772165074,-32.39590263595998,296.8028782435826,287.39829799107144,6.607600620814732e-06,4340,120.237673,2357.74,3151.33,3942.54,36.095176259773424,81.82,15.15,3.03,0,0,30.3,27.27,3.03,32.93,29.27,3.66,4.62,20.0,20.0,20.0,26.15,3.08,6.15,93.94,78.79,100.0,100.0,43.21,56.79,1.23,2.47,3.7,1.23,4.94,6.17,6.17,12.35,18.52,18.52,22.23,40.75,16.05,14.81,30.86,0.43874327774350225
CGC 1,2024-W51,2443.6660986063357,3092.2850067391187,378.439032276691,29.379297216899676,0.3803149567493829,0.0,-63.228003772165074,-32.39590263595998,295.5337611607143,288.0579310825893,0.0005427939551217216,4340,120.237673,2357.74,3151.33,3942.54,36.095176259773424,81.82,15.15,3.03,0,0,30.3,27.27,3.03,32.93,29.27,3.66,4.62,20.0,20.0,20.0,26.15,3.08,6.15,93.94,78.79,100.0,100.0,43.21,56.79,1.23,2.47,3.7,1.23,4.94,6.17,6.17,12.35,18.52,18.52,22.23,40.75,16.05,14.81,30.86,0.43874327774350225
CGC 1,2024-W52,2443.6660986063357,3092.2850067391187,378.439032276691,29.379297216899676,0.3803149567493829,0.0,-63.228003772165074,-32.39590263595998,295.50958251953125,287.94495936802457,4.8739569527762274e-05,4340,120.237673,2357.74,3151.33,3942.54,36.095176259773424,81.82,15.15,3.03,0,0,30.3,27.27,3.03,32.93,29.27,3.66,4.62,20.0,20.0,20.0,26.15,3.08,6.15,93.94,78.79,100.0,100.0,43.21,56.79,1.23,2.47,3.7,1.23,4.94,6.17,6.17,12.35,18.52,18.52,22.23,40.75,16.05,14.81,30.86,0.43874327774350225
CGC 1,2025-W01,2613.166033251738,3328.1544986604035,273.32137763963215,33.0,1.0,1.0,-63.228003772165074,-32.39590263595998,298.1845964704241,289.6828308105469,3.8777078901018414e-05,4340,120.237673,2357.74,3151.33,3942.54,36.095176259773424,81.82,15.15,3.03,0,0,30.3,27.27,3.03,32.93,29.27,3.66,4.62,20.0,20.0,20.0,26.15,3.08,6.15,93.94,78.79,100.0,100.0,43.21,56.79,1.23,2.47,3.7,1.23,4.94,6.17,6.17,12.35,18.52,18.52,22.23,40.75,16.05,14.81,30.86,0.43974663361962957
CGC 1,2025-W02,2443.6660986063357,3092.2850067391187,378.439032276691,29.379297216899676,0.3803149567493829,0.0,-63.228003772165074,-32.39590263595998,298.82325526646207,289.70387050083707,5.449567522321428e-07,4340,120.237673,2357.74,3151.33,3942.54,36.095176259773424,81.82,15.15,3.03,0,0,30.3,27.27,3.03,32.93,29.27,3.66,4.62,20.0,20.0,20.0,26.15,3.08,6.15,93.94,78.79,100.0,100.0,43.21,56.79,1.23,2.47,3.7,1.23,4.94,6.17,6.17,12.35,18.52,18.52,22.23,40.75,16.05,14.81,30.86,0.43974663361962957
CGC 1,2025-W03,2443.6660986063357,3092.2850067391187,378.439032276691,29.379297216899676,0.3803149567493829,0.0,-63.228003772165074,-32.39590263595998,299.0128696986607,289.5758492606027,1.2295586722237723e-05,4340,120.237673,2357.74,3151.33,3942.54,36.095176259773424,81.82,15.15,3.03,0,0,30.3,27.27,3.03,32.93,29.27,3.66,4.62,20.0,20.0,20.0,26.15,3.08,6.15,93.94,78.79,100.0,100.0,43.21,56.79,1.23,2.47,3.7,1.23,4.94,6.17,6.17,12.35,18.52,18.52,22.23,40.75,16.05,14.81,30.86,0.43974663361962957
CGC 1,2025-W04,2913.4078011847796,2462.189932136963,368.1645054795381,8.0,0.0,1.0,-63.228003772165074,-32.39590263595998,298.6196768624442,291.1532287597656,1.6536031450544086e-05,4340,120.237673,2357.74,3151.33,3942.54,36.095176259773424,81.82,15.15,3.03,0,0,30.3,27.27,3.03,32.93,29.27,3.66,4.62,20.0,20.0,20.0,26.15,3.08,6.15,93.94,78.79,100.0,100.0,43.21,56.79,1.23,2.47,3.7,1.23,4.94,6.17,6.17,12.35,18.52,18.52,22.23,40.75,16.05,14.81,30.86,0.43974663361962957
CGC 1,2025-W05,2443.6660986063357,3092.2850067391187,378.439032276691,29.379297216899676,0.3803149567493829,0.0,-63.228003772165074,-32.39590263595998,298.71810041155135,292.44883510044644,9.773458753313337e-05,4340,120.237673,2357.74,3151.33,3942.54,36.095176259773424,81.82,15.15,3.03,0,0,30.3,27.27,3.03,32.93,29.27,3.66,4.62,20.0,20.0,20.0,26.15,3.08,6.15,93.94,78.79,100.0,100.0,43.21,56.79,1.23,2.47,3.7,1.23,4.94,6.17,6.17,12.35,18.52,18.52,22.23,40.75,16.05,14.81,30.86,0.2811802765423504
CGC 1,2025-W06,2443.6660986063357,3092.2850067391187,378.439032276691,29.379297216899676,0.3803149567493829,0.0,-63.228003772165074,-32.39590263595998,299.8873291015625,293.06701224190846,0.0001241649900163923,4340,120.237673,2357.74,3151.33,3942.54,36.095176259773424,81.82,15.15,3.03,0,0,30.3,27.27,3.03,32.93,29.27,3.66,4.62,20.0,20.0,20.0,26.15,3.08,6.15,93.94,78.79,100.0,100.0,43.21,56.79,1.23,2.47,3.7,1.23,4.94,6.17,6.17,12.35,18.52,18.52,22.23,40.75,16.05,14.81,30.86,0.2811802765423504
CGC 1,2025-W07,2443.6660986063357,3092.2850067391187,378.439032276691,29.379297216899676,0.3803149567493829,0.0,-63.228003772165074,-32.39590263595998,297.89345005580356,292.9220057896205,0.00018196446555001394,4340,120.237673,2357.74,3151.33,3942.54,36.095176259773424,81.82,15.15,3.03,0,0,30.3,27.27,3.03,32.93,29.27,3.66,4.62,20.0,20.0,20.0,26.15,3.08,6.15,93.94,78.79,100.0,100.0,43.21,56.79,1.23,2.47,3.7,1.23,4.94,6.17,6.17,12.35,18.52,18.52,22.23,40.75,16.05,14.81,30.86,0.2811802765423504
CGC 1,2025-W08,2443.6660986063357,3092.2850067391187,378.439032276691,29.379297216899676,0.3803149567493829,0.0,-63.228003772165074,-32.39590263595998,299.1166774204799,292.23160661969865,4.5980725969587054e-07,4340,120.237673,2357.74,3151.33,3942.54,36.095176259773424,81.82,15.15,3.03,0,0,30.3,27.27,3.03,32.93,29.27,3.66,4.62,20.0,20.0,20.0,26.15,3.08,6.15,93.94,78.79,100.0,100.0,43.21,56.79,1.23,2.47,3.7,1.23,4.94,6.17,6.17,12.35,18.52,18.52,22.23,40.75,16.05,14.81,30.86,0.2811802765423504
CGC 1,2025-W09,2443.6660986063357,3092.2850067391187,378.439032276691,29.379297216899676,0.3803149567493829,0.0,-63.228003772165074,-32.39590263595998,298.22003173828125,295.05236380440846,0.0002713373729160854,4340,120.237673,2357.74,3151.33,3942.54,36.095176259773424,81.82,15.15,3.03,0,0,30.3,27.27,3.03,32.93,29.27,3.66,4.62,20.0,20.0,20.0,26.15,3.08,6.15,93.94,78.79,100.0,100.0,43.21,56.79,1.23,2.47,3.7,1.23,4.94,6.17,6.17,12.35,18.52,18.52,22.23,40.75,16.05,14.81,30.86,0.47457188496657043
CGC 1,2025-W10,2443.6660986063357,3092.2850067391187,378.439032276691,29.379297216899676,0.3803149567493829,0.0,-63.228003772165074,-32.39590263595998,298.56270926339283,293.4186052594866,0.0003972394125802176,4340,120.237673,2357.74,3151.33,3942.54,36.095176259773424,81.82,15.15,3.03,0,0,30.3,27.27,3.03,32.93,29.27,3.66,4.62,20.0,20.0,20.0,26.15,3.08,6.15,93.94,78.79,100.0,100.0,43.21,56.79,1.23,2.47,3.7,1.23,4.94,6.17,6.17,12.35,18.52,18.52,22.23,40.75,16.05,14.81,30.86,0.47457188496657043
CGC 1,2025-W11,2305.547424679918,3017.674128977584,409.2664910919847,6.0,0.0,1.0,-63.228003772165074,-32.39590263595998,291.75555419921875,286.94808088030135,0.000224062374659947,4340,120.237673,2357.74,3151.33,3942.54,36.095176259773424,81.82,15.15,3.03,0,0,30.3,27.27,3.03,32.93,29.27,3.66,4.62,20.0,20.0,20.0,26.15,3.08,6.15,93.94,78.79,100.0,100.0,43.21,56.79,1.23,2.47,3.7,1.23,4.94,6.17,6.17,12.35,18.52,18.52,22.23,40.75,16.05,14.81,30.86,0.47457188496657043
CGC 1,2025-W12,2328.578741003705,3042.031639266587,389.1655359195139,23.5,0.5,2.0,-63.228003772165074,-32.39590263595998,295.4446585518973,290.74499075753346,0.00021599020276750837,4340,120.237673,2357.74,3151.33,3942.54,36.095176259773424,81.82,15.15,3.03,0,0,30.3,27.27,3.03,32.93,29.27,3.66,4.62,20.0,20.0,20.0,26.15,3.08,6.15,93.94,78.79,100.0,100.0,43.21,56.79,1.23,2.47,3.7,1.23,4.94,6.17,6.17,12.35,18.52,18.52,22.23,40.75,16.05,14.81,30.86,0.47457188496657043
CGC 1,2025-W13,2123.5001056604447,3252.2124417873365,264.93091198429863,29.0,0.0,1.0,-63.228003772165074,-32.39590263595998,294.1059308733259,291.7016863141741,0.0005472217287336077,4340,120.237673,2357.74,3151.33,3942.54,36.095176259773424,81.82,15.15,3.03,0,0,30.3,27.27,3.03,32.93,29.27,3.66,4.62,20.0,20.0,20.0,26.15,3.08,6.15,93.94,78.79,100.0,100.0,43.21,56.79,1.23,2.47,3.7,1.23,4.94,6.17,6.17,12.35,18.52,18.52,22.23,40.75,16.05,14.81,30.86,0.47457188496657043
CGC 1,2025-W14,2443.6660986063357,3092.2850067391187,378.439032276691,29.379297216899676,0.3803149567493829,0.0,-63.228003772165074,-32.39590263595998,286.8345293317522,281.02588326590404,3.574575696672712e-05,4340,120.237673,2357.74,3151.33,3942.54,36.095176259773424,81.82,15.15,3.03,0,0,30.3,27.27,3.03,32.93,29.27,3.66,4.62,20.0,20.0,20.0,26.15,3.08,6.15,93.94,78.79,100.0,100.0,43.21,56.79,1.23,2.47,3.7,1.23,4.94,6.17,6.17,12.35,18.52,18.52,22.23,40.75,16.05,14.81,30.86,0.09071648390701569
CGC 1,2025-W15,2421.577640148608,3247.7898523315616,261.7074246226049,24.0,0.5,2.0,-63.228003772165074,-32.39590263595998,290.4634312220982,287.3275059291295,0.0001129082271030971,4340,120.237673,2357.74,3151.33,3942.54,36.095176259773424,81.82,15.15,3.03,0,0,30.3,27.27,3.03,32.93,29.27,3.66,4.62,20.0,20.0,20.0,26.15,3.08,6.15,93.94,78.79,100.0,100.0,43.21,56.79,1.23,2.47,3.7,1.23,4.94,6.17,6.17,12.35,18.52,18.52,22.23,40.75,16.05,14.81,30.86,0.09071648390701569
CGC 1,2025-W16,2746.5484529175246,3441.4020850675806,301.6593593292187,30.0,0.0,1.0,-63.228003772165074,-32.39590263595998,290.3685084751674,285.4051208496094,0.00012699195316859653,4340,120.237673,2357.74,3151.33,3942.54,36.095176259773424,81.82,15.15,3.03,0,0,30.3,27.27,3.03,32.93,29.27,3.66,4.62,20.0,20.0,20.0,26.15,3.08,6.15,93.94,78.79,100.0,100.0,43.21,56.79,1.23,2.47,3.7,1.23,4.94,6.17,6.17,12.35,18.52,18.52,22.23,40.75,16.05,14.81,30.86,0.09071648390701569
CGC 1,2025-W17,2443.6660986063357,3092.2850067391187,378.439032276691,29.379297216899676,0.3803149567493829,0.0,-63.228003772165074,-32.39590263595998,290.9903128487723,285.5421622140067,1.9737652369907926e-05,4340,120.237673,2357.74,3151.33,3942.54,36.095176259773424,81.82,15.15,3.03,0,0,30.3,27.27,3.03,32.93,29.27,3.66,4.62,20.0,20.0,20.0,26.15,3.08,6.15,93.94,78.79,100.0,100.0,43.21,56.79,1.23,2.47,3.7,1.23,4.94,6.17,6.17,12.35,18.52,18.52,22.23,40.75,16.05,14.81,30.86,0.09071648390701569
CGC 1,2025-W18,2268.709538779441,3164.806131698177,416.8731288635056,15.0,0.0,1.0,-63.228003772165074,-32.39590263595998,291.1180158342634,285.31339372907365,4.223414829799107e-06,4340,120.237673,2357.74,3151.33,3942.54,36.095176259773424,81.82,15.15,3.03,0,0,30.3,27.27,3.03,32.93,29.27,3.66,4.62,20.0,20.0,20.0,26.15,3.08,6.15,93.94,78.79,100.0,100.0,43.21,56.79,1.23,2.47,3.7,1.23,4.94,6.17,6.17,12.35,18.52,18.52,22.23,40.75,16.05,14.81,30.86,0.3872898052665246
CGC 1,2025-W19,2175.007278496148,3242.368903337018,331.0110014596735,26.666666666666668,0.0,3.0,-63.228003772165074,-32.39590263595998,291.67447771344865,289.14732578822543,1.9311904907226562e-05,4340,120.237673,2357.74,3151.33,3942.54,36.095176259773424,81.82,15.15,3.03,0,0,30.3,27.27,3.03,32.93,29.27,3.66,4.62,20.0,20.0,20.0,26.15,3.08,6.15,93.94,78.79,100.0,100.0,43.21,56.79,1.23,2.47,3.7,1.23,4.94,6.17,6.17,12.35,18.52,18.52,22.23,40.75,16.05,14.81,30.86,0.3872898052665246
CGC 1,2025-W20,2443.6660986063357,3092.2850067391187,378.439032276691,29.379297216899676,0.3803149567493829,0.0,-63.228003772165074,-32.39590263595998,292.4555402483259,287.9488525390625,0.00023199830736432756,4340,120.237673,2357.74,3151.33,3942.54,36.095176259773424,81.82,15.15,3.03,0,0,30.3,27.27,3.03,32.93,29.27,3.66,4.62,20.0,20.0,20.0,26.15,3.08,6.15,93.94,78.79,100.0,100.0,43.21,56.79,1.23,2.47,3.7,1.23,4.94,6.17,6.17,12.35,18.52,18.52,22.23,40.75,16.05,14.81,30.86,0.3872898052665246
CGC 1,2025-W21,2443.6660986063357,3092.2850067391187,378.439032276691,29.379297216899676,0.3803149567493829,0.0,-63.228003772165074,-32.39590263595998,286.1527535574777,281.5045819963728,5.790165492466518e-06,4340,120.237673,2357.74,3151.33,3942.54,36.095176259773424,81.82,15.15,3.03,0,0,30.3,27.27,3.03,32.93,29.27,3.66,4.62,20.0,20.0,20.0,26.15,3.08,6.15,93.94,78.79,100.0,100.0,43.21,56.79,1.23,2.47,3.7,1.23,4.94,6.17,6.17,12.35,18.52,18.52,22.23,40.75,16.05,14.81,30.86,0.3872898052665246
CGC 1,2025-W22,2443.6660986063357,3092.2850067391187,378.439032276691,29.379297216899676,0.3803149567493829,0.0,-63.228003772165074,-32.39590263595998,283.3971426827567,278.1286403111049,1.7370496477399555e-05,4340,120.237673,2357.74,3151.33,3942.54,36.095176259773424,81.82,15.15,3.03,0,0,30.3,27.27,3.03,32.93,29.27,3.66,4.62,20.0,20.0,20.0,26.15,3.08,6.15,93.94,78.79,100.0,100.0,43.21,56.79,1.23,2.47,3.7,1.23,4.94,6.17,6.17,12.35,18.52,18.52,22.23,40.75,16.05,14.81,30.86,0.10249819253815068
CGC 1,2025-W23,2443.6660986063357,3092.2850067391187,378.439032276691,29.379297216899676,0.3803149567493829,0.0,-63.228003772165074,-32.39590263595998,283.90478079659596,280.9841744559152,2.159391130719866e-05,4340,120.237673,2357.74,3151.33,3942.54,36.095176259773424,81.82,15.15,3.03,0,0,30.3,27.27,3.03,32.93,29.27,3.66,4.62,20.0,20.0,20.0,26.15,3.08,6.15,93.94,78.79,100.0,100.0,43.21,56.79,1.23,2.47,3.7,1.23,4.94,6.17,6.17,12.35,18.52,18.52,22.23,40.75,16.05,14.81,30.86,0.10249819253815068
CGC 1,2025-W24,2443.6660986063357,3092.2850067391187,378.439032276691,29.379297216899676,0.3803149567493829,4.0,-63.228003772165074,-32.39590263595998,283.2080296107701,279.74239240373885,2.009528023856027e-06,4340,120.237673,2357.74,3151.33,3942.54,36.095176259773424,81.82,15.15,3.03,0,0,30.3,27.27,3.03,32.93,29.27,3.66,4.62,20.0,20.0,20.0,26.15,3.08,6.15,93.94,78.79,100.0,100.0,43.21,56.79,1.23,2.47,3.7,1.23,4.94,6.17,6.17,12.35,18.52,18.52,22.23,40.75,16.05,14.81,30.86,0.10249819253815068
CGC 1,2025-W25,2443.6660986063357,3092.2850067391187,378.439032276691,29.379297216899676,0.3803149567493829,4.0,-63.228003772165074,-32.39590263595998,282.23057774135043,277.9609898158482,3.4059797014508927e-08,4340,120.237673,2357.74,3151.33,3942.54,36.095176259773424,81.82,15.15,3.03,0,0,30.3,27.27,3.03,32.93,29.27,3.66,4.62,20.0,20.0,20.0,26.15,3.08,6.15,93.94,78.79,100.0,100.0,43.21,56.79,1.23,2.47,3.7,1.23,4.94,6.17,6.17,12.35,18.52,18.52,22.23,40.75,16.05,14.81,30.86,0.10249819253815068
CGC 1,2025-W26,2443.6660986063357,3092.2850067391187,378.439032276691,29.379297216899676,0.3803149567493829,4.0,-63.228003772165074,-32.39590263595998,279.41493007114957,270.31714303152904,1.1920928955078125e-07,4340,120.237673,2357.74,3151.33,3942.54,36.095176259773424,81.82,15.15,3.03,0,0,30.3,27.27,3.03,32.93,29.27,3.66,4.62,20.0,20.0,20.0,26.15,3.08,6.15,93.94,78.79,100.0,100.0,43.21,56.79,1.23,2.47,3.7,1.23,4.94,6.17,6.17,12.35,18.52,18.52,22.23,40.75,16.05,14.81,30.86,0.17521834169763928
CGC 1,2025-W27,2443.6660986063357,3092.2850067391187,378.439032276691,29.379297216899676,0.3803149567493829,4.0,-63.228003772165074,-32.39590263595998,279.2798287527902,273.02425275530135,1.2602124895368303e-06,4340,120.237673,2357.74,3151.33,3942.54,36.095176259773424,81.82,15.15,3.03,0,0,30.3,27.27,3.03,32.93,29.27,3.66,4.62,20.0,20.0,20.0,26.15,3.08,6.15,93.94,78.79,100.0,100.0,43.21,56.79,1.23,2.47,3.7,1.23,4.94,6.17,6.17,12.35,18.52,18.52,22.23,40.75,16.05,14.81,30.86,0.17521834169763928
CGC 1,2025-W28,2443.6660986063357,3092.2850067391187,378.439032276691,29.379297216899676,0.3803149567493829,4.0,-63.228003772165074,-32.39590263595998,286.1942661830357,283.08209228515625,0.00016299315861293247,4340,120.237673,2357.74,3151.33,3942.54,36.095176259773424,81.82,15.15,3.03,0,0,30.3,27.27,3.03,32.93,29.27,3.66,4.62,20.0,20.0,20.0,26.15,3.08,6.15,93.94,78.79,100.0,100.0,43.21,56.79,1.23,2.47,3.7,1.23,4.94,6.17,6.17,12.35,18.52,18.52,22.23,40.75,16.05,14.81,30.86,0.17521834169763928
CGC 1,2025-W29,2443.6660986063357,3092.2850067391187,378.439032276691,29.379297216899676,0.3803149567493829,4.0,-63.228003772165074,-32.39590263595998,285.4924795968192,278.794686453683,3.296988351004464e-05,4340,120.237673,2357.74,3151.33,3942.54,36.095176259773424,81.82,15.15,3.03,0,0,30.3,27.27,3.03,32.93,29.27,3.66,4.62,20.0,20.0,20.0,26.15,3.08,6.15,93.94,78.79,100.0,100.0,43.21,56.79,1.23,2.47,3.7,1.23,4.94,6.17,6.17,12.35,18.52,18.52,22.23,40.75,16.05,14.81,30.86,-0.014316716414508733
CGC 1,2025-W30,2443.6660986063357,3092.2850067391187,378.439032276691,29.379297216899676,0.3803149567493829,4.0,-63.228003772165074,-32.39590263595998,283.0093296595982,280.7697012765067,0.00010875293186732701,4340,120.237673,2357.74,3151.33,3942.54,36.095176259773424,81.82,15.15,3.03,0,0,30.3,27.27,3.03,32.93,29.27,3.66,4.62,20.0,20.0,20.0,26.15,3.08,6.15,93.94,78.79,100.0,100.0,43.21,56.79,1.23,2.47,3.7,1.23,4.94,6.17,6.17,12.35,18.52,18.52,22.23,40.75,16.05,14.81,30.86,-0.014316716414508733
CGC 1,2025-W31,2443.6660986063357,3092.2850067391187,378.439032276691,29.379297216899676,0.3803149567493829,4.0,-63.228003772165074,-32.39590263595998,285.66161673409596,281.23927525111606,6.301062447684152e-07,4340,120.237673,2357.74,3151.33,3942.54,36.095176259773424,81.82,15.15,3.03,0,0,30.3,27.27,3.03,32.93,29.27,3.66,4.62,20.0,20.0,20.0,26.15,3.08,6.15,93.94,78.79,100.0,100.0,43.21,56.79,1.23,2.47,3.7,1.23,4.94,6.17,6.17,12.35,18.52,18.52,22.23,40.75,16.05,14.81,30.86,0.19664758667270446
CGC 1,2025-W32,2443.6660986063357,3092.2850067391187,378.439032276691,29.379297216899676,0.3803149567493829,4.0,-63.228003772165074,-32.39590263595998,282.9926234654018,275.7384992327009,0.0,4340,120.237673,2357.74,3151.33,3942.54,36.095176259773424,81.82,15.15,3.03,0,0,30.3,27.27,3.03,32.93,29.27,3.66,4.62,20.0,20.0,20.0,26.15,3.08,6.15,93.94,78.79,100.0,100.0,43.21,56.79,1.23,2.47,3.7,1.23,4.94,6.17,6.17,12.35,18.52,18.52,22.23,40.75,16.05,14.81,30.86,0.19664758667270446
CGC 1,2025-W33,2443.6660986063357,3092.2850067391187,378.439032276691,29.379297216899676,0.3803149567493829,4.0,-63.228003772165074,-32.39590263595998,283.9578595842634,277.793465750558,1.3794217790876116e-06,4340,120.237673,2357.74,3151.33,3942.54,36.095176259773424,81.82,15.15,3.03,0,0,30.3,27.27,3.03,32.93,29.27,3.66,4.62,20.0,20.0,20.0,26.15,3.08,6.15,93.94,78.79,100.0,100.0,43.21,56.79,1.23,2.47,3.7,1.23,4.94,6.17,6.17,12.35,18.52,18.52,22.23,40.75,16.05,14.81,30.86,-0.009518810209811317
CGC 1,2025-W34,2443.6660986063357,3092.2850067391187,378.439032276691,29.379297216899676,0.3803149567493829,4.0,-63.228003772165074,-32.39590263595998,285.49893624441967,278.0249285016741,0.00019846643720354353,4340,120.237673,2357.74,3151.33,3942.54,36.095176259773424,81.82,15.15,3.03,0,0,30.3,27.27,3.03,32.93,29.27,3.66,4.62,20.0,20.0,20.0,26.15,3.08,6.15,93.94,78.79,100.0,100.0,43.21,56.79,1.23,2.47,3.7,1.23,4.94,6.17,6.17,12.35,18.52,18.52,22.23,40.75,16.05,14.81,30.86,-0.009518810209811317
