municerca,fecha_agg,sexo,edad_diagnostico,lon,lat,distancia_rio,distancia_verde_m,distancia_grande_m,longitude,latitude,t2m,d2m,tp,t2m_min,t2m_max,wind_speed,ws10,dia,mes,tp_anom,t2m_anom,d2m_anom,t2m_min_anom,t2m_max_anom,casos,Estimación poblacional,Superficie (Km cuadrados),Proximidad al río (m) (distancia mínima),Proximidad al río (m) (distancia al centroide),Proximidad al río (m) (distancia máxima),Densidad poblacional,CALMAT I,CALMAT II,CALMAT III,CALMAT IV,CALMAT V,Hogares Pobres,Hogares Pobres No Indigentes,Hogares Indigentes,Personas Pobres,Personas Pobres No Indigentes,Personas Indigentes,UNEA: Sin Instrucción,UNEA: Primario Incompleto,UNEA: Primario Completo,UNEA: Secundario Incompleto,UNEA: Secundario Completo,UNEA: Superior y/o Universitario Incompleto,UNEA: Superior y/o Universitario Completo,Acceso a Cloacas,Acceso a Gas de Red,Acceso a Agua de Red,Acceso a Electricidad,Mujeres (%),Varones (%),Mujeres de 0 a 6 años,Varones de 0 a 6 años,Personas de 0 a 6 años,Mujeres de 7 a 14 años,Varones de 7 a 14 años,Personas de 7 a 14 años,Mujeres de 15 a 24 años,Varones de 15 a 24 años,Personas de 15 a 24 años,Mujeres de 25 a 59 años,Varones de 25 a 59 años,Personas de 25 a 59 años,Mujeres de 60 años o más,Varones de 60 años o más,Personas de 60 años o más,casos_#,casos_sum_2w,casos_sum_3w,casos_sum_4w,casos_lag_1,casos_lag_2,casos_lag_3,casos_lag_4,casos_ma_4,t2m_mean_1w,t2m_mean_2w,d2m_mean_1w,d2m_mean_2w,tp_mean_1w,tp_sum_1w,tp_mean_2w,tp_sum_2w,t2m_min_mean_1w,t2m_min_mean_2w,t2m_max_mean_1w,t2m_max_mean_2w,ws10_mean_1w,ws10_mean_2w,tp_anom_mean_1w,tp_anom_sum_1w,tp_anom_mean_2w,tp_anom_sum_2w,t2m_anom_mean_1w,t2m_anom_mean_2w,d2m_anom_mean_1w,d2m_anom_mean_2w,t2m_min_anom_mean_1w,t2m_min_anom_mean_2w,t2m_max_anom_mean_1w,t2m_max_anom_mean_2w,vec_lag1,vec_lag2,vec_lag3,vec_sum_2w,vec_sum_3w,Vecinos_total
MUNICERCA 3,2024-04-30,0.3333333333333333,33.0,-63.2347004,-32.391974633333334,3357.077230097766,132.18879350387277,1814.5068112097708,-63.25,-32.5,286.63877360026044,281.7827657063802,1.1046727498372396e-05,283.06182861328125,292.21142578125,,3.291446902459015,2.3333333333333335,5.0,-2.485498969937548e-05,-2.339831090856497,-0.602075044608398,-2.550326425057866,-2.2795476466049345,2.623524267599475,11435,674.265346,1548.22,4347.81,6530.79,16.95919873064335,79.52,16.87,3.61,0,0,23.81,19.05,4.76,31.63,26.07,5.56,1.32,7.95,15.23,14.57,27.15,13.25,19.21,98.81,84.52,97.62,100.0,54.74,45.26,5.17,2.59,7.76,7.33,9.05,16.38,6.03,7.76,13.79,19.4,15.95,35.35,16.81,9.91,26.72,3,17.490161783996502,49.84696108439003,139.92129427197202,10.4940970703979,6.996064713598601,32.356799300393526,90.07433318758198,34.980323567993004,288.47859446207684,291.12375386555993,283.16542561848956,285.5871550242106,8.066495259602865e-06,8.066495259602865e-06,9.688238302866619e-06,1.9376476605733238e-05,285.4538167317708,288.018715540568,293.19559478759766,296.5231742858887,2.279241329941505,2.657812753451969,-1.5605820549858943e-05,-1.5605820549858943e-05,-1.782642470465766e-05,-3.565284940931532e-05,-1.8874456146616818,0.7004828794503078,-2.099743407449599,0.8857468734552942,-1.3227457870671913,1.1049490092713086,-3.1481703016493015,0.05406995702674067,35.01849386131816,36.61146252994117,104.00269710746221,71.62995639125936,175.63265349872154,175.63265349872154
MUNICERCA 3,2024-05-07,1.0,29.0,-63.2335738,-32.402517,2277.308291720496,482.239225326214,2973.267389065942,-63.25,-32.5,282.6886901855469,276.8401794433594,0.0,278.406005859375,291.416259765625,,1.8751426385864987,10.0,5.0,-1.766063548900463e-09,-4.423003246166104,-5.734330240885413,-4.2661209671585425,-3.966326678240762,0.8745080891998251,11435,674.265346,1548.22,4347.81,6530.79,16.95919873064335,79.52,16.87,3.61,0,0,23.81,19.05,4.76,31.63,26.07,5.56,1.32,7.95,15.23,14.57,27.15,13.25,19.21,98.81,84.52,97.62,100.0,54.74,45.26,5.17,2.59,7.76,7.33,9.05,16.38,6.03,7.76,13.79,19.4,15.95,35.35,16.81,9.91,26.72,1,13.117621337997376,20.113686051595977,52.4704853519895,2.623524267599475,10.4940970703979,6.996064713598601,32.356799300393526,13.117621337997376,286.63877360026044,287.55868403116864,281.7827657063802,282.4740956624349,1.1046727498372396e-05,1.1046727498372396e-05,9.55661137898763e-06,1.911322275797526e-05,283.06182861328125,284.257822672526,292.21142578125,292.7035102844238,3.291446902459015,2.78534411620026,-2.485498969937548e-05,-2.485498969937548e-05,-2.023040512461721e-05,-4.046081024923442e-05,-2.339831090856497,-2.1136383527590894,-0.602075044608398,-1.3509092260289985,-2.550326425057866,-1.9365361060625286,-2.2795476466049345,-2.7138589741271177,17.537214368118878,35.01849386131816,36.61146252994117,52.55570822943708,89.16717075937821,89.16717075937821
MUNICERCA 3,2024-07-09,0.0,49.0,-63.2346792,-32.3907157,3484.4879860823253,126.28707029742156,1664.1478373666287,-63.25,-32.5,279.3891296386719,275.37445068359375,0.0,275.263671875,289.1361999511719,,3.0484512251167732,15.0,7.0,-1.8128642329463252e-06,-4.912282986111109,-5.402120406539325,-5.770746753833919,-1.8426852756076642,0.8745080891998251,11435,674.265346,1548.22,4347.81,6530.79,16.95919873064335,79.52,16.87,3.61,0,0,23.81,19.05,4.76,31.63,26.07,5.56,1.32,7.95,15.23,14.57,27.15,13.25,19.21,98.81,84.52,97.62,100.0,54.74,45.26,5.17,2.59,7.76,7.33,9.05,16.38,6.03,7.76,13.79,19.4,15.95,35.35,16.81,9.91,26.72,1,3.4980323567993006,13.9921294271972,20.9881941407958,0.8745080891998251,2.623524267599475,10.4940970703979,6.996064713598601,5.24704853519895,282.6886901855469,284.6637318929037,276.8401794433594,279.31147257486975,0.0,0.0,5.523363749186198e-06,1.1046727498372396e-05,278.406005859375,280.7339172363281,291.416259765625,291.8138427734375,1.8751426385864987,2.5832947705227567,-1.766063548900463e-09,-1.766063548900463e-09,-1.242837788146219e-05,-2.485675576292438e-05,-4.423003246166104,-3.3814171685113004,-5.734330240885413,-3.1682026427469054,-4.2661209671585425,-3.4082236961082044,-3.966326678240762,-3.122937162422848,0.0,1.9485580670303975,0.0,1.9485580670304259,1.9485580670303975,1.9485580670303975
MUNICERCA 3,2024-12-24,1.0,13.0,-63.2317308,-32.3903233,3631.770912950212,48.42156789628373,1709.380160062995,-63.25,-32.5,295.4391784667969,290.5391845703125,0.00029528141021728516,291.1893310546875,299.9276123046875,,2.654556879537722,24.0,12.0,-1.172092225816513e-05,-2.1197275797525776,-1.7186096191406364,-2.7565185546874886,-1.9971998426649407,0.8745080891998251,11435,674.265346,1548.22,4347.81,6530.79,16.95919873064335,79.52,16.87,3.61,0,0,23.81,19.05,4.76,31.63,26.07,5.56,1.32,7.95,15.23,14.57,27.15,13.25,19.21,98.81,84.52,97.62,100.0,54.74,45.26,5.17,2.59,7.76,7.33,9.05,16.38,6.03,7.76,13.79,19.4,15.95,35.35,16.81,9.91,26.72,1,1.7490161783996503,4.3725404459991255,14.866637516397027,0.8745080891998251,0.8745080891998251,2.623524267599475,10.4940970703979,3.716659379099257,279.3891296386719,281.0389099121094,275.37445068359375,276.10731506347656,0.0,0.0,0.0,0.0,275.263671875,276.8348388671875,289.1361999511719,290.27622985839844,3.0484512251167732,2.4617969318516355,-1.8128642329463252e-06,-1.8128642329463252e-06,-9.073151482476128e-07,-1.8146302964952256e-06,-4.912282986111109,-4.667643116138606,-5.402120406539325,-5.568225323712369,-5.770746753833919,-5.018433860496231,-1.8426852756076642,-2.904505976924213,0.0,0.0,1.9485580670303975,0.0,1.9485580670303975,1.9485580670303975
MUNICERCA 3,2025-01-28,0.0,43.0,-63.2386283,-32.3990775,2527.3803841919803,412.19811497709384,2518.291394497204,-63.25,-32.5,298.06671142578125,290.654296875,0.0,291.211181640625,305.3725280761719,,1.4297050823663962,30.0,1.0,-1.598287511754919e-07,-0.7390570746528056,-0.8880054615162294,-2.3800333658854242,-0.21022067599824368,0.8745080891998251,11435,674.265346,1548.22,4347.81,6530.79,16.95919873064335,79.52,16.87,3.61,0,0,23.81,19.05,4.76,31.63,26.07,5.56,1.32,7.95,15.23,14.57,27.15,13.25,19.21,98.81,84.52,97.62,100.0,54.74,45.26,5.17,2.59,7.76,7.33,9.05,16.38,6.03,7.76,13.79,19.4,15.95,35.35,16.81,9.91,26.72,1,1.7490161783996503,2.6235242675994757,5.24704853519895,0.8745080891998251,0.8745080891998251,0.8745080891998251,2.623524267599475,1.3117621337997376,295.4391784667969,287.4141540527344,290.5391845703125,282.9568176269531,0.00029528141021728516,0.00029528141021728516,0.00014764070510864258,0.00029528141021728516,291.1893310546875,283.22650146484375,299.9276123046875,294.5319061279297,2.654556879537722,2.8515040523272477,-1.172092225816513e-05,-1.172092225816513e-05,-6.766893245555728e-06,-1.3533786491111455e-05,-2.1197275797525776,-3.516005282931843,-1.7186096191406364,-3.5603650128399806,-2.7565185546874886,-4.263632654260704,-1.9971998426649407,-1.9199425591363024,3.4492293387917323,0.0,0.0,3.4492293387917465,3.4492293387917323,3.4492293387917323
MUNICERCA 3,2025-02-18,0.0,25.0,-63.23900485,-32.3955411,2809.6275001971862,126.64706218051937,2061.5461517013437,-63.25,-32.5,300.24468994140625,292.66876220703125,0.0,296.3800354003906,306.945556640625,,3.0386757849952364,21.5,2.0,-1.0494832639341001e-05,4.103996785481769,2.644664623119212,5.140665464048027,3.761015376338264,1.7490161783996503,11435,674.265346,1548.22,4347.81,6530.79,16.95919873064335,79.52,16.87,3.61,0,0,23.81,19.05,4.76,31.63,26.07,5.56,1.32,7.95,15.23,14.57,27.15,13.25,19.21,98.81,84.52,97.62,100.0,54.74,45.26,5.17,2.59,7.76,7.33,9.05,16.38,6.03,7.76,13.79,19.4,15.95,35.35,16.81,9.91,26.72,2,1.7490161783996503,2.6235242675994757,3.4980323567993006,0.8745080891998251,0.8745080891998251,0.8745080891998251,0.8745080891998251,0.8745080891998251,298.06671142578125,296.75294494628906,290.654296875,290.59674072265625,0.0,0.0,0.00014764070510864258,0.00029528141021728516,291.211181640625,291.20025634765625,305.3725280761719,302.6500701904297,1.4297050823663962,2.042130980952059,-1.598287511754919e-07,-1.598287511754919e-07,-5.940375504670311e-06,-1.1880751009340623e-05,-0.7390570746528056,-1.4293923272026916,-0.8880054615162294,-1.3033075403284329,-2.3800333658854242,-2.5682759602864564,-0.21022067599824368,-1.1037102593315922,3.0936399403843424,2.1193609068691437,1.1450818733539447,5.2130008472535145,6.35808272060743,6.35808272060743
MUNICERCA 3,2025-02-25,0.3333333333333333,35.0,-63.238116433333325,-32.39991626666667,2456.9113812679248,517.1287009292622,2623.3902778249612,-63.25,-32.5,296.9511413574219,294.5292053222656,6.961822509765625e-05,294.4132588704427,300.31333414713544,,1.8752835725579178,17.333333333333332,2.3333333333333335,-0.0001334246293998059,-0.07991197374131313,1.3835684317129637,0.6180777090567062,-1.4250114535108196,2.623524267599475,11435,674.265346,1548.22,4347.81,6530.79,16.95919873064335,79.52,16.87,3.61,0,0,23.81,19.05,4.76,31.63,26.07,5.56,1.32,7.95,15.23,14.57,27.15,13.25,19.21,98.81,84.52,97.62,100.0,54.74,45.26,5.17,2.59,7.76,7.33,9.05,16.38,6.03,7.76,13.79,19.4,15.95,35.35,16.81,9.91,26.72,3,2.6235242675994757,3.4980323567993006,4.372540445999126,1.7490161783996503,0.8745080891998251,0.8745080891998251,0.8745080891998251,1.0931351114997816,300.24468994140625,299.15570068359375,292.66876220703125,291.6615295410156,0.0,0.0,0.0,0.0,296.3800354003906,293.7956085205078,306.945556640625,306.15904235839844,3.0386757849952364,2.234190433680816,-1.0494832639341001e-05,-1.0494832639341001e-05,-5.327330695258247e-06,-1.0654661390516493e-05,4.103996785481769,1.6824698554144817,2.644664623119212,0.8783295808014913,5.140665464048027,1.3803160490813013,3.761015376338264,1.7753973501700102,4.409524653577034,3.0936399403843424,2.1193609068691437,7.503164593961418,9.62252550083052,9.62252550083052
MUNICERCA 3,2025-03-04,0.0,42.0,-63.2396249,-32.405338,1837.8864125755767,143.04006251592224,3101.533344028182,-63.25,-32.5,294.7369689941406,291.2366027832031,0.002360701560974121,292.00146484375,301.52587890625,,2.934699266745451,8.0,3.0,0.0015333440568712023,-2.202870008680577,-0.8697749385127054,-0.36540662977432703,-2.849287018952566,0.8745080891998251,11435,674.265346,1548.22,4347.81,6530.79,16.95919873064335,79.52,16.87,3.61,0,0,23.81,19.05,4.76,31.63,26.07,5.56,1.32,7.95,15.23,14.57,27.15,13.25,19.21,98.81,84.52,97.62,100.0,54.74,45.26,5.17,2.59,7.76,7.33,9.05,16.38,6.03,7.76,13.79,19.4,15.95,35.35,16.81,9.91,26.72,1,4.3725404459991255,5.247048535198951,6.121556624398776,2.623524267599475,1.7490161783996503,0.8745080891998251,0.8745080891998251,1.530389156099694,296.9511413574219,298.59791564941406,294.5292053222656,293.59898376464844,6.961822509765625e-05,6.961822509765625e-05,3.4809112548828125e-05,6.961822509765625e-05,294.4132588704427,295.39664713541663,300.31333414713544,303.62944539388025,1.8752835725579178,2.4569796787765767,-0.0001334246293998059,-0.0001334246293998059,-7.195973101957344e-05,-0.00014391946203914688,-0.07991197374131313,2.0120424058702278,1.3835684317129637,2.0141165274160877,0.6180777090567062,2.8793715865523666,-1.4250114535108196,1.1680019614137223,8.819049307154067,4.409524653577034,3.0936399403843424,13.228573960731143,16.32221390111544,16.32221390111544
MUNICERCA 3,2025-03-11,0.0,50.0,-63.2387789,-32.3995872,2433.2942796582565,163.41342478352396,2526.0409605822874,-63.25,-32.5,292.2835693359375,286.8987579345703,2.396106719970703e-05,288.6645965576172,298.0406188964844,,2.5693229789057654,15.0,3.0,-0.0001610592559531883,-4.2793559886791,-5.315655291521978,-5.103548742223666,-2.3845789026330806,1.7490161783996503,11435,674.265346,1548.22,4347.81,6530.79,16.95919873064335,79.52,16.87,3.61,0,0,23.81,19.05,4.76,31.63,26.07,5.56,1.32,7.95,15.23,14.57,27.15,13.25,19.21,98.81,84.52,97.62,100.0,54.74,45.26,5.17,2.59,7.76,7.33,9.05,16.38,6.03,7.76,13.79,19.4,15.95,35.35,16.81,9.91,26.72,2,3.4980323567993006,5.247048535198951,6.121556624398776,0.8745080891998251,2.623524267599475,1.7490161783996503,0.8745080891998251,1.530389156099694,294.7369689941406,295.84405517578125,291.2366027832031,292.8829040527344,0.002360701560974121,0.002360701560974121,0.0012151598930358887,0.0024303197860717773,292.00146484375,293.2073618570963,301.52587890625,300.91960652669275,2.934699266745451,2.404991419651684,0.0015333440568712023,0.0015333440568712023,0.0006999597137356981,0.0013999194274713963,-2.202870008680577,-1.141390991210945,-0.8697749385127054,0.2568967466001292,-0.36540662977432703,0.1263355396411896,-2.849287018952566,-2.137149236231693,5.397787405822131,8.819049307154067,4.409524653577034,14.216836712976212,18.626361366553226,18.626361366553226
MUNICERCA 3,2025-03-18,0.75,42.5,-63.237831125,-32.39979825,2467.7015488540974,393.5524179576255,2585.933677965073,-63.25,-32.5,293.45863342285156,290.33522033691406,0.00047028064727783203,291.1293029785156,297.83284759521484,,2.4925817983505194,22.5,3.0,0.0001289738549126519,-1.286395489728008,-0.8510694150571396,-0.4423746179651289,-1.9670582524052378,3.4980323567993006,11435,674.265346,1548.22,4347.81,6530.79,16.95919873064335,79.52,16.87,3.61,0,0,23.81,19.05,4.76,31.63,26.07,5.56,1.32,7.95,15.23,14.57,27.15,13.25,19.21,98.81,84.52,97.62,100.0,54.74,45.26,5.17,2.59,7.76,7.33,9.05,16.38,6.03,7.76,13.79,19.4,15.95,35.35,16.81,9.91,26.72,4,2.6235242675994757,5.24704853519895,6.996064713598601,1.7490161783996503,0.8745080891998251,2.623524267599475,1.7490161783996503,1.7490161783996503,292.2835693359375,293.51026916503906,286.8987579345703,289.0676803588867,2.396106719970703e-05,2.396106719970703e-05,0.001192331314086914,0.002384662628173828,288.6645965576172,290.3330307006836,298.0406188964844,299.7832489013672,2.5693229789057654,2.752011122825608,-0.0001610592559531883,-0.0001610592559531883,0.0006861424004590069,0.0013722848009180139,-4.2793559886791,-3.2411129986798386,-5.315655291521978,-3.0927151150173415,-5.103548742223666,-2.7344776859989963,-2.3845789026330806,-2.6169329607928233,5.213000847253486,5.397787405822131,8.819049307154067,10.61078825307566,19.429837560229682,19.429837560229682
MUNICERCA 3,2025-03-25,0.0,88.0,-63.2370838,-32.3997342,2495.822385621584,544.2155543787964,2627.661553993906,-63.25,-32.5,288.76776123046875,282.41455078125,0.00018477439880371094,285.23333740234375,294.3245849609375,,5.952560053103274,31.0,3.0,1.4101134406195733e-05,-4.258747016059033,-5.079286476417849,-5.032898853443271,-2.279883942780657,0.8745080891998251,11435,674.265346,1548.22,4347.81,6530.79,16.95919873064335,79.52,16.87,3.61,0,0,23.81,19.05,4.76,31.63,26.07,5.56,1.32,7.95,15.23,14.57,27.15,13.25,19.21,98.81,84.52,97.62,100.0,54.74,45.26,5.17,2.59,7.76,7.33,9.05,16.38,6.03,7.76,13.79,19.4,15.95,35.35,16.81,9.91,26.72,1,5.247048535198951,6.121556624398776,8.745080891998251,3.4980323567993006,1.7490161783996503,0.8745080891998251,2.623524267599475,2.1862702229995628,293.45863342285156,292.87110137939453,290.33522033691406,288.6169891357422,0.00047028064727783203,0.00047028064727783203,0.00024712085723876953,0.0004942417144775391,291.1293029785156,289.8969497680664,297.83284759521484,297.9367332458496,2.4925817983505194,2.530952388628142,0.0001289738549126519,0.0001289738549126519,-1.6042700520268197e-05,-3.2085401040536394e-05,-1.286395489728008,-2.782875739203554,-0.8510694150571396,-3.0833623532895587,-0.4423746179651289,-2.7729616800943973,-1.9670582524052378,-2.175818577519159,8.847016744613864,5.213000847253486,5.397787405822131,14.060017591867378,19.45780499768948,19.45780499768948
MUNICERCA 3,2025-04-01,0.0,47.0,-63.2413805,-32.3961882,2621.020665946731,122.50057292313431,2110.08068109589,-63.25,-32.5,284.3617858886719,278.2903747558594,0.0,279.6335754394531,292.44500732421875,,2.9104382022840305,5.0,4.0,-3.142192445952317e-06,-5.7020530963766305,-6.891441397831386,-5.281489054361998,-3.153158908420153,0.8745080891998251,11435,674.265346,1548.22,4347.81,6530.79,16.95919873064335,79.52,16.87,3.61,0,0,23.81,19.05,4.76,31.63,26.07,5.56,1.32,7.95,15.23,14.57,27.15,13.25,19.21,98.81,84.52,97.62,100.0,54.74,45.26,5.17,2.59,7.76,7.33,9.05,16.38,6.03,7.76,13.79,19.4,15.95,35.35,16.81,9.91,26.72,1,4.372540445999126,6.121556624398776,6.996064713598601,0.8745080891998251,3.4980323567993006,1.7490161783996503,0.8745080891998251,1.7490161783996503,288.76776123046875,291.11319732666016,282.41455078125,286.37488555908203,0.00018477439880371094,0.00018477439880371094,0.0003275275230407715,0.000655055046081543,285.23333740234375,288.1813201904297,294.3245849609375,296.0787162780762,5.952560053103274,4.222570925726896,1.4101134406195733e-05,1.4101134406195733e-05,7.153749465942382e-05,0.00014307498931884763,-4.258747016059033,-2.7725712528935205,-5.079286476417849,-2.9651779457374943,-5.032898853443271,-2.7376367357042,-2.279883942780657,-2.1234710975929474,10.610788253075617,8.847016744613864,5.213000847253486,19.45780499768952,24.670805844942965,24.670805844942965
MUNICERCA 3,2025-04-15,0.5,18.0,-63.2384787,-32.401957800000005,2215.2510672242133,455.53735459556606,2807.222662586107,-63.25,-32.5,288.015869140625,282.3701477050781,0.00011098384857177734,285.6455078125,290.45806884765625,,2.0441938852698964,19.5,4.0,8.946701332374855e-05,-2.12389729817707,-0.6918211760344093,-0.8372991491247035,-5.956163533528638,1.7490161783996503,11435,674.265346,1548.22,4347.81,6530.79,16.95919873064335,79.52,16.87,3.61,0,0,23.81,19.05,4.76,31.63,26.07,5.56,1.32,7.95,15.23,14.57,27.15,13.25,19.21,98.81,84.52,97.62,100.0,54.74,45.26,5.17,2.59,7.76,7.33,9.05,16.38,6.03,7.76,13.79,19.4,15.95,35.35,16.81,9.91,26.72,2,1.7490161783996503,5.24704853519895,6.996064713598601,0.8745080891998251,0.8745080891998251,3.4980323567993006,1.7490161783996503,1.7490161783996503,284.3617858886719,286.5647735595703,278.2903747558594,280.3524627685547,0.0,0.0,9.238719940185547e-05,0.00018477439880371094,279.6335754394531,282.43345642089844,292.44500732421875,293.3847961425781,2.9104382022840305,4.431499127693652,-3.142192445952317e-06,-3.142192445952317e-06,5.4794709801217085e-06,1.0958941960243417e-05,-5.7020530963766305,-4.980400056217832,-6.891441397831386,-5.9853639371246175,-5.281489054361998,-5.157193953902635,-3.153158908420153,-2.716521425600405,10.781591092914363,5.568590245660876,10.610788253075617,16.350181338575283,26.960969591650855,26.960969591650855
MUNICERCA 3,2025-04-22,0.5,37.5,-63.23963425,-32.3981443,2547.819434986213,296.2073066064707,2380.9291716750786,-63.25,-32.5,288.4417266845703,281.7333679199219,3.993511199951172e-05,283.7452392578125,297.8328552246094,,0.8508813320945849,27.5,4.0,3.369516796535916e-05,-1.1531401457609718,-1.3847050419560105,-1.3329132080078239,0.43593286584925295,1.7490161783996503,11435,674.265346,1548.22,4347.81,6530.79,16.95919873064335,79.52,16.87,3.61,0,0,23.81,19.05,4.76,31.63,26.07,5.56,1.32,7.95,15.23,14.57,27.15,13.25,19.21,98.81,84.52,97.62,100.0,54.74,45.26,5.17,2.59,7.76,7.33,9.05,16.38,6.03,7.76,13.79,19.4,15.95,35.35,16.81,9.91,26.72,2,2.6235242675994757,3.4980323567993,6.996064713598601,1.7490161783996503,0.8745080891998251,0.8745080891998251,3.4980323567993006,1.7490161783996503,288.015869140625,286.18882751464844,282.3701477050781,280.33026123046875,0.00011098384857177734,0.00011098384857177734,5.549192428588867e-05,0.00011098384857177734,285.6455078125,282.63954162597656,290.45806884765625,291.4515380859375,2.0441938852698964,2.477316043776963,8.946701332374855e-05,8.946701332374855e-05,4.316241043889812e-05,8.632482087779623e-05,-2.12389729817707,-3.9129751972768503,-0.6918211760344093,-3.7916312869328976,-0.8372991491247035,-3.059394101743351,-5.956163533528638,-4.5546612209743955,5.568590245660876,10.781591092914363,5.568590245660876,16.35018133857528,21.91877158423611,21.91877158423611
MUNICERCA 3,2025-05-06,1.0,53.0,-63.2376776,-32.401256599999996,2320.788799133301,351.82491333586927,2733.508814425492,-63.25,-32.5,289.7051086425781,285.8428039550781,2.980232238769531e-07,285.34912109375,296.9609069824219,,1.5741520872187915,9.5,5.0,1.2274141664858218e-07,2.998456601743328,3.8613529911747833,3.15119108977143,2.4017920600043396,1.7490161783996503,11435,674.265346,1548.22,4347.81,6530.79,16.95919873064335,79.52,16.87,3.61,0,0,23.81,19.05,4.76,31.63,26.07,5.56,1.32,7.95,15.23,14.57,27.15,13.25,19.21,98.81,84.52,97.62,100.0,54.74,45.26,5.17,2.59,7.76,7.33,9.05,16.38,6.03,7.76,13.79,19.4,15.95,35.35,16.81,9.91,26.72,2,3.4980323567993006,4.372540445999125,5.247048535198951,1.7490161783996503,1.7490161783996503,0.8745080891998251,0.8745080891998251,1.3117621337997378,288.4417266845703,288.22879791259766,281.7333679199219,282.0517578125,3.993511199951172e-05,3.993511199951172e-05,7.545948028564453e-05,0.00015091896057128906,283.7452392578125,284.69537353515625,297.8328552246094,294.1454620361328,0.8508813320945849,1.4475376086822402,3.369516796535916e-05,3.369516796535916e-05,6.158109064455385e-05,0.0001231621812891077,-1.1531401457609718,-1.638518721969021,-1.3847050419560105,-1.03826310899521,-1.3329132080078239,-1.0851061785662637,0.43593286584925295,-2.7601153338396927,2.9228371005455966,4.252705532468186,5.568590245660876,7.17554263301381,12.744132878674659,12.744132878674659
