WKT;NOMENCLATU;NUM_MANZ;DEPARTAMEN;PEDANIA;PED_NOMENC
"MULTIPOLYGON Z (((-63.2346941235101 -32.4072078504938 0,-63.234676570226 -32.407228172707 0,-63.2346232452277 -32.4072888587707 0,-63.2345805194699 -32.4073376895265 0,-63.2345626288481 -32.4073560397588 0,-63.2345016874799 -32.4074260393113 0,-63.2344579672207 -32.4074757172723 0,-63.2344308066703 -32.407506202086 0,-63.2344241826229 -32.4075138229796 0,-63.2344003351686 -32.4075409200363 0,-63.2343695314573 -32.4075756385968 0,-63.2343128929247 -32.4076397122766 0,-63.2342651971414 -32.4076936245452 0,-63.2342492973212 -32.4077111256348 0,-63.2342280963384 -32.407733990755 0,-63.234185371614 -32.4077833849705 0,-63.2341449648761 -32.4078299568753 0,-63.234136352752 -32.4078395540398 0,-63.2341303915744 -32.4078466100881 0,-63.2340830270339 -32.4079002398723 0,-63.2340469233548 -32.4079408859747 0,-63.2340224127554 -32.4079685477881 0,-63.2339863104763 -32.408009757468 0,-63.2339727300443 -32.4080249998242 0,-63.2339926940231 -32.4080376437082 0,-63.2340396103044 -32.40806770907 0,-63.2341217967364 -32.4081202528067 0,-63.2342006562875 -32.4081708300797 0,-63.2342622130133 -32.4082101675121 0,-63.2342775191561 -32.40822000202 0,-63.234344399703 -32.4082627111013 0,-63.2344252555477 -32.4083144117152 0,-63.2344492132035 -32.4083298660857 0,-63.234501121364 -32.4083633035732 0,-63.2345214191373 -32.408376510349 0,-63.2345754070295 -32.4083149777062 0,-63.2346032292325 -32.4082833644374 0,-63.2346098533208 -32.4082757435352 0,-63.2346671542261 -32.4082108230977 0,-63.2347214741092 -32.4081492897731 0,-63.2347423406871 -32.4081255797975 0,-63.2348019586917 -32.4080575551936 0,-63.2349034234031 -32.408114289482 0,-63.2348769271894 -32.4081447731506 0,-63.2348279100229 -32.4082015060796 0,-63.2347828673841 -32.4082537228019 0,-63.2347735916405 -32.4082636030444 0,-63.2347172895328 -32.4083293670661 0,-63.2346994053082 -32.4083502534934 0,-63.2346146179432 -32.4084481955906 0,-63.2346220041155 -32.4084783343209 0,-63.2347035225012 -32.4085291881233 0,-63.2348040064342 -32.4085918420895 0,-63.234895174589 -32.4086488773615 0,-63.2349168019734 -32.4086623633933 0,-63.2350923512859 -32.4084647768028 0,-63.2351456803087 -32.4084054995377 0,-63.2351920522986 -32.4083535620052 0,-63.2352208694019 -32.4083213831462 0,-63.2352245132447 -32.4083174311601 0,-63.235282147385 -32.4082530734205 0,-63.2353368005252 -32.4081921028077 0,-63.235402052886 -32.4081192768183 0,-63.2354305391159 -32.4080876621264 0,-63.2354729369676 -32.4080405224946 0,-63.2355517692695 -32.4079524539102 0,-63.23559747935 -32.407901644659 0,-63.235648156807 -32.4078449083251 0,-63.2356670365417 -32.4078237381017 0,-63.2356407505775 -32.4078071611196 0,-63.2354770446623 -32.4077034833196 0,-63.2353845446965 -32.4076450419513 0,-63.2352181774938 -32.4075396779879 0,-63.2351509656187 -32.4074972517821 0,-63.2351413161591 -32.4074910702108 0,-63.2351087086328 -32.4074705597265 0,-63.2350890775409 -32.4074581971961 0,-63.2350641219909 -32.4074421812082 0,-63.2350052280374 -32.4074048117891 0,-63.2349782772145 -32.4073879541079 0,-63.2349293656765 -32.407357047415 0,-63.2348837811311 -32.4073281070945 0,-63.2348095820114 -32.4072811849442 0,-63.2347456974719 -32.4072407249125 0,-63.234720742042 -32.4072247088555 0,-63.2346941235101 -32.4072078504938 0)))";"1604220301169";"169";GRAL. SAN MARTIN;VILLA MARIA;"1604"
"MULTIPOLYGON Z (((-63.2469175403895 -32.4074906839509 0,-63.2468753851698 -32.4075374113073 0,-63.246821322106 -32.4075977731712 0,-63.2467903814463 -32.4076322649545 0,-63.2467560443047 -32.4076703705504 0,-63.2466928112091 -32.4077404614978 0,-63.2466258320797 -32.4078150065957 0,-63.2465605539661 -32.4078876038726 0,-63.246387503788 -32.40807980237 0,-63.2463626799493 -32.4081076201354 0,-63.2462712316334 -32.4082088606828 0,-63.2462028828107 -32.4082853582367 0,-63.2464854776706 -32.4084704700054 0,-63.2465077685349 -32.4084851727824 0,-63.2465162886255 -32.4084909353091 0,-63.2465893968288 -32.4085387995416 0,-63.2466431630183 -32.4085739773729 0,-63.246670040352 -32.4085918480353 0,-63.2467238066043 -32.4086270258316 0,-63.2467401941133 -32.4086379775435 0,-63.2467460975454 -32.4086417285657 0,-63.2468215020937 -32.4086910357388 0,-63.2469392898787 -32.4087681985255 0,-63.2471506513588 -32.4089067078392 0,-63.2473250415898 -32.4087139644026 0,-63.2474236200777 -32.4086052185693 0,-63.2474596584077 -32.4085651649996 0,-63.2475211903625 -32.4084970214746 0,-63.2476207821191 -32.4083874449133 0,-63.2476782300149 -32.4083240323804 0,-63.2477377110765 -32.4082586769177 0,-63.2478043343824 -32.4081852533614 0,-63.247891009792 -32.4080898600156 0,-63.2478143112544 -32.4080388433562 0,-63.2477297396384 -32.4079829192661 0,-63.2476943421625 -32.4079592863813 0,-63.2476704136423 -32.4079434323033 0,-63.2475864660629 -32.407889490199 0,-63.2475008809923 -32.4078343965256 0,-63.2474798955821 -32.4078208405374 0,-63.2474175921146 -32.4077807458588 0,-63.2473523341157 -32.4077389165295 0,-63.247332007249 -32.4077256520688 0,-63.2472556068213 -32.4076763304947 0,-63.2472434736799 -32.4076685418422 0,-63.2471375564404 -32.4076004651945 0,-63.24711197898 -32.407584023002 0,-63.2469355652267 -32.4074703754813 0,-63.2469175403895 -32.4074906839509 0)))";"1604220201008";"008";GRAL. SAN MARTIN;VILLA MARIA;"1604"
"MULTIPOLYGON Z (((-63.2419760695993 -32.3908046342422 0,-63.2419593116054 -32.3907477428866 0,-63.2418795652666 -32.3904849768798 0,-63.2417235765767 -32.3906509742808 0,-63.2415374487451 -32.3908488725968 0,-63.2414688886628 -32.3909202992512 0,-63.2414563031587 -32.3909335679411 0,-63.2414722728982 -32.3909439639361 0,-63.2415148576378 -32.390971216916 0,-63.2416632510582 -32.391070689577 0,-63.2417823644291 -32.3911502104538 0,-63.2418748621133 -32.3912125925141 0,-63.2421650000508 -32.3914084497774 0,-63.2420434015928 -32.3910200816769 0,-63.2419760695993 -32.3908046342422 0)))";"1604220202023";"023";GRAL. SAN MARTIN;VILLA MARIA;"1604"
"MULTIPOLYGON Z (((-63.2269509437981 -32.3996737600492 0,-63.2273159819114 -32.3992743561189 0,-63.2264583885666 -32.3987568254457 0,-63.2256666163432 -32.3995926535363 0,-63.2260392303826 -32.399832078883 0,-63.2261543396496 -32.3999051402203 0,-63.2264389792957 -32.4000297480637 0,-63.226547445254 -32.400102539174 0,-63.2268760799366 -32.3997553348438 0,-63.2265011726958 -32.3995294424638 0,-63.2265750381299 -32.3994470242852 0,-63.2269509437981 -32.3996737600492 0)))";"1604220201131";"131";GRAL. SAN MARTIN;VILLA MARIA;"1604"
"MULTIPOLYGON Z (((-63.2243909783138 -32.4077315655594 0,-63.2244534232378 -32.4076585891861 0,-63.2245158680613 -32.4075856127815 0,-63.2245783127847 -32.4075126363455 0,-63.2246407574077 -32.4074396598782 0,-63.2247032019303 -32.4073666833797 0,-63.2247656463526 -32.4072937068498 0,-63.2248280906747 -32.4072207302885 0,-63.2248905348962 -32.4071477536957 0,-63.2249529790177 -32.4070747770717 0,-63.2250134418503 -32.4070041157806 0,-63.2247769011883 -32.4068561184332 0,-63.2246913532184 -32.4068025930608 0,-63.2246020214707 -32.4067467001366 0,-63.2245164737068 -32.4066931746438 0,-63.2244309260437 -32.4066396490919 0,-63.2243453784813 -32.4065861234811 0,-63.2242598310198 -32.4065325978112 0,-63.2236289839617 -32.4072480507364 0,-63.2240704942808 -32.40752820727 0,-63.2243909783138 -32.4077315655594 0)),((-63.2234181795066 -32.4074871239443 0,-63.2225379916819 -32.4084853269827 0,-63.2232971159224 -32.4089721085266 0,-63.2241829368343 -32.4079675075391 0,-63.2234181795066 -32.4074871239443 0)))";"1604220301251";"251";GRAL. SAN MARTIN;VILLA MARIA;"1604"
"MULTIPOLYGON Z (((-63.222185292321 -32.3946854728395 0,-63.2220554524171 -32.3948322374405 0,-63.2218646691911 -32.3950489954922 0,-63.2218010732025 -32.3951206845144 0,-63.2216102887642 -32.3953374421765 0,-63.2214804469999 -32.3954842061782 0,-63.2216507708204 -32.3955932450173 0,-63.2217346029363 -32.3956472030896 0,-63.2218194336467 -32.3957020047469 0,-63.2219496052443 -32.3955543944221 0,-63.2223947666761 -32.395048624912 0,-63.2225246063366 -32.3949018599676 0,-63.2224407744457 -32.3948479024133 0,-63.2223556140963 -32.3947939471461 0,-63.2222704524676 -32.3947394282237 0,-63.222185292321 -32.3946854728395 0)))";"1604220201165";"165";GRAL. SAN MARTIN;VILLA MARIA;"1604"
"MULTIPOLYGON Z (((-63.2290093256296 -32.3945395960204 0,-63.2288838013148 -32.3946810055961 0,-63.2289865943875 -32.394745069196 0,-63.2290903861577 -32.3948099762945 0,-63.2291931802336 -32.3948743215214 0,-63.2292969722989 -32.3949392284471 0,-63.2294078943036 -32.394802635636 0,-63.2293090836909 -32.3947374379382 0,-63.2292082768275 -32.3946708347941 0,-63.2291064722728 -32.3946036697827 0,-63.2290093256296 -32.3945395960204 0)))";"1604220201141";"141";GRAL. SAN MARTIN;VILLA MARIA;"1604"
"MULTIPOLYGON Z (((-63.2468322093196 -32.3945132813483 0,-63.2466987385497 -32.3946535969507 0,-63.2464529906962 -32.3949113605378 0,-63.2466153619156 -32.3950167177288 0,-63.2467847199504 -32.3951262880192 0,-63.2470179629159 -32.3952774392046 0,-63.2472129428517 -32.3954038666594 0,-63.2475185274085 -32.3950434091527 0,-63.2476218235577 -32.3949217507344 0,-63.2477247872918 -32.3948000928833 0,-63.2473235287809 -32.3945444434 0,-63.2469991304282 -32.3943379569317 0,-63.2468322093196 -32.3945132813483 0)))";"1604220202073";"073";GRAL. SAN MARTIN;VILLA MARIA;"1604"
"MULTIPOLYGON Z (((-63.2081279200476 -32.4201093191326 0,-63.2075863544675 -32.4201079837335 0,-63.2075868854666 -32.4201947768249 0,-63.2075874287289 -32.4202869240679 0,-63.2075879674753 -32.4203770987269 0,-63.2075885062232 -32.4204672733847 0,-63.2075890333563 -32.420552375686 0,-63.2075900437415 -32.420703418055 0,-63.2079090058602 -32.4207102188871 0,-63.2080229681903 -32.420712566968 0,-63.2080309424706 -32.4207128356003 0,-63.2081292891268 -32.4207149275687 0,-63.2082306258999 -32.4207170145187 0,-63.208336946846 -32.4207193749444 0,-63.2086549117131 -32.4207258937382 0,-63.2086591757302 -32.4205576529355 0,-63.2086612937866 -32.4204674738863 0,-63.208663425462 -32.4203832125832 0,-63.2086628798073 -32.4202905017558 0,-63.2086626800098 -32.4202037081243 0,-63.2086621047911 -32.4201106340513 0,-63.2081279200476 -32.4201093191326 0)))";"1604220302161";"161";GRAL. SAN MARTIN;VILLA MARIA;"1604"
"MULTIPOLYGON Z (((-63.2335826303087 -32.4207483684032 0,-63.2335287183285 -32.420713525344 0,-63.2335164053373 -32.4207056578115 0,-63.2335058050604 -32.4207177947868 0,-63.2334879159526 -32.4207378356228 0,-63.2334392190353 -32.420792876536 0,-63.2333948280487 -32.4208428370833 0,-63.2333169792194 -32.420930902354 0,-63.23321295978 -32.4210486048464 0,-63.2335082935621 -32.4209099766506 0,-63.2335315216889 -32.4208989434635 0,-63.233591583574 -32.4208706522887 0,-63.2336831699338 -32.4208276491059 0,-63.2336961110985 -32.4208214255392 0,-63.2336831321562 -32.4208129956617 0,-63.233630551942 -32.4207792773701 0,-63.2335826303087 -32.4207483684032 0)))";"1604220302058";"058";GRAL. SAN MARTIN;VILLA MARIA;"1604"
"MULTIPOLYGON Z (((-63.2116617698269 -32.4224855004756 0,-63.2110848884798 -32.4211549704393 0,-63.2110852850283 -32.4211825860298 0,-63.2110884580835 -32.4214037925469 0,-63.2110900561431 -32.4226606110927 0,-63.2115996854674 -32.4225047670559 0,-63.2116292338811 -32.4224956998756 0,-63.2116617698269 -32.4224855004756 0)))";"1604220302144";"144";GRAL. SAN MARTIN;VILLA MARIA;"1604"
"MULTIPOLYGON Z (((-63.2289388473932 -32.4010952239008 0,-63.2286181991091 -32.4014469278294 0,-63.2291571742134 -32.4017903076843 0,-63.2292603120035 -32.4018560611349 0,-63.2293614533877 -32.4019204091371 0,-63.2293990486545 -32.401944293648 0,-63.2294436308232 -32.4019726742157 0,-63.2294699146782 -32.4019895343166 0,-63.2294904504879 -32.4019663893883 0,-63.2295957838479 -32.4018495326637 0,-63.2296587182874 -32.4017795317898 0,-63.2297869105983 -32.4016389621113 0,-63.2296774465748 -32.4015673028343 0,-63.2295766325349 -32.4015009818906 0,-63.2294768286779 -32.4014400132118 0,-63.2289388473932 -32.4010952239008 0)))";"1604220201182";"182";GRAL. SAN MARTIN;VILLA MARIA;"1604"
"MULTIPOLYGON Z (((-63.2181558542286 -32.4219640862381 0,-63.2182487821091 -32.4219227827276 0,-63.2182706806994 -32.4219106274595 0,-63.2182922477236 -32.4218987545603 0,-63.2183941506722 -32.4218594079812 0,-63.2184817672739 -32.4218200860944 0,-63.218570046917 -32.4217801993994 0,-63.2185806669937 -32.421775390402 0,-63.2186297852582 -32.4217533249005 0,-63.2184299838783 -32.4215634575042 0,-63.2178708238731 -32.4210098462955 0,-63.2176331143564 -32.4210815521374 0,-63.2174239564908 -32.4211447543091 0,-63.2175738658869 -32.4213124474098 0,-63.2180905583951 -32.4218906498913 0,-63.2181558542286 -32.4219640862381 0)))";"1604220302318";"318";GRAL. SAN MARTIN;VILLA MARIA;"1604"
"MULTIPOLYGON Z (((-63.203911940293 -32.4248744063174 0,-63.2044703926301 -32.4246996315888 0,-63.204610835522 -32.4246557248235 0,-63.2047260451696 -32.4246197492633 0,-63.2048376025342 -32.4245849067298 0,-63.2049538074729 -32.4245483657465 0,-63.2050696807063 -32.4245121069942 0,-63.2050711354009 -32.4242739849606 0,-63.2050725167647 -32.4240034562169 0,-63.2050729670164 -32.423908771208 0,-63.2048443826909 -32.4239097066693 0,-63.2047271009432 -32.423910460901 0,-63.2047018502075 -32.4239105019303 0,-63.2046081560518 -32.4239103723291 0,-63.2044739271842 -32.4239100266528 0,-63.2039091036411 -32.4239089694878 0,-63.203911940293 -32.4248744063174 0)))";"1604220302220";"220";GRAL. SAN MARTIN;VILLA MARIA;"1604"
"MULTIPOLYGON Z (((-63.2239400882833 -32.4108264331851 0,-63.2237751294945 -32.4110091188787 0,-63.223697800591 -32.411095067525 0,-63.2236204070466 -32.4111810878068 0,-63.2235430133554 -32.4112671080406 0,-63.2234656195176 -32.4113531282263 0,-63.2232943207654 -32.4115435192551 0,-63.2233969905608 -32.4116077417772 0,-63.2234996605015 -32.4116719642144 0,-63.2237050112875 -32.4118004153826 0,-63.2237988494612 -32.4116961144225 0,-63.2238762416073 -32.4116100929588 0,-63.2239536336067 -32.4115240714472 0,-63.2240310254594 -32.4114380498875 0,-63.2241084171655 -32.4113520282797 0,-63.224185808725 -32.4112660066239 0,-63.2243504615997 -32.4110836715256 0,-63.2242478457204 -32.4110193877119 0,-63.2241452797534 -32.4109550466875 0,-63.2240426986421 -32.4108907231202 0,-63.2239400882833 -32.4108264331851 0)))";"1604220302390";"390";GRAL. SAN MARTIN;VILLA MARIA;"1604"
"MULTIPOLYGON Z (((-63.2232932218943 -32.4151933301813 0,-63.2232332597365 -32.4152619135066 0,-63.2231872116564 -32.4153146914319 0,-63.2231656780538 -32.415339246057 0,-63.2231030656116 -32.4154109337985 0,-63.2230397900268 -32.4154831862796 0,-63.2229145577177 -32.4156237436301 0,-63.2229102520772 -32.4156291054219 0,-63.2229990860782 -32.4156827717834 0,-63.22304866044 -32.4157128364959 0,-63.2230852610681 -32.4157358791921 0,-63.2231657829314 -32.4157867421642 0,-63.223201052672 -32.4158089417874 0,-63.2232556215206 -32.4158435063487 0,-63.2233391383848 -32.4158963364927 0,-63.2234266481998 -32.4159516956882 0,-63.2235111626091 -32.4160048057464 0,-63.2236835208525 -32.4161138377667 0,-63.2237673704321 -32.4161666670325 0,-63.2238265977185 -32.416204041057 0,-63.2238562117279 -32.4162228689573 0,-63.2239387305478 -32.4162748550759 0,-63.2240249101309 -32.416329370819 0,-63.2240981130946 -32.4163757374218 0,-63.2241107569021 -32.4163836052955 0,-63.2241243388484 -32.4163678004147 0,-63.2241577974561 -32.4163291344843 0,-63.2241727047749 -32.416311918247 0,-63.2241949006789 -32.4162865168794 0,-63.2242373040207 -32.4162376902614 0,-63.224300577776 -32.4161648735947 0,-63.2243635199098 -32.4160923392849 0,-63.2243857157068 -32.4160669378832 0,-63.2243979728736 -32.4160528261232 0,-63.2244754912345 -32.4159636396771 0,-63.2244867545138 -32.4159506568735 0,-63.2244591372533 -32.4159332345569 0,-63.224426195466 -32.4159121583355 0,-63.224400574319 -32.4158958596452 0,-63.2243163910135 -32.4158424677957 0,-63.2242322085039 -32.4157893576864 0,-63.2241460286157 -32.4157345602814 0,-63.2239766639664 -32.4156269325588 0,-63.2238898192598 -32.4155718543595 0,-63.2238066345922 -32.4155190239878 0,-63.2237201230023 -32.4154642268769 0,-63.2236362727121 -32.4154108339759 0,-63.2235773789336 -32.4153737410627 0,-63.2235504271473 -32.4153565991623 0,-63.2234632500485 -32.4153012394561 0,-63.2233803987858 -32.4152486900071 0,-63.2233408027986 -32.4152233983141 0,-63.2232932218943 -32.4151933301813 0)))";"1604220302070";"070";GRAL. SAN MARTIN;VILLA MARIA;"1604"
"MULTIPOLYGON Z (((-63.2241711629403 -32.4150461461125 0,-63.2241077623646 -32.415118529946 0,-63.224040747846 -32.4151950396231 0,-63.2239888080258 -32.4151636339522 0,-63.2239187162429 -32.4151218351994 0,-63.2239848647528 -32.4150466945066 0,-63.2240484714924 -32.41497444096 0,-63.2241998665188 -32.4148017108756 0,-63.2241241649482 -32.4147506122156 0,-63.2240407523311 -32.4146943084689 0,-63.2239575680634 -32.4146381587331 0,-63.2238483099732 -32.4145644088655 0,-63.2237742980702 -32.41464751358 0,-63.2237009268292 -32.4147298987298 0,-63.2236259534587 -32.4148140826373 0,-63.2235516207488 -32.4148975469796 0,-63.2233816703462 -32.4150905986883 0,-63.2234681841534 -32.4151465232272 0,-63.2235543616838 -32.4152007575103 0,-63.2236395461496 -32.4152564024898 0,-63.2237217331393 -32.4153089529474 0,-63.2238069143311 -32.4153631888246 0,-63.2238947568239 -32.4154188289082 0,-63.2239792717031 -32.4154722204553 0,-63.2240617906038 -32.4155244882997 0,-63.2241502999301 -32.4155809724131 0,-63.2242358138487 -32.4156352074047 0,-63.2243223231229 -32.4156888769683 0,-63.224408166672 -32.4157419840602 0,-63.2244926863406 -32.4157970660419 0,-63.2245718815724 -32.4158484940735 0,-63.2246967863784 -32.4157107536575 0,-63.2247670240524 -32.4156331337568 0,-63.2247774438415 -32.4156393938488 0,-63.2248943765282 -32.4155096768818 0,-63.2250490306302 -32.41533811367 0,-63.2249377590658 -32.4152681382645 0,-63.2248525188019 -32.4152145330356 0,-63.2247677260913 -32.4151612091396 0,-63.2246816920601 -32.4151071044867 0,-63.2245977639381 -32.4150543240678 0,-63.2245142812136 -32.4150018236317 0,-63.2244290730954 -32.4149482380132 0,-63.2243180659718 -32.4148784277526 0,-63.2241711629403 -32.4150461461125 0)))";"1604220302065";"065";GRAL. SAN MARTIN;VILLA MARIA;"1604"
"MULTIPOLYGON Z (((-63.2210465158407 -32.413294690452 0,-63.2209069856528 -32.4134489749907 0,-63.2207658452381 -32.4136053388716 0,-63.2209192350036 -32.4137042632105 0,-63.2209508442802 -32.4137244973006 0,-63.2210356908093 -32.4137790174587 0,-63.2211182085395 -32.4138321326517 0,-63.2212057170702 -32.4138883388151 0,-63.2212905639054 -32.4139428587989 0,-63.2213447993814 -32.4139777065871 0,-63.2213760745742 -32.4139970957598 0,-63.2215837089011 -32.4141339668006 0,-63.2216615640667 -32.4140461904571 0,-63.2217248411366 -32.4139745022464 0,-63.2217877872757 -32.4139033781832 0,-63.2218616665694 -32.413820117492 0,-63.221682316447 -32.4137020776629 0,-63.2216523728818 -32.413683813418 0,-63.2216210991164 -32.4136649879078 0,-63.2215671959312 -32.4136301396523 0,-63.2213981642834 -32.4135199716352 0,-63.2213126513019 -32.413464607493 0,-63.2212304660022 -32.41341149184 0,-63.2210465158407 -32.413294690452 0)))";"1604220302396";"396";GRAL. SAN MARTIN;VILLA MARIA;"1604"
"MULTIPOLYGON Z (((-63.2241944952277 -32.4135699782004 0,-63.2242180172008 -32.4135437290639 0,-63.2242773193401 -32.4134776826199 0,-63.2243366213933 -32.4134116361477 0,-63.2243985740449 -32.4133427669392 0,-63.2242285484724 -32.4132348588818 0,-63.2240561950724 -32.4131258275358 0,-63.2239932533443 -32.4131977981233 0,-63.2239349491922 -32.4132644062605 0,-63.223872007272 -32.4133363767865 0,-63.2238087344355 -32.413408911466 0,-63.2237424799716 -32.4134848329924 0,-63.2236802007719 -32.4135562386466 0,-63.2236179200843 -32.4136270806749 0,-63.2235546468423 -32.413699615225 0,-63.223492579071 -32.4137708163504 0,-63.2234293735012 -32.4138433225564 0,-63.2233661678306 -32.4139158287302 0,-63.2232397561864 -32.4140608409816 0,-63.2233258964076 -32.4141137040792 0,-63.2234120367292 -32.414166567117 0,-63.2234981771511 -32.4142194300952 0,-63.2235843176732 -32.4142722930134 0,-63.2237117235477 -32.41412790801 0,-63.2237754263332 -32.4140557154594 0,-63.2238391290172 -32.4139835228763 0,-63.2238953671426 -32.4139171225137 0,-63.2239602908666 -32.4138403578806 0,-63.2240252137845 -32.413763311416 0,-63.2240888189013 -32.4136907760409 0,-63.2241517622865 -32.4136193690053 0,-63.2241726321922 -32.413595378985 0,-63.2241944952277 -32.4135699782004 0)))";"1604220302402";"402";GRAL. SAN MARTIN;VILLA MARIA;"1604"
"MULTIPOLYGON Z (((-63.2253440403695 -32.4129417708487 0,-63.225072204966 -32.4127717684184 0,-63.2249883828924 -32.4128629391146 0,-63.2249512758422 -32.4129033025881 0,-63.224922458527 -32.412937451681 0,-63.2248595162214 -32.4130088591045 0,-63.2247972368321 -32.413079701716 0,-63.2247704035607 -32.4131101838499 0,-63.2247333025985 -32.4131530834363 0,-63.2246700312791 -32.4132259003442 0,-63.2246080858946 -32.4132975876612 0,-63.2245434897315 -32.4133720976584 0,-63.2244802181072 -32.4134449144698 0,-63.2244169470789 -32.4135180130465 0,-63.2246891247954 -32.413691679641 0,-63.2247663201486 -32.413741138547 0,-63.2248538301382 -32.4137970603706 0,-63.2250048928994 -32.4138934476841 0,-63.2250191373387 -32.4138770779215 0,-63.2250804239684 -32.4138076459754 0,-63.2250933437423 -32.4137929693627 0,-63.2251523103955 -32.4137257959151 0,-63.2251834505333 -32.4136905154276 0,-63.2252453978278 -32.4136196732255 0,-63.2252984013157 -32.4135592735374 0,-63.2253573683659 -32.4134923817902 0,-63.2253775763087 -32.4134695199496 0,-63.2254203106113 -32.4134209741237 0,-63.225481264419 -32.4133515425746 0,-63.2255398996935 -32.413284933133 0,-63.2256021786402 -32.4132140901587 0,-63.2256651197989 -32.413142400571 0,-63.2254288852837 -32.4129948790594 0,-63.2253440403695 -32.4129417708487 0)))";"1604220302042";"042";GRAL. SAN MARTIN;VILLA MARIA;"1604"
"MULTIPOLYGON Z (((-63.2218288891927 -32.4142730257927 0,-63.2217036663062 -32.4144175271329 0,-63.2216367476733 -32.4144945759101 0,-63.2216128952484 -32.4145219523395 0,-63.2215767860939 -32.4145637220532 0,-63.2214714393937 -32.4146853625083 0,-63.2214545440575 -32.4147048363148 0,-63.2215490411238 -32.4147655387264 0,-63.2216355521191 -32.4148209009378 0,-63.2217330434797 -32.4148832887351 0,-63.2218135652084 -32.4149347161798 0,-63.2218741231888 -32.4149734977846 0,-63.2219063940996 -32.4149923214707 0,-63.2219972325867 -32.4150510573938 0,-63.2220847435299 -32.415107544726 0,-63.2221443044088 -32.415146046158 0,-63.2221752479617 -32.4151654357118 0,-63.222264084529 -32.4152205115868 0,-63.2223532541096 -32.4152758686095 0,-63.222375546349 -32.4152896374058 0,-63.2224424244904 -32.4153315073657 0,-63.2225306004108 -32.4153879932102 0,-63.222619108656 -32.4154444784051 0,-63.2227914675346 -32.4155546388545 0,-63.2228139965508 -32.4155295189363 0,-63.2228646862725 -32.4154727877572 0,-63.2229216713862 -32.4154092822517 0,-63.2229849414697 -32.4153347754493 0,-63.2230472182725 -32.4152616793662 0,-63.2231701146698 -32.4151171808331 0,-63.2230832702465 -32.4150618202715 0,-63.2230000899811 -32.4150103983464 0,-63.2229947662478 -32.4150070261837 0,-63.2229099208592 -32.414953916353 0,-63.2228207498738 -32.4148979961265 0,-63.2227319119034 -32.4148423570462 0,-63.2226430733498 -32.4147864361048 0,-63.222624441069 -32.4147749152781 0,-63.2225535684054 -32.4147296708809 0,-63.2224643957854 -32.4146729050058 0,-63.2223752225856 -32.4146158572692 0,-63.2222853843833 -32.414558528843 0,-63.222229817971 -32.4145231202146 0,-63.2221965477636 -32.4145031711769 0,-63.2221339904787 -32.4144618570595 0,-63.2221090366464 -32.4144464021172 0,-63.222017872695 -32.4143902030296 0,-63.2219183911647 -32.4143289461468 0,-63.2218288891927 -32.4142730257927 0)))";"1604220302067";"067";GRAL. SAN MARTIN;VILLA MARIA;"1604"
"MULTIPOLYGON Z (((-63.2309705675797 -32.4216515570374 0,-63.2309556599671 -32.4216684922654 0,-63.230851640915 -32.4217878835945 0,-63.2307688224405 -32.4218827195519 0,-63.23070356081 -32.4219572338277 0,-63.2306856715543 -32.4219775560628 0,-63.2306525437599 -32.4220153776896 0,-63.2306223982031 -32.422050094067 0,-63.2306157727792 -32.4220577147491 0,-63.2305985458117 -32.4220771903644 0,-63.2305534917337 -32.4221285601118 0,-63.230513739105 -32.422174284177 0,-63.2304905489781 -32.4222005338469 0,-63.2304309199251 -32.4222691199098 0,-63.2303623453642 -32.4223475852412 0,-63.2303454505277 -32.4223670602141 0,-63.2303361750123 -32.4223777855077 0,-63.2303488201978 -32.4223856527417 0,-63.2304306817169 -32.4224367903394 0,-63.2304869228114 -32.4224730394458 0,-63.2305068902187 -32.4224859656379 0,-63.2305311101052 -32.4224726768036 0,-63.2307474340189 -32.4223556163015 0,-63.2308433179563 -32.422303026172 0,-63.2308731786463 -32.4222869089535 0,-63.2309388716963 -32.4222512819695 0,-63.2310400654999 -32.4221964275706 0,-63.2312892330358 -32.4220609890139 0,-63.2314385341436 -32.4219798387288 0,-63.2314737032449 -32.4219608936331 0,-63.2313089861553 -32.4218597487506 0,-63.2312191408861 -32.4218046811942 0,-63.2310627425218 -32.4217083112907 0,-63.230981881613 -32.4216585812542 0,-63.2309705675797 -32.4216515570374 0)))";"1604220302081";"081";GRAL. SAN MARTIN;VILLA MARIA;"1604"
