WKT;gid
"MULTILINESTRING ((-63.2631041148843 -32.4172006276347,-63.2623653120153 -32.4180295277772))";"255"
"MULTILINESTRING ((-63.2623653120153 -32.4180295277772,-63.2628895337863 -32.4183582066392))";"256"
"MULTILINESTRING ((-63.2623653120153 -32.4180295277772,-63.2620423726831 -32.4183502505415))";"257"
"MULTILINESTRING ((-63.2628895337863 -32.4183582066392,-63.2622288076451 -32.4190861445218))";"258"
"MULTILINESTRING ((-63.2633175062574 -32.4186691045176,-63.2622933869315 -32.4198098304037))";"259"
"MULTILINESTRING ((-63.2592889598248 -32.4084028975736,-63.2603898016011 -32.4091026445314))";"260"
"MULTILINESTRING ((-63.260809108244 -32.4086404392386,-63.2603898016011 -32.4091026445314))";"261"
"MULTILINESTRING ((-63.2603898016011 -32.4091026445314,-63.2609639355597 -32.4094714472052))";"262"
"MULTILINESTRING ((-63.2588736957013 -32.4088685162134,-63.2599815411499 -32.4095631122841))";"263"
"MULTILINESTRING ((-63.2603898016011 -32.4091026445314,-63.2599815411499 -32.4095631122841))";"264"
"MULTILINESTRING ((-63.260764097656 -32.4098816185937,-63.2606891891837 -32.4106332965649))";"265"
"MULTILINESTRING ((-63.2596279524095 -32.40996196634,-63.2606891891837 -32.4106332965649))";"266"
"MULTILINESTRING ((-63.2596279524095 -32.40996196634,-63.2589600709073 -32.4107129699257))";"267"
"MULTILINESTRING ((-63.261982597914 -32.409975759455,-63.2618760858433 -32.4110811722233))";"268"
"MULTILINESTRING ((-63.2618760858433 -32.4110811722233,-63.2629765352772 -32.4111510209326))";"269"
"MULTILINESTRING ((-63.2618760858433 -32.4110811722233,-63.2618487380471 -32.411366093543))";"270"
"MULTILINESTRING ((-63.2606891891837 -32.4106332965649,-63.2618487380471 -32.411366093543))";"271"
"MULTILINESTRING ((-63.2589600709073 -32.4107129699257,-63.2600517219745 -32.4114239201548))";"272"
"MULTILINESTRING ((-63.2606891891837 -32.4106332965649,-63.2606665557873 -32.4106998066249,-63.2600517219745 -32.4114239201548))";"273"
"MULTILINESTRING ((-63.2618487380471 -32.411366093543,-63.26290843111 -32.4120436301449))";"274"
"MULTILINESTRING ((-63.2629765352772 -32.4111510209326,-63.26290843111 -32.4120436301449))";"275"
"MULTILINESTRING ((-63.2618487380471 -32.411366093543,-63.2618404567965 -32.4114444731857,-63.2612114826755 -32.4121610667421))";"276"
"MULTILINESTRING ((-63.2600517219745 -32.4114239201548,-63.2612114826755 -32.4121610667421))";"277"
"MULTILINESTRING ((-63.2600517219745 -32.4114239201548,-63.2592774765002 -32.4123056287091))";"278"
"MULTILINESTRING ((-63.26290843111 -32.4120436301449,-63.2629003315887 -32.4121166243669,-63.2622828878034 -32.4128370353781))";"279"
"MULTILINESTRING ((-63.2612114826755 -32.4121610667421,-63.2622828878034 -32.4128370353781))";"280"
"MULTILINESTRING ((-63.2612114826755 -32.4121610667421,-63.2611191269821 -32.4121774030483,-63.2603734956631 -32.413012328668))";"281"
"MULTILINESTRING ((-63.2604596517114 -32.4047385425496,-63.2600368792452 -32.4052097716282))";"282"
"MULTILINESTRING ((-63.2605792718158 -32.4026422527338,-63.2601882447791 -32.4030970950116))";"283"
"MULTILINESTRING ((-63.2608745549674 -32.4042676890229,-63.2604596517114 -32.4047385425496))";"284"
"MULTILINESTRING ((-63.2597677073162 -32.4035671463929,-63.2608745549674 -32.4042676890229))";"285"
"MULTILINESTRING ((-63.2600368792452 -32.4052097716282,-63.2611356824403 -32.4059144763905))";"286"
"MULTILINESTRING ((-63.2612860667746 -32.4038018007997,-63.2608745549674 -32.4042676890229))";"287"
"MULTILINESTRING ((-63.2604596517114 -32.4047385425496,-63.2615549529567 -32.4054461365735))";"288"
"MULTILINESTRING ((-63.2615549529567 -32.4054461365735,-63.2623240671319 -32.4059419466282))";"289"
"MULTILINESTRING ((-63.2627316419979 -32.4021720269232,-63.2605792718158 -32.4026422527338))";"290"
"MULTILINESTRING ((-63.2592889598248 -32.4084028975736,-63.2588736957013 -32.4088685162134))";"291"
"MULTILINESTRING ((-63.259341225864 -32.4040417173629,-63.2589472278349 -32.4045026937837))";"292"
"MULTILINESTRING ((-63.2583759903157 -32.4070769372104,-63.259674795363 -32.4079114863629))";"293"
"MULTILINESTRING ((-63.2597677073162 -32.4035671463929,-63.259341225864 -32.4040417173629))";"294"
"MULTILINESTRING ((-63.2589693618728 -32.403059296976,-63.2597677073162 -32.4035671463929))";"295"
"MULTILINESTRING ((-63.2589472278349 -32.4045026937837,-63.2600368792452 -32.4052097716282))";"296"
"MULTILINESTRING ((-63.2600368792452 -32.4052097716282,-63.2591997955881 -32.4061419280439))";"297"
"MULTILINESTRING ((-63.2601882447791 -32.4030970950116,-63.2597677073162 -32.4035671463929))";"298"
"MULTILINESTRING ((-63.2591997955881 -32.4061419280439,-63.2608237116727 -32.4071488688017))";"299"
"MULTILINESTRING ((-63.259341225864 -32.4040417173629,-63.2604596517114 -32.4047385425496))";"300"
"MULTILINESTRING ((-63.2605792718158 -32.4026422527338,-63.2589693618728 -32.403059296976))";"301"
"MULTILINESTRING ((-63.259674795363 -32.4079114863629,-63.260809108244 -32.4086404392386))";"302"
"MULTILINESTRING ((-63.2583229060909 -32.4032558539572,-63.2574613679341 -32.4035490646122))";"303"
"MULTILINESTRING ((-63.2578527015135 -32.4037948047797,-63.2589472278349 -32.4045026937837))";"304"
"MULTILINESTRING ((-63.2578527015135 -32.4037948047797,-63.2570166587 -32.4047225261964))";"305"
"MULTILINESTRING ((-63.2589472278349 -32.4045026937837,-63.2581074894227 -32.4054374636105))";"306"
"MULTILINESTRING ((-63.2570166587 -32.4047225261964,-63.2581074894227 -32.4054374636105))";"307"
"MULTILINESTRING ((-63.2581074894227 -32.4054374636105,-63.2591997955881 -32.4061419280439))";"308"
"MULTILINESTRING ((-63.2581074894227 -32.4054374636105,-63.2572724093034 -32.4063716771929))";"309"
"MULTILINESTRING ((-63.2572724093034 -32.4063716771929,-63.2583759903157 -32.4070769372104))";"310"
"MULTILINESTRING ((-63.2591997955881 -32.4061419280439,-63.2583759903157 -32.4070769372104))";"311"
"MULTILINESTRING ((-63.2572724093034 -32.4063716771929,-63.2564373117536 -32.4073057950158))";"312"
"MULTILINESTRING ((-63.2583759903157 -32.4070769372104,-63.257965406984 -32.407543354934))";"313"
"MULTILINESTRING ((-63.2564373117536 -32.4073057950158,-63.2575458039248 -32.4080168234279))";"314"
"MULTILINESTRING ((-63.257965406984 -32.407543354934,-63.2575458039248 -32.4080168234279))";"315"
"MULTILINESTRING ((-63.257965406984 -32.407543354934,-63.2592889598248 -32.4084028975736))";"316"
"MULTILINESTRING ((-63.2575458039248 -32.4080168234279,-63.2571372059661 -32.4084741266185))";"317"
"MULTILINESTRING ((-63.2575458039248 -32.4080168234279,-63.2588736957013 -32.4088685162134))";"318"
"MULTILINESTRING ((-63.2571372059661 -32.4084741266185,-63.2567711524418 -32.4088902831334,-63.2566970830436 -32.409085511457,-63.2567711524418 -32.4088902831334))";"319"
"MULTILINESTRING ((-63.2588736957013 -32.4088685162134,-63.2584630832493 -32.4093266393509))";"320"
"MULTILINESTRING ((-63.2571372059661 -32.4084741266185,-63.2584630832493 -32.4093266393509))";"321"
"MULTILINESTRING ((-63.2584630832493 -32.4093266393509,-63.2582007429884 -32.4096192822358))";"322"
"MULTILINESTRING ((-63.2566337841261 -32.409232357144,-63.2578547334373 -32.4100053746085))";"323"
"MULTILINESTRING ((-63.2580875190615 -32.409745609828,-63.2578547334373 -32.4100053746085))";"324"
"MULTILINESTRING ((-63.2562459628567 -32.4096724817164,-63.2574613958053 -32.4104485801158))";"325"
"MULTILINESTRING ((-63.2578547334373 -32.4100053746085,-63.2574613958053 -32.4104485801158))";"326"
"MULTILINESTRING ((-63.2578547334373 -32.4100053746085,-63.2589600709073 -32.4107129699257))";"327"
"MULTILINESTRING ((-63.2574613958053 -32.4104485801158,-63.2570660427544 -32.410894674105))";"328"
"MULTILINESTRING ((-63.2574613958053 -32.4104485801158,-63.2585656661942 -32.4111539266275))";"329"
"MULTILINESTRING ((-63.2589600709073 -32.4107129699257,-63.2585656661942 -32.4111539266275))";"330"
"MULTILINESTRING ((-63.2570660427544 -32.410894674105,-63.258171252003 -32.4115928982337))";"331"
"MULTILINESTRING ((-63.2585656661942 -32.4111539266275,-63.258171252003 -32.4115928982337))";"332"
"MULTILINESTRING ((-63.258171252003 -32.4115928982337,-63.2592774765002 -32.4123056287091))";"333"
"MULTILINESTRING ((-63.258171252003 -32.4115928982337,-63.2573388082299 -32.4125391896347))";"334"
"MULTILINESTRING ((-63.2573388082299 -32.4125391896347,-63.2584423696454 -32.4132482355623))";"335"
"MULTILINESTRING ((-63.2592774765002 -32.4123056287091,-63.2584423696454 -32.4132482355623))";"336"
"MULTILINESTRING ((-63.2573388082299 -32.4125391896347,-63.2565085318373 -32.413468608215))";"337"
"MULTILINESTRING ((-63.2584423696454 -32.4132482355623,-63.2595479355954 -32.413945905451))";"338"
"MULTILINESTRING ((-63.2584423696454 -32.4132482355623,-63.2576217800622 -32.4141804369311))";"339"
"MULTILINESTRING ((-63.2565085318373 -32.413468608215,-63.2576217800622 -32.4141804369311))";"340"
"MULTILINESTRING ((-63.2576217800622 -32.4141804369311,-63.2564389871209 -32.4148146191273))";"341"
"MULTILINESTRING ((-63.2576217800622 -32.4141804369311,-63.2587301602061 -32.4148938888325))";"342"
"MULTILINESTRING ((-63.2587301602061 -32.4148938888325,-63.2591904045019 -32.4152035073186))";"343"
"MULTILINESTRING ((-63.2569395235239 -32.3967421347569,-63.2577340200752 -32.3972245342183))";"344"
"MULTILINESTRING ((-63.2576722474589 -32.397514679867,-63.2571755467976 -32.3980776069682))";"345"
"MULTILINESTRING ((-63.2589693618728 -32.403059296976,-63.2583229060909 -32.4032558539572))";"346"
"MULTILINESTRING ((-63.2574613679341 -32.4035490646122,-63.2560335686913 -32.4040991591803))";"347"
"MULTILINESTRING ((-63.2560335686913 -32.4040991591803,-63.2556726032316 -32.4042554449765))";"348"
"MULTILINESTRING ((-63.2556726032316 -32.4042554449765,-63.2547012423097 -32.404699903724))";"349"
"MULTILINESTRING ((-63.2560335686913 -32.4040991591803,-63.2570166587 -32.4047225261964))";"350"
"MULTILINESTRING ((-63.2556726032316 -32.4042554449765,-63.2550657177795 -32.4049589626049))";"351"
"MULTILINESTRING ((-63.2547012423097 -32.404699903724,-63.2550657177795 -32.4049589626049))";"352"
"MULTILINESTRING ((-63.2547012423097 -32.404699903724,-63.2534248831261 -32.4053646365241))";"353"
"MULTILINESTRING ((-63.2570166587 -32.4047225261964,-63.256169271887 -32.4056668573566))";"354"
"MULTILINESTRING ((-63.2550657177795 -32.4049589626049,-63.256169271887 -32.4056668573566))";"355"
"MULTILINESTRING ((-63.2534248831261 -32.4053646365241,-63.2542399551223 -32.4058897107134))";"356"
"MULTILINESTRING ((-63.2550657177795 -32.4049589626049,-63.2542399551223 -32.4058897107134))";"357"
"MULTILINESTRING ((-63.256169271887 -32.4056668573566,-63.2572724093034 -32.4063716771929))";"358"
"MULTILINESTRING ((-63.2542399551223 -32.4058897107134,-63.2553451206172 -32.4066018475659))";"359"
"MULTILINESTRING ((-63.256169271887 -32.4056668573566,-63.2553451206172 -32.4066018475659))";"360"
"MULTILINESTRING ((-63.2542399551223 -32.4058897107134,-63.2533286415308 -32.4069097188349))";"361"
"MULTILINESTRING ((-63.2553451206172 -32.4066018475659,-63.2564373117536 -32.4073057950158))";"362"
"MULTILINESTRING ((-63.2553451206172 -32.4066018475659,-63.2544441350931 -32.4076259907734))";"363"
"MULTILINESTRING ((-63.2533286415308 -32.4069097188349,-63.2544441350931 -32.4076259907734))";"364"
"MULTILINESTRING ((-63.2544441350931 -32.4076259907734,-63.2555405847064 -32.4083302979689))";"365"
"MULTILINESTRING ((-63.2564373117536 -32.4073057950158,-63.2555405847064 -32.4083302979689))";"366"
"MULTILINESTRING ((-63.2527161399434 -32.4095778918764,-63.2518859724576 -32.4105156666054))";"367"
"MULTILINESTRING ((-63.2518859724576 -32.4105156666054,-63.2529828490827 -32.4112151253544))";"368"
"MULTILINESTRING ((-63.2529828490827 -32.4112151253544,-63.2521380277756 -32.4121631207919))";"369"
"MULTILINESTRING ((-63.2533981482041 -32.4107473618922,-63.2529828490827 -32.4112151253544))";"370"
"MULTILINESTRING ((-63.2535437476457 -32.4086431827108,-63.2527161399434 -32.4095778918764))";"371"
"MULTILINESTRING ((-63.2524271963667 -32.4079307826033,-63.2535437476457 -32.4086431827108))";"372"
"MULTILINESTRING ((-63.2527161399434 -32.4095778918764,-63.2538137611985 -32.4102793258807))";"373"
"MULTILINESTRING ((-63.2538137611985 -32.4102793258807,-63.2533981482041 -32.4107473618922))";"374"
"MULTILINESTRING ((-63.2529828490827 -32.4112151253544,-63.2541895439646 -32.4119862228566))";"375"
"MULTILINESTRING ((-63.2544441350931 -32.4076259907734,-63.2535437476457 -32.4086431827108))";"376"
"MULTILINESTRING ((-63.2533981482041 -32.4107473618922,-63.2546031394734 -32.4115184589248))";"377"
"MULTILINESTRING ((-63.2546031394734 -32.4115184589248,-63.2541895439646 -32.4119862228566))";"378"
"MULTILINESTRING ((-63.2535437476457 -32.4086431827108,-63.2546462451443 -32.4093415338019))";"379"
"MULTILINESTRING ((-63.2546462451443 -32.4093415338019,-63.2538137611985 -32.4102793258807))";"380"
"MULTILINESTRING ((-63.2538137611985 -32.4102793258807,-63.2550181078486 -32.4110489774999))";"381"
"MULTILINESTRING ((-63.2550181078486 -32.4110489774999,-63.2546031394734 -32.4115184589248))";"382"
"MULTILINESTRING ((-63.2555405847064 -32.4083302979689,-63.2546462451443 -32.4093415338019))";"383"
"MULTILINESTRING ((-63.2546462451443 -32.4093415338019,-63.255851976874 -32.4101142407523))";"384"
"MULTILINESTRING ((-63.255851976874 -32.4101142407523,-63.2550181078486 -32.4110489774999))";"385"
"MULTILINESTRING ((-63.2550181078486 -32.4110489774999,-63.2550300353901 -32.4110566182829,-63.2562414426924 -32.4118347202634))";"386"
"MULTILINESTRING ((-63.2562459628567 -32.4096724817164,-63.255851976874 -32.4101142407523))";"387"
"MULTILINESTRING ((-63.2566337841261 -32.409232357144,-63.2562459628567 -32.4096724817164))";"388"
"MULTILINESTRING ((-63.2566970830436 -32.409085511457,-63.2566337841261 -32.409232357144))";"389"
"MULTILINESTRING ((-63.2555405847064 -32.4083302979689,-63.2566970830436 -32.409085511457))";"390"
"MULTILINESTRING ((-63.255851976874 -32.4101142407523,-63.2570660427544 -32.410894674105))";"391"
"MULTILINESTRING ((-63.2570660427544 -32.410894674105,-63.2562414426924 -32.4118347202634))";"392"
"MULTILINESTRING ((-63.2562414426924 -32.4118347202634,-63.2573388082299 -32.4125391896347))";"393"
"MULTILINESTRING ((-63.2498359123853 -32.3924161638511,-63.2499220524185 -32.3924348398405,-63.2508243326 -32.3929913262011))";"394"
"MULTILINESTRING ((-63.2508243326 -32.3929913262011,-63.2517551566953 -32.3935654234732))";"395"
"MULTILINESTRING ((-63.2508243326 -32.3929913262011,-63.250136349173 -32.3937957991434))";"396"
"MULTILINESTRING ((-63.2517551566953 -32.3935654234732,-63.2524022536078 -32.3939659587351))";"397"
"MULTILINESTRING ((-63.250136349173 -32.3937957991434,-63.2510679119934 -32.3943665634352))";"398"
"MULTILINESTRING ((-63.2517551566953 -32.3935654234732,-63.2510679119934 -32.3943665634352))";"399"
"MULTILINESTRING ((-63.2547836906176 -32.3944303462959,-63.2551863516836 -32.3946767035722))";"400"
"MULTILINESTRING ((-63.2510679119934 -32.3943665634352,-63.2517696020652 -32.3947969232939))";"401"
"MULTILINESTRING ((-63.2551863516836 -32.3946767035722,-63.2556457796792 -32.3949637940529))";"402"
"MULTILINESTRING ((-63.2547836906176 -32.3944303462959,-63.2542062683657 -32.3950830321798))";"403"
"MULTILINESTRING ((-63.2533402684002 -32.3945547224459,-63.2542062683657 -32.3950830321798))";"404"
"MULTILINESTRING ((-63.2570100511286 -32.3942172018165,-63.2561225642901 -32.3952612177836))";"405"
"MULTILINESTRING ((-63.2556457796792 -32.3949637940529,-63.2561225642901 -32.3952612177836))";"406"
"MULTILINESTRING ((-63.2517696020652 -32.3947969232939,-63.2518394962107 -32.3948706019087,-63.2526354281518 -32.3953543062864))";"407"
"MULTILINESTRING ((-63.2533402684002 -32.3945547224459,-63.2526354281518 -32.3953543062864))";"408"
"MULTILINESTRING ((-63.2517696020652 -32.3947969232939,-63.2517637181169 -32.3948659217666,-63.2511105715083 -32.3956097320919))";"409"
"MULTILINESTRING ((-63.2542062683657 -32.3950830321798,-63.2550733359259 -32.3956094400375))";"410"
"MULTILINESTRING ((-63.2556457796792 -32.3949637940529,-63.2550733359259 -32.3956094400375))";"411"
"MULTILINESTRING ((-63.2552490673042 -32.3969084268318,-63.2545566727627 -32.3976903883713))";"412"
"MULTILINESTRING ((-63.2536900277248 -32.3971691163512,-63.2545566727627 -32.3976903883713))";"413"
"MULTILINESTRING ((-63.2536900277248 -32.3971691163512,-63.2530165806602 -32.397928577546))";"414"
"MULTILINESTRING ((-63.2562481815191 -32.3975148153144,-63.2571755467976 -32.3980776069682))";"415"
"MULTILINESTRING ((-63.2545566727627 -32.3976903883713,-63.2555541791823 -32.3982905633897))";"416"
"MULTILINESTRING ((-63.2562481815191 -32.3975148153144,-63.2555541791823 -32.3982905633897))";"417"
"MULTILINESTRING ((-63.2545566727627 -32.3976903883713,-63.2538816441533 -32.3984531938117))";"418"
"MULTILINESTRING ((-63.2530165806602 -32.397928577546,-63.2538816441533 -32.3984531938117))";"419"
"MULTILINESTRING ((-63.2555541791823 -32.3982905633897,-63.2565070863563 -32.3988634979473))";"420"
"MULTILINESTRING ((-63.2538816441533 -32.3984531938117,-63.2548718213608 -32.3990536594365))";"421"
"MULTILINESTRING ((-63.2555541791823 -32.3982905633897,-63.2548718213608 -32.3990536594365))";"422"
"MULTILINESTRING ((-63.2538816441533 -32.3984531938117,-63.2532269456103 -32.3991922385191))";"423"
"MULTILINESTRING ((-63.2565070863563 -32.3988634979473,-63.255844017856 -32.399643242425))";"424"
"MULTILINESTRING ((-63.2548718213608 -32.3990536594365,-63.255844017856 -32.399643242425))";"425"
"MULTILINESTRING ((-63.2548718213608 -32.3990536594365,-63.2541906149548 -32.3998144950165))";"426"
"MULTILINESTRING ((-63.2532269456103 -32.3991922385191,-63.2541906149548 -32.3998144950165))";"427"
"MULTILINESTRING ((-63.255844017856 -32.399643242425,-63.2551516354043 -32.4004350360687))";"428"
"MULTILINESTRING ((-63.2541906149548 -32.3998144950165,-63.2551516354043 -32.4004350360687))";"429"
"MULTILINESTRING ((-63.2561225642901 -32.3952612177837,-63.2564989454897 -32.3954963943295))";"430"
"MULTILINESTRING ((-63.2542062683657 -32.3950830321798,-63.253519920521 -32.395859114615))";"431"
"MULTILINESTRING ((-63.2526354281518 -32.3953543062864,-63.253519920521 -32.395859114615))";"432"
"MULTILINESTRING ((-63.2511105715083 -32.3956097320919,-63.2519672499561 -32.3961121952532))";"433"
"MULTILINESTRING ((-63.2526354281518 -32.3953543062864,-63.2519672499561 -32.3961121952532))";"434"
"MULTILINESTRING ((-63.2564989454897 -32.3954963943295,-63.2564979081383 -32.3954975726538,-63.2564604901952 -32.3955400755596,-63.2559357288052 -32.396132965724))";"435"
"MULTILINESTRING ((-63.2550733359259 -32.3956094400375,-63.2559357288052 -32.396132965724))";"436"
"MULTILINESTRING ((-63.2511105715083 -32.3956097320919,-63.2504453577724 -32.3963522103174))";"437"
"MULTILINESTRING ((-63.253519920521 -32.395859114615,-63.2543856073306 -32.3963846281482))";"438"
