WKT;Id;NOMBRE
"MULTIPOLYGON (((-63.2493553087367 -32.4043702443089,-63.2485130995 -32.4038362489201,-63.2485110255418 -32.403833834644,-63.248508498276 -32.4038317543527,-63.2485055911713 -32.403830068521,-63.2485023887383 -32.4038288261565,-63.2484989840728 -32.4038280633754,-63.2484954761497 -32.403827802352,-63.2484919669457 -32.4038280506742,-63.2484885584744 -32.4038288011233,-63.2484853498215 -32.4038300318834,-63.2484824342636 -32.4038317071759,-63.248479896557 -32.4038337782995,-63.2484778104738 -32.4038361850458,-63.2484762366574 -32.4038388574498,-63.2484752208591 -32.4038417178238,-63.2484747926086 -32.4038446830156,-63.2484749643554 -32.403847666826,-63.2484757311068 -32.4038505825145,-63.2484770705731 -32.4038533453209,-63.2484789438156 -32.4038558749295,-63.2493239641471 -32.4043978720586,-63.2493266059411 -32.4044003728723,-63.249329716033 -32.4044024502572,-63.2493332014463 -32.4044040421096,-63.2493369579843 -32.404405100841,-63.2493408733451 -32.4044055948005,-63.2493448304785 -32.4044055092212,-63.2493487110857 -32.4044048466615,-63.2493523991558 -32.4044036269286,-63.2493557844334 -32.4044018864866,-63.2493587657155 -32.4043996773661,-63.2493612538765 -32.4043970656089,-63.2493631745325 -32.4043941292938,-63.2493644702656 -32.4043909562021,-63.2493651023398 -32.4043876411936,-63.2493650518592 -32.4043842833707,-63.249364320333 -32.4043809831157,-63.2493629296303 -32.40437783909,-63.2493609213264 -32.4043749452844,-63.2493583554596 -32.4043723882094,-63.2493553087367 -32.4043702443089)))";"95";
"MULTIPOLYGON (((-63.2482712784655 -32.4036665823021,-63.2474290821233 -32.4031325795461,-63.24742700821 -32.4031301652517,-63.2474244809887 -32.4031280849382,-63.2474215739266 -32.403126399081,-63.2474183715332 -32.4031251566887,-63.2474149669031 -32.4031243938781,-63.2474114590102 -32.4031241328243,-63.2474079498301 -32.4031243811162,-63.2474045413761 -32.403125131536,-63.2474013327331 -32.4031263622686,-63.2473984171775 -32.4031280375362,-63.2473958794656 -32.4031301086382,-63.2473937933697 -32.4031325153669,-63.2473922195332 -32.4031351877578,-63.2473912037084 -32.4031380481235,-63.2473907754256 -32.4031410133121,-63.2473909471353 -32.4031439971245,-63.2473917138458 -32.4031469128201,-63.2473930532687 -32.4031496756386,-63.2473949264664 -32.4031522052637,-63.2482399337855 -32.4036942097857,-63.2482425755292 -32.4036967106227,-63.2482456855722 -32.4036987880348,-63.2482491709395 -32.4037003799175,-63.2482529274359 -32.4037014386816,-63.2482568427606 -32.403701932675,-63.2482607998646 -32.4037018471299,-63.2482646804499 -32.4037011846036,-63.2482683685062 -32.4036999649023,-63.2482717537787 -32.4036982244893,-63.2482747350644 -32.4036960153941,-63.2482772232375 -32.403693403658,-63.2482791439141 -32.403690467359,-63.2482804396753 -32.403687294278,-63.2482810717843 -32.4036839792743,-63.2482810213444 -32.4036806214504,-63.2482802898635 -32.4036773211886,-63.2482788992093 -32.4036741771504,-63.2482768909555 -32.4036712833269,-63.2482743251392 -32.4036687262293,-63.2482712784655 -32.4036665823021)))";"96";
"MULTIPOLYGON (((-63.2471284821621 -32.4029390896207,-63.2462862992797 -32.4024050791004,-63.2462842254135 -32.4024026647867,-63.2462816982386 -32.4024005844498,-63.246278791221 -32.4023988985659,-63.2462755888688 -32.4023976561442,-63.2462721842754 -32.4023968933024,-63.2462686764137 -32.4023966322166,-63.2462651672585 -32.4023968804766,-63.2462617588221 -32.4023976308655,-63.246258550189 -32.4023988615691,-63.2462556346355 -32.4024005368105,-63.2462530969175 -32.4024026078897,-63.2462510108077 -32.4024050145998,-63.24624943695 -32.4024076869769,-63.2462484210971 -32.4024105473338,-63.2462479927802 -32.402413512519,-63.2462481644507 -32.4024164963335,-63.2462489311183 -32.4024194120367,-63.2462502704955 -32.4024221748678,-63.2462521436463 -32.4024247045105,-63.247097137382 -32.4029667168237,-63.247099779073 -32.4029692176851,-63.2471028890649 -32.4029712951259,-63.2471063743844 -32.4029728870407,-63.2471101308375 -32.4029739458392,-63.2471140461248 -32.4029744398683,-63.2471180031984 -32.4029743543592,-63.2471218837612 -32.4029736918681,-63.2471255718036 -32.4029724722003,-63.2471289570711 -32.4029707318177,-63.247131938361 -32.4029685227493,-63.2471344265474 -32.4029659110355,-63.2471363472458 -32.4029629747534,-63.2471376430369 -32.4029598016836,-63.2471382751829 -32.4029564866851,-63.2471382247859 -32.4029531288602,-63.2471374933525 -32.4029498285911,-63.2471361027491 -32.4029466845396,-63.247134094548 -32.4029437906974,-63.2471315287844 -32.402941233576,-63.2471284821621 -32.4029390896207)))";"97";
"MULTIPOLYGON (((-63.2460454125791 -32.4022333217664,-63.2452032426047 -32.4016993038861,-63.2452011687835 -32.401696889554,-63.245198641653 -32.4016948091949,-63.2451957346781 -32.4016931232856,-63.2451925323655 -32.4016918808361,-63.2451891278076 -32.4016911179648,-63.2451856199761 -32.4016908568487,-63.245182110845 -32.4016911050785,-63.2451787024259 -32.401691855438,-63.2451754938029 -32.4016930861142,-63.2451725782518 -32.4016947613307,-63.2451700405286 -32.4016968323884,-63.245167954406 -32.4016992390809,-63.2451663805284 -32.4017019114448,-63.245165364649 -32.4017047717934,-63.2451649362999 -32.4017077369755,-63.2451651079333 -32.4017107207919,-63.24516587456 -32.4017136365022,-63.2451672138937 -32.4017163993454,-63.2451690869997 -32.4017189290046,-63.2460140677097 -32.4022609487035,-63.2460167093503 -32.4022634495882,-63.2460198192933 -32.4022655270562,-63.2460233045668 -32.4022671190014,-63.2460270609782 -32.4022681778324,-63.2460309762293 -32.4022686718954,-63.2460349332734 -32.4022685864205,-63.2460388138142 -32.4022679239628,-63.2460425018427 -32.4022667043265,-63.2460458871049 -32.4022649639729,-63.2460488683983 -32.4022627549299,-63.2460513565968 -32.402260143237,-63.2460532773156 -32.4022572069711,-63.2460545731347 -32.4022540339119,-63.2460552053156 -32.4022507189183,-63.2460551549592 -32.4022473610924,-63.2460544235711 -32.4022440608164,-63.2460530330162 -32.4022409167524,-63.2460510248653 -32.4022380228923,-63.2460484591521 -32.4022354657483,-63.2460454125791 -32.4022333217664)))";"98";
"MULTIPOLYGON (((-63.2493318133612 -32.3977416691182,-63.2489569880922 -32.3974939873363,-63.2489463349053 -32.3974841207189,-63.2489339243114 -32.397475863904,-63.2489200900421 -32.3974694389244,-63.2489052041129 -32.3974650185532,-63.248889666819 -32.3974627216579,-63.2488738959711 -32.3974626100039,-63.2488583156605 -32.3974646865937,-63.2488433448547 -32.3974688955861,-63.2488293861314 -32.3974751237977,-63.2488168148525 -32.3974832037467,-63.2488059690708 -32.3974929181565,-63.2487971404393 -32.3975040057982,-63.2484921367895 -32.3980635578221,-63.2484797727544 -32.3981029189054,-63.2484598752247 -32.3981399912181,-63.2484329968583 -32.3981737450528,-63.2483998842128 -32.3982032428738,-63.2483614570098 -32.3982276653582,-63.2483187825891 -32.3982463341538,-63.247807460235 -32.3986490843641,-63.2477972602189 -32.3986509229435,-63.2477875800659 -32.3986542122077,-63.2477787041227 -32.398658855537,-63.2477708931134 -32.3986647165374,-63.2477643764804 -32.3986716230466,-63.247759345645 -32.3986793721913,-63.2477559483845 -32.3986877363464,-63.2477542844913 -32.3986964698211,-63.2477544028415 -32.3987053160764,-63.2477562999592 -32.39871401526,-63.2477599201184 -32.39872231184,-63.2477651569801 -32.3987299621103,-63.2477718567156 -32.3987367413498,-63.2477798225253 -32.3987424504233,-63.2477888204195 -32.3987469216308,-63.2477985860916 -32.3987500236336,-63.2489994248013 -32.399527856004,-63.2505891185292 -32.4005575290432,-63.25197219298 -32.4014034415693,-63.2520003570841 -32.4014263330798,-63.252032487301 -32.4014450923116,-63.2520677503274 -32.4014592327392,-63.2521052316082 -32.4014683876269,-63.2521439590566 -32.4014723195401,-63.2523270473348 -32.4014991242409,-63.2523628008423 -32.4015001172557,-63.2523979143101 -32.4015059165246,-63.2524314958281 -32.4015163747417,-63.2524626923982 -32.4015312262597,-63.2524907116008 -32.401550093838,-63.2525148417231 -32.4015724982247,-63.2531290627203 -32.4019749520413,-63.2531666230781 -32.4019978521365,-63.2532081538216 -32.4020151265539,-63.2532524953296 -32.4020262929566,-63.2532984094968 -32.4020310395557,-63.2533446143048 -32.4020292338164,-63.2533898196201 -32.4020209261589,-63.2534327632175 -32.4020063485499,-63.2534722460251 -32.4019859080262,-63.2538101905337 -32.4017600963054,-63.2539653072433 -32.4016006373978,-63.2544214021944 -32.4010873471291,-63.2544321901747 -32.4010832825125,-63.2544419974264 -32.4010777094861,-63.2544505337394 -32.4010707929637,-63.2544575465125 -32.401062737615,-63.2544628282283 -32.4010537818088,-63.2544662225939 -32.4010441905603,-63.2544676291661 -32.4010342476875,-63.254467006323 -32.4010242474138,-63.2544643724961 -32.401014485661,-63.2544598056245 -32.4010052512925,-63.2544534408487 -32.4009968175659,-63.2544454665115 -32.4009894340463,-63.2544361185843 -32.400983319222,-63.254425673685 -32.4009786540387,-63.2493318133612 -32.3977416691182)))";"99";
"MULTIPOLYGON (((-63.2487316734968 -32.3974441330641,-63.2487339708294 -32.3974336742005,-63.2487340931828 -32.3974230357816,-63.248732036842 -32.3974125408762,-63.248727864255 -32.3974025081945,-63.2487217021358 -32.3973932424099,-63.2487137376169 -32.3973850249065,-63.2487042125657 -32.3973781052339,-63.2486934162398 -32.3973726935293,-63.2486816765028 -32.3973689541355,-63.2486693498678 -32.3973670006106,-63.2486568106707 -32.3973668922795,-63.2486444397023 -32.3973686324319,-63.2486326126448 -32.3973721682228,-63.248621688663 -32.3973773922771,-63.248066989698 -32.3978093425961,-63.2480324687354 -32.3978323089295,-63.2480022951286 -32.397859325487,-63.24797712253 -32.3978898070112,-63.2479574962572 -32.3979230931828,-63.2476022152268 -32.3985031201474,-63.2475946749284 -32.3985121679886,-63.247589041063 -32.3985221650479,-63.2475854750045 -32.3985328249753,-63.2475840788978 -32.3985438424341,-63.2475848927327 -32.3985549018465,-63.2475878931993 -32.3985656864327,-63.2475929943544 -32.3985758872851,-63.247600050084 -32.3985852122158,-63.2476088582881 -32.3985933941266,-63.2476191666696 -32.3986001986591,-63.2476306799607 -32.3986054309077,-63.2476430683807 -32.3986089410026,-63.2476559770821 -32.3986106284024,-63.2476690363146 -32.398610444774,-63.247681872016 -32.3986083953773,-63.247694116527 -32.3986045389141,-63.2477054191221 -32.398598985847,-63.2482121768034 -32.3982063133322,-63.2482579216251 -32.3981758231017,-63.2482999900402 -32.3981417345885,-63.2483379904256 -32.3981043651329,-63.2483715690298 -32.3980640626178,-63.2484004132665 -32.3980212022304,-63.2487316734968 -32.3974441330641)))";"100";
"MULTIPOLYGON (((-63.2485217083424 -32.3972058295694,-63.2485334960925 -32.3972104857085,-63.2485443606462 -32.397216546443,-63.2485540711036 -32.3972238829668,-63.2485488039645 -32.3972077159841,-63.248546586188 -32.3971910486439,-63.2485474725074 -32.3971742922974,-63.2485514410466 -32.3971578604923,-63.2485583938603 -32.3971421587663,-63.2485681593511 -32.3971275746386,-63.2485804965053 -32.3971144680458,-63.2485951008407 -32.3971031624588,-63.2487797853444 -32.3968448172762,-63.2487990309567 -32.3968065576373,-63.248810940783 -32.396766205294,-63.2488152180885 -32.3967247656644,-63.2488117563103 -32.3966832712558,-63.2488006417124 -32.3966427559392,-63.2487821512346 -32.3966042291891,-63.2487567455917 -32.3965686509321,-63.2487250577938 -32.3965369076294,-63.2486878773732 -32.3965097901904,-63.2486461307129 -32.3964879742669,-63.2461392910589 -32.3949169674097,-63.2460707178029 -32.3949365091822,-63.2449805850182 -32.3961574529567,-63.2444883968262 -32.3966210693625,-63.2445952990994 -32.396690067554,-63.2461863465242 -32.3977169591909,-63.2473825689612 -32.3984889952594,-63.2473862709527 -32.3984980943029,-63.2473917378485 -32.39850652905,-63.2473988113291 -32.3985140552324,-63.2474072865486 -32.3985204548934,-63.2474169180667 -32.3985255427004,-63.2474274269568 -32.3985291713116,-63.247438508884 -32.3985312356432,-63.2474498429177 -32.3985316759125,-63.247461100827 -32.3985304793695,-63.2474719565849 -32.3985276806658,-63.2474820958112 -32.3985233608512,-63.2474912248761 -32.3985176450267,-63.2474990794041 -32.3985106987213,-63.2475054319301 -32.3985027230985,-63.247510098487 -32.3984939491303,-63.2475129439328 -32.3984846309089,-63.2475138858647 -32.3984750382877,-63.2475128970053 -32.3984654490663,-63.2478168518094 -32.3979379276205,-63.2478366539308 -32.3978961065264,-63.2478620682963 -32.3978565294451,-63.2478927482369 -32.3978197362233,-63.2479282752609 -32.3977862287343,-63.247968164762 -32.3977564640318,-63.2480118726299 -32.3977308481166,-63.2485392314403 -32.397339708381,-63.2485504415447 -32.3973322686932,-63.248560114109 -32.3973234109163,-63.2485680028406 -32.3973133605963,-63.2485739068693 -32.397302373645,-63.2485776758612 -32.3972907298233,-63.2485792138473 -32.3972787256182,-63.2485784816666 -32.397266666693,-63.2485754979637 -32.3972548601039,-63.2485703387133 -32.3972436064821,-63.2485631352862 -32.3972331923784,-63.2485540711036 -32.3972238829668,-63.2485217083424 -32.3972058295694)))";"101";
"MULTIPOLYGON (((-63.2441373242302 -32.3965276627295,-63.2438486258065 -32.3963535495316,-63.2439367416578 -32.3967958817226,-63.2439358507719 -32.396799638849,-63.2439357263423 -32.3968034697954,-63.2439363719976 -32.3968072628453,-63.2439377689096 -32.3968109073875,-63.2439398763422 -32.3968142971416,-63.2439426328396 -32.396817333257,-63.2439459580179 -32.3968199271959,-63.2439497549099 -32.3968220033149,-63.2439539127923 -32.3968235010711,-63.2439583104147 -32.3968243767877,-63.2439628195354 -32.3968246049273,-63.2439673086616 -32.3968241788371,-63.2439716468832 -32.3968231109425,-63.2439757076909 -32.396821432385,-63.2439793726651 -32.3968191921139,-63.2439825349296 -32.3968164554591,-63.2439851022677 -32.3968133022258,-63.243986999812 -32.396809824367,-63.2441679005759 -32.3966129674727,-63.2441719978992 -32.3966014628047,-63.2441737675046 -32.3965895385637,-63.2441731594545 -32.3965775312541,-63.2441701909091 -32.3965657797245,-63.2441649456421 -32.3965546156051,-63.2441575716766 -32.396544353949,-63.2441482771078 -32.396535284342,-63.2441373242302 -32.3965276627295)))";"102";
"MULTIPOLYGON (((-63.2437587435273 -32.39642426038,-63.2437588726633 -32.3964192008661,-63.2437579943279 -32.3964141953324,-63.2437561336779 -32.396409387144,-63.243753344005 -32.3964049140139,-63.2437497052093 -32.3964009040583,-63.2437453215106 -32.3963974721276,-63.243740318464 -32.3963947165168,-63.2437348393633 -32.3963927161502,-63.2437290411371 -32.3963915283209,-63.2437230898541 -32.3963911870499,-63.2437171559669 -32.3963917021116,-63.2437114094297 -32.396393058754,-63.2437060148308 -32.3963952181211,-63.2437011266786 -32.3963981183658,-63.2436968849763 -32.3964016764213,-63.2436934112117 -32.3964057903803,-63.2436908048782 -32.3964103424135,-63.2436891406248 -32.3964152021447,-63.2436884661181 -32.3964202303848,-63.2436888006769 -32.3964252831184,-63.2436901347192 -32.3964302156283,-63.2440715240665 -32.3978967177527,-63.244074179365 -32.397900833697,-63.2440776241677 -32.3979045044529,-63.2440817572632 -32.3979076221699,-63.2440864572172 -32.3979100952466,-63.2440915859404 -32.3979118510215,-63.244096992746 -32.3979128379082,-63.2441025187766 -32.3979130269111,-63.2441080016723 -32.397912412477,-63.24411328034 -32.3979110126586,-63.2441181996873 -32.397908868584,-63.2441226151791 -32.3979060432482,-63.244126397084 -32.3979026196623,-63.2441294342859 -32.3978986984145,-63.2441316375492 -32.397894394715,-63.2441329421398 -32.3978898350105,-63.2441333097278 -32.3978851532696,-63.2437587435273 -32.39642426038)))";"103";
"MULTIPOLYGON (((-63.2451218006337 -32.3972401884956,-63.2451279144006 -32.3972368438331,-63.2451332891449 -32.3972326847385,-63.2451377758051 -32.3972278265591,-63.2451412499494 -32.3972224040304,-63.2451436152271 -32.3972165675392,-63.2451448060406 -32.3972104789532,-63.2451447893642 -32.3972043071314,-63.2451435656609 -32.3971982232413,-63.2451411688685 -32.3971923960118,-63.2451376654593 -32.3971869870535,-63.245133152596 -32.3971821463767,-63.245127755437 -32.3971780082313,-63.2451216236655 -32.3971746873833,-63.2448277625216 -32.3969962196968,-63.2448158649982 -32.3969940266945,-63.244803707095 -32.3969934783097,-63.2447916025712 -32.3969945886946,-63.2447798638083 -32.3969973291934,-63.2447687937488 -32.3970016290822,-63.244758678078 -32.3970073773937,-63.2447497778513 -32.3970144257809,-63.2447423227576 -32.397022592346,-63.244736505191 -32.3970316663343,-63.2447324752863 -32.3970414135729,-63.2447303370439 -32.3970515825143,-63.2447301456463 -32.3970619107282,-63.2447485253191 -32.3971972447572,-63.2447472906141 -32.3972047287727,-63.2447474779229 -32.3972122840734,-63.2447490824552 -32.3972197174224,-63.2447520631732 -32.3972268387018,-63.2447563438415 -32.3972334657754,-63.2447618149763 -32.3972394291467,-63.2447683366462 -32.3972445762945,-63.2447757420508 -32.3972487755735,-63.2447838417869 -32.3972519195814,-63.2447924286927 -32.3972539279058,-63.244874206987 -32.3972437248812,-63.2449565909603 -32.3972380212584,-63.2450392370582 -32.3972368408224,-63.2451218006337 -32.3972401884956)))";"104";
"MULTIPOLYGON (((-63.2450767457201 -32.3978687293294,-63.2450650782864 -32.3978626087564,-63.2450523528155 -32.3978582631137,-63.2450389409967 -32.39785581933,-63.2450252345664 -32.397855348784,-63.2450116338657 -32.3978568652195,-63.2449985361478 -32.3978603243441,-63.2449863239747 -32.3978656251227,-63.2449753540433 -32.3978726127286,-63.2449659467668 -32.3978810830658,-63.2449583769164 -32.39789078873,-63.2449528655952 -32.3979014462352,-63.2449495737804 -32.3979127442936,-63.2449485976212 -32.3979243529077,-63.2449499656306 -32.3979359330091,-63.2449674528207 -32.3980581694215,-63.2449725196331 -32.3980684536355,-63.2449795345679 -32.3980778782643,-63.2449883016716 -32.3980861800415,-63.2449985760456 -32.3980931270666,-63.245010070687 -32.3980985252821,-63.2450224645063 -32.3981022238951,-63.2450354112959 -32.3981041195888,-63.2450485494019 -32.3981041594093,-63.2450615118259 -32.3981023422441,-63.245073936477 -32.3980987188538,-63.2451438615318 -32.3980873405163,-63.2452146644722 -32.3980809733241,-63.2452858472716 -32.3980796620639,-63.2453569092316 -32.398083415959,-63.2454273505038 -32.3980922086044,-63.2450767457201 -32.3978687293294)))";"105";
"MULTIPOLYGON (((-63.2441816202215 -32.3980407718299,-63.244179823124 -32.3980359779026,-63.2441771075945 -32.3980315059289,-63.2441735499075 -32.3980274815181,-63.2441692499917 -32.3980240177085,-63.2441643286238 -32.3980212117918,-63.2441589240357 -32.398019142581,-63.2441531880321 -32.3980178681964,-63.2441472817266 -32.3980174244329,-63.2441413710161 -32.3980178237551,-63.2441356219213 -32.3980190549467,-63.2441301959234 -32.398021083426,-63.2441252454284 -32.3980238522167,-63.2441209094865 -32.3980272835487,-63.2441173098862 -32.3980312810424,-63.2441145477335 -32.3980357324157,-63.2441127006124 -32.398040512638,-63.2441118204051 -32.3980454874416,-63.2441119318352 -32.3980505170936,-63.2441130317729 -32.3980554603206,-63.2442622192858 -32.3986636111447,-63.2443207563816 -32.3987391885137,-63.2443866107887 -32.3989836005092,-63.2443891270402 -32.3989864750535,-63.2443921663675 -32.3989889592746,-63.2443956459641 -32.3989909854899,-63.2443994710284 -32.3989924984952,-63.2444035373467 -32.3989934570685,-63.2444077341321 -32.3989938350937,-63.2444119470431 -32.3989936222714,-63.244416061299 -32.3989928243999,-63.2444199648069 -32.3989914632173,-63.2444235512158 -32.398989575809,-63.2444267228139 -32.3989872135973,-63.2444293931911 -32.3989844409409,-63.2444314895932 -32.3989813333805,-63.2444329549036 -32.3989779755818,-63.2444337492 -32.3989744590279,-63.2441816202215 -32.3980407718299)))";"106";
